ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	CP161107.1:41-904621
gene-BB_RS00005		105	677	complete	CP161107.1:95-667
gene-BB_RS00010		768	1796	complete	CP161107.1:758-1786
gene-BB_RS00015		1784	3249	complete	CP161107.1:1774-3239
gene-BB_RS00020		3395	5188	complete	CP161107.1:3385-5178
gene-BB_RS00025		5251	6306	complete	CP161107.1:5241-6296
gene-BB_RS00030		6309	7397	complete	CP161107.1:6299-7387
gene-BB_RS00035		7458	8315	complete	CP161107.1:7448-8305
gene-BB_RS00040		8427	9197	complete	CP161107.1:8417-9187
gene-BB_RS00045		9202	10206	complete	CP161107.1:9192-10196
gene-BB_RS00050		10203	10577	complete	CP161107.1:10193-10567
gene-BB_RS00055		10581	11420	complete	CP161107.1:10571-11410
gene-BB_RS00060		11421	12161	complete	CP161107.1:11411-12151
gene-BB_RS00065		12154	12753	complete	CP161107.1:12144-12743
gene-BB_RS00070		12746	14728	complete	CP161107.1:12736-14718
gene-BB_RS00075		14725	15345	complete	CP161107.1:14715-15335
gene-BB_RS00080		15345	15716	complete	CP161107.1:15335-15706
gene-BB_RS00085		15845	16804	complete	CP161107.1:15835-16794
gene-BB_RS00090		16807	17787	complete	CP161107.1:16797-17777
gene-BB_RS00095		17792	18304	complete	CP161107.1:17782-18294
gene-BB_RS00100		18312	19979	complete	CP161107.1:18302-19969
gene-BB_RS00105		20051	21083	complete	CP161107.1:20041-21073
gene-BB_RS00110		21058	22101	complete	CP161107.1:21048-22091
gene-BB_RS00115		22146	22739	complete	CP161107.1:22136-22729
gene-BB_RS00120		22819	23958	complete	CP161107.1:22809-23948
gene-BB_RS00125		23965	24696	complete	CP161107.1:23955-24686
gene-BB_RS00130		24697	25602	complete	CP161107.1:24687-25592
gene-BB_RS00135		25753	26391	complete	CP161107.1:25743-26381
gene-BB_RS00140		26399	27448	complete	CP161107.1:26389-27438
gene-BB_RS00145		27434	27865	complete	CP161107.1:27424-27855
gene-BB_RS00150		27855	28490	complete	CP161107.1:27845-28480
gene-BB_RS00155		28492	29472	complete	CP161107.1:28482-29462
gene-BB_RS00160		29543	31015	complete	CP161107.1:29533-31005
gene-BB_RS00165		31027	31479	complete	CP161107.1:31017-31469
gene-BB_RS00170		31550	32089	complete	CP161107.1:31540-32079
gene-BB_RS00175		32157	34037	complete	CP161107.1:32147-34027
gene-BB_RS00180		34037	35836	complete	CP161107.1:34027-35826
gene-BB_RS00185		35857	36609	complete	CP161107.1:35847-36599
gene-BB_RS00190		36606	38123	complete	CP161107.1:36596-38113
gene-BB_RS00195		38136	39638	complete	CP161107.1:38126-39628
gene-BB_RS00200		39826	40677	complete	CP161107.1:39816-40667
gene-BB_RS00205		40761	41432	complete	CP161107.1:40751-41422
gene-BB_RS00210		41443	42483	complete	CP161107.1:41433-42473
gene-BB_RS00215		42480	42881	complete	CP161107.1:42470-42871
gene-BB_RS00220		42907	45354	complete	CP161107.1:42897-45344
gene-BB_RS00225		45446	45991	complete	CP161107.1:45436-45981
gene-BB_RS00230		46011	46379	complete	CP161107.1:46001-46369
gene-BB_RS00235		46530	46601	complete	CP161107.1:46520-46591
rna-BB_RS00235		46530	46601	complete	CP161107.1:46520-46591
exon-BB_RS00235-1		46530	46601	complete	CP161107.1:46520-46591
gene-BB_RS00240		46688	47049	complete	CP161107.1:46678-47039
rna-BB_RS00240		46688	47049	complete	CP161107.1:46678-47039
exon-BB_RS00240-1		46688	47049	complete	CP161107.1:46678-47039
gene-BB_RS00245		47167	47841	complete	CP161107.1:47157-47831
gene-BB_RS00250		47917	48606	complete	CP161107.1:47907-48596
gene-BB_RS00255		48603	49259	complete	CP161107.1:48593-49249
gene-BB_RS00260		49341	50012	complete	CP161107.1:49331-50002
gene-BB_RS00265		50112	50474	complete	CP161107.1:50102-50464
gene-BB_RS00270		50490	51251	complete	CP161107.1:50480-51241
gene-BB_RS00275		51253	52434	complete	CP161107.1:51243-52424
gene-BB_RS00280		52454	53461	complete	CP161107.1:52444-53451
gene-BB_RS00285		53534	55504	complete	CP161107.1:53524-55494
gene-BB_RS00290		55501	56280	complete	CP161107.1:55491-56270
gene-BB_RS00295		56281	56748	complete	CP161107.1:56271-56738
gene-BB_RS00300		56832	57185	complete	CP161107.1:56822-57175
gene-BB_RS00305		57259	57975	complete	CP161107.1:57249-57965
gene-BB_RS00310		58029	59036	complete	CP161107.1:58019-59026
gene-BB_RS00315		59101	60039	complete	CP161107.1:59091-60029
gene-BB_RS00320		60036	60533	complete	CP161107.1:60026-60523
gene-BB_RS00325		60568	61257	complete	CP161107.1:60558-61247
gene-BB_RS00330		61254	63032	complete	CP161107.1:61244-63022
gene-BB_RS00335		63147	64028	complete	CP161107.1:63137-64018
gene-BB_RS00340		64038	65276	complete	CP161107.1:64028-65266
gene-BB_RS00345		65291	65752	complete	CP161107.1:65281-65742
gene-BB_RS00350		65768	67240	complete	CP161107.1:65758-67230
gene-BB_RS00355		67248	69569	complete	CP161107.1:67238-69559
gene-BB_RS00360		69566	70126	complete	CP161107.1:69556-70116
gene-BB_RS00365		70142	71219	complete	CP161107.1:70132-71209
gene-BB_RS00370		71201	72610	complete	CP161107.1:71191-72600
gene-BB_RS00375		72647	73492	complete	CP161107.1:72637-73482
gene-BB_RS00380		73489	74517	complete	CP161107.1:73479-74507
gene-BB_RS00385		74518	75772	complete	CP161107.1:74508-75762
gene-BB_RS00390		75774	76454	complete	CP161107.1:75764-76444
gene-BB_RS00395		76451	77701	complete	CP161107.1:76441-77691
gene-BB_RS00400		77711	79009	complete	CP161107.1:77701-78999
gene-BB_RS00405		79002	79322	complete	CP161107.1:78992-79312
gene-BB_RS00410		79505	80773	complete	CP161107.1:79495-80763
gene-BB_RS00415		80983	81408	complete	CP161107.1:80973-81398
gene-BB_RS00420		81405	82940	complete	CP161107.1:81395-82930
gene-BB_RS00425		82970	83920	complete	CP161107.1:82960-83910
gene-BB_RS00430		84041	85840	complete	CP161107.1:84031-85830
gene-BB_RS00435		85880	86854	complete	CP161107.1:85870-86844
gene-BB_RS00440		86926	87360	complete	CP161107.1:86916-87350
gene-BB_RS00445		87377	89203	complete	CP161107.1:87367-89193
gene-BB_RS00450		89200	89808	complete	CP161107.1:89190-89798
gene-BB_RS00455		89811	91115	complete	CP161107.1:89801-91105
gene-BB_RS00460		91137	92864	complete	CP161107.1:91127-92854
gene-BB_RS00465		92878	93423	complete	CP161107.1:92868-93413
gene-BB_RS00470		93433	94032	complete	CP161107.1:93423-94022
gene-BB_RS00475		94219	94605	complete	CP161107.1:94209-94595
gene-BB_RS00480		94611	96953	complete	CP161107.1:94601-96943
gene-BB_RS00485		96943	97866	complete	CP161107.1:96933-97856
gene-BB_RS00490		97863	98648	complete	CP161107.1:97853-98638
gene-BB_RS00495		98817	100205	complete	CP161107.1:98807-100195
gene-BB_RS00500		100228	100749	complete	CP161107.1:100218-100739
gene-BB_RS00505		100746	101339	complete	CP161107.1:100736-101329
gene-BB_RS00510		101525	102949	complete	CP161107.1:101515-102939
gene-BB_RS00515		103016	103771	complete	CP161107.1:103006-103761
gene-BB_RS00520		103764	105431	complete	CP161107.1:103754-105421
gene-BB_RS00525		105418	105846	complete	CP161107.1:105408-105836
gene-BB_RS00530		105884	106894	complete	CP161107.1:105874-106884
gene-BB_RS00535		106974	108170	complete	CP161107.1:106964-108160
gene-BB_RS00540		108307	109671	complete	CP161107.1:108297-109661
gene-BB_RS00545		109675	111042	complete	CP161107.1:109665-111032
gene-BB_RS00550		111046	111567	complete	CP161107.1:111036-111557
gene-BB_RS00555		111585	111875	complete	CP161107.1:111575-111865
gene-BB_RS00560		111889	112338	complete	CP161107.1:111879-112328
gene-BB_RS00565		112350	112769	complete	CP161107.1:112340-112759
gene-BB_RS00570		112909	114603	complete	CP161107.1:112899-114593
gene-BB_RS00575		114807	115508	complete	CP161107.1:114797-115498
gene-BB_RS00580		115505	116806	complete	CP161107.1:115495-116796
gene-BB_RS00585		116825	117676	complete	CP161107.1:116815-117666
gene-BB_RS00590		117678	118370	complete	CP161107.1:117668-118360
gene-BB_RS00595		118375	118929	complete	CP161107.1:118365-118919
gene-BB_RS00600		118964	119803	complete	CP161107.1:118954-119793
gene-BB_RS00605		119807	120589	complete	CP161107.1:119797-120579
