ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	NZ_CP161144.1:12-435056,NZ_CP161144.1:435057-901686,NZ_CP161144.1:901687-903377
gene-BB_RS00005		105	677	complete	NZ_CP161144.1:74-646
gene-BB_RS00010		768	1796	complete	NZ_CP161144.1:737-1765
gene-BB_RS00015		1784	3249	complete	NZ_CP161144.1:1753-3218
gene-BB_RS00020		3395	5188	complete	NZ_CP161144.1:3364-5157
gene-BB_RS00025		5251	6306	complete	NZ_CP161144.1:5220-6275
gene-BB_RS00030		6309	7397	complete	NZ_CP161144.1:6278-7366
gene-BB_RS00035		7458	8315	complete	NZ_CP161144.1:7427-8284
gene-BB_RS00040		8427	9197	complete	NZ_CP161144.1:8396-9166
gene-BB_RS00045		9202	10206	complete	NZ_CP161144.1:9171-10175
gene-BB_RS00050		10203	10577	complete	NZ_CP161144.1:10172-10546
gene-BB_RS00055		10581	11420	complete	NZ_CP161144.1:10550-11389
gene-BB_RS00060		11421	12161	complete	NZ_CP161144.1:11390-12130
gene-BB_RS00065		12154	12753	complete	NZ_CP161144.1:12123-12722
gene-BB_RS00070		12746	14728	complete	NZ_CP161144.1:12715-14697
gene-BB_RS00075		14725	15345	complete	NZ_CP161144.1:14694-15314
gene-BB_RS00080		15345	15716	complete	NZ_CP161144.1:15314-15685
gene-BB_RS00085		15845	16804	complete	NZ_CP161144.1:15814-16773
gene-BB_RS00090		16807	17787	complete	NZ_CP161144.1:16776-17756
gene-BB_RS00095		17792	18304	complete	NZ_CP161144.1:17761-18273
gene-BB_RS00100		18312	19979	complete	NZ_CP161144.1:18281-19948
gene-BB_RS00105		20051	21083	complete	NZ_CP161144.1:20020-21052
gene-BB_RS00110		21058	22101	complete	NZ_CP161144.1:21027-22070
gene-BB_RS00115		22146	22739	complete	NZ_CP161144.1:22115-22708
gene-BB_RS00120		22819	23958	complete	NZ_CP161144.1:22788-23927
gene-BB_RS00125		23965	24696	complete	NZ_CP161144.1:23934-24665
gene-BB_RS00130		24697	25602	complete	NZ_CP161144.1:24666-25571
gene-BB_RS00135		25753	26391	complete	NZ_CP161144.1:25722-26360
gene-BB_RS00140		26399	27448	complete	NZ_CP161144.1:26368-27417
gene-BB_RS00145		27434	27865	complete	NZ_CP161144.1:27403-27834
gene-BB_RS00150		27855	28490	complete	NZ_CP161144.1:27824-28459
gene-BB_RS00155		28492	29472	complete	NZ_CP161144.1:28461-29441
gene-BB_RS00160		29543	31015	complete	NZ_CP161144.1:29512-30984
gene-BB_RS00165		31027	31479	complete	NZ_CP161144.1:30996-31448
gene-BB_RS00170		31550	32089	complete	NZ_CP161144.1:31519-32058
gene-BB_RS00175		32157	34037	complete	NZ_CP161144.1:32126-34006
gene-BB_RS00180		34037	35836	complete	NZ_CP161144.1:34006-35805
gene-BB_RS00185		35857	36609	complete	NZ_CP161144.1:35826-36578
gene-BB_RS00190		36606	38123	complete	NZ_CP161144.1:36575-38092
gene-BB_RS00195		38136	39638	complete	NZ_CP161144.1:38105-39607
gene-BB_RS00200		39826	40677	complete	NZ_CP161144.1:39795-40646
gene-BB_RS00205		40761	41432	complete	NZ_CP161144.1:40730-41401
gene-BB_RS00210		41443	42483	complete	NZ_CP161144.1:41412-42452
gene-BB_RS00215		42480	42881	complete	NZ_CP161144.1:42449-42850
gene-BB_RS00220		42907	45354	complete	NZ_CP161144.1:42876-45323
gene-BB_RS00225		45446	45991	complete	NZ_CP161144.1:45415-45960
gene-BB_RS00230		46011	46379	complete	NZ_CP161144.1:45980-46348
gene-BB_RS00235		46530	46601	complete	NZ_CP161144.1:46499-46570
rna-BB_RS00235		46530	46601	complete	NZ_CP161144.1:46499-46570
exon-BB_RS00235-1		46530	46601	complete	NZ_CP161144.1:46499-46570
gene-BB_RS00240		46688	47049	complete	NZ_CP161144.1:46657-47018
rna-BB_RS00240		46688	47049	complete	NZ_CP161144.1:46657-47018
exon-BB_RS00240-1		46688	47049	complete	NZ_CP161144.1:46657-47018
gene-BB_RS00245		47167	47841	complete	NZ_CP161144.1:47136-47810
gene-BB_RS00250		47917	48606	complete	NZ_CP161144.1:47886-48575
gene-BB_RS00255		48603	49259	complete	NZ_CP161144.1:48572-49228
gene-BB_RS00260		49341	50012	complete	NZ_CP161144.1:49310-49981
gene-BB_RS00265		50112	50474	complete	NZ_CP161144.1:50081-50443
gene-BB_RS00270		50490	51251	complete	NZ_CP161144.1:50459-51220
gene-BB_RS00275		51253	52434	complete	NZ_CP161144.1:51222-52403
gene-BB_RS00280		52454	53461	complete	NZ_CP161144.1:52423-53430
gene-BB_RS00285		53534	55504	complete	NZ_CP161144.1:53503-55473
gene-BB_RS00290		55501	56280	complete	NZ_CP161144.1:55470-56249
gene-BB_RS00295		56281	56748	complete	NZ_CP161144.1:56250-56717
gene-BB_RS00300		56832	57185	complete	NZ_CP161144.1:56801-57154
gene-BB_RS00305		57259	57975	complete	NZ_CP161144.1:57228-57944
gene-BB_RS00310		58029	59036	complete	NZ_CP161144.1:57998-59005
gene-BB_RS00315		59101	60039	complete	NZ_CP161144.1:59070-60008
gene-BB_RS00320		60036	60533	complete	NZ_CP161144.1:60005-60502
gene-BB_RS00325		60568	61257	complete	NZ_CP161144.1:60537-61226
gene-BB_RS00330		61254	63032	complete	NZ_CP161144.1:61223-63001
