ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:11-904657,contig_5:19521-20221,contig_5:20220-25765
gene-BB_RS00005		105	677	complete	contig_1:73-645
gene-BB_RS00010		768	1796	complete	contig_1:736-1764
gene-BB_RS00015		1784	3249	complete	contig_1:1752-3217
gene-BB_RS00020		3395	5188	complete	contig_1:3363-5156
gene-BB_RS00025		5251	6306	complete	contig_1:5219-6274
gene-BB_RS00030		6309	7397	complete	contig_1:6277-7365
gene-BB_RS00035		7458	8315	complete	contig_1:7426-8283
gene-BB_RS00040		8427	9197	complete	contig_1:8395-9165
gene-BB_RS00045		9202	10206	complete	contig_1:9170-10174
gene-BB_RS00050		10203	10577	complete	contig_1:10171-10545
gene-BB_RS00055		10581	11420	complete	contig_1:10549-11388
gene-BB_RS00060		11421	12161	complete	contig_1:11389-12129
gene-BB_RS00065		12154	12753	complete	contig_1:12122-12721
gene-BB_RS00070		12746	14728	complete	contig_1:12714-14696
gene-BB_RS00075		14725	15345	complete	contig_1:14693-15313
gene-BB_RS00080		15345	15716	complete	contig_1:15313-15684
gene-BB_RS00085		15845	16804	complete	contig_1:15813-16772
gene-BB_RS00090		16807	17787	complete	contig_1:16775-17755
gene-BB_RS00095		17792	18304	complete	contig_1:17760-18272
gene-BB_RS00100		18312	19979	complete	contig_1:18280-19947
gene-BB_RS00105		20051	21083	complete	contig_1:20019-21051
gene-BB_RS00110		21058	22101	complete	contig_1:21026-22069
gene-BB_RS00115		22146	22739	complete	contig_1:22114-22707
gene-BB_RS00120		22819	23958	complete	contig_1:22787-23926
gene-BB_RS00125		23965	24696	complete	contig_1:23933-24664
gene-BB_RS00130		24697	25602	complete	contig_1:24665-25570
gene-BB_RS00135		25753	26391	complete	contig_1:25721-26359
gene-BB_RS00140		26399	27448	complete	contig_1:26367-27416
gene-BB_RS00145		27434	27865	complete	contig_1:27402-27833
gene-BB_RS00150		27855	28490	complete	contig_1:27823-28458
gene-BB_RS00155		28492	29472	complete	contig_1:28460-29440
gene-BB_RS00160		29543	31015	complete	contig_1:29511-30983
gene-BB_RS00165		31027	31479	complete	contig_1:30995-31447
gene-BB_RS00170		31550	32089	complete	contig_1:31518-32057
gene-BB_RS00175		32157	34037	complete	contig_1:32125-34005
gene-BB_RS00180		34037	35836	complete	contig_1:34005-35804
gene-BB_RS00185		35857	36609	complete	contig_1:35825-36577
gene-BB_RS00190		36606	38123	complete	contig_1:36574-38091
gene-BB_RS00195		38136	39638	complete	contig_1:38104-39606
gene-BB_RS00200		39826	40677	complete	contig_1:39794-40645
gene-BB_RS00205		40761	41432	complete	contig_1:40729-41400
gene-BB_RS00210		41443	42483	complete	contig_1:41411-42451
gene-BB_RS00215		42480	42881	complete	contig_1:42448-42849
gene-BB_RS00220		42907	45354	complete	contig_1:42875-45322
gene-BB_RS00225		45446	45991	complete	contig_1:45414-45959
gene-BB_RS00230		46011	46379	complete	contig_1:45979-46347
gene-BB_RS00235		46530	46601	complete	contig_1:46498-46569
rna-BB_RS00235		46530	46601	complete	contig_1:46498-46569
exon-BB_RS00235-1		46530	46601	complete	contig_1:46498-46569
gene-BB_RS00240		46688	47049	complete	contig_1:46656-47017
rna-BB_RS00240		46688	47049	complete	contig_1:46656-47017
exon-BB_RS00240-1		46688	47049	complete	contig_1:46656-47017
gene-BB_RS00245		47167	47841	complete	contig_1:47135-47809
gene-BB_RS00250		47917	48606	complete	contig_1:47885-48574
gene-BB_RS00255		48603	49259	complete	contig_1:48571-49227
gene-BB_RS00260		49341	50012	complete	contig_1:49309-49980
gene-BB_RS00265		50112	50474	complete	contig_1:50080-50442
gene-BB_RS00270		50490	51251	complete	contig_1:50458-51219
gene-BB_RS00275		51253	52434	complete	contig_1:51221-52402
gene-BB_RS00280		52454	53461	complete	contig_1:52422-53429
gene-BB_RS00285		53534	55504	complete	contig_1:53502-55472
gene-BB_RS00290		55501	56280	complete	contig_1:55469-56248
gene-BB_RS00295		56281	56748	complete	contig_1:56249-56716
gene-BB_RS00300		56832	57185	complete	contig_1:56800-57153
gene-BB_RS00305		57259	57975	complete	contig_1:57227-57943
gene-BB_RS00310		58029	59036	complete	contig_1:57997-59004
gene-BB_RS00315		59101	60039	complete	contig_1:59069-60007
gene-BB_RS00320		60036	60533	complete	contig_1:60004-60501
gene-BB_RS00325		60568	61257	complete	contig_1:60536-61225
gene-BB_RS00330		61254	63032	complete	contig_1:61222-63000
gene-BB_RS00335		63147	64028	complete	contig_1:63115-63996
gene-BB_RS00340		64038	65276	complete	contig_1:64006-65244
gene-BB_RS00345		65291	65752	complete	contig_1:65259-65720
gene-BB_RS00350		65768	67240	complete	contig_1:65736-67208
gene-BB_RS00355		67248	69569	complete	contig_1:67216-69537
gene-BB_RS00360		69566	70126	complete	contig_1:69534-70094
gene-BB_RS00365		70142	71219	complete	contig_1:70110-71187
gene-BB_RS00370		71201	72610	complete	contig_1:71169-72578
gene-BB_RS00375		72647	73492	complete	contig_1:72615-73460
gene-BB_RS00380		73489	74517	complete	contig_1:73457-74485
gene-BB_RS00385		74518	75772	complete	contig_1:74486-75740
gene-BB_RS00390		75774	76454	complete	contig_1:75742-76422
gene-BB_RS00395		76451	77701	complete	contig_1:76419-77669
gene-BB_RS00400		77711	79009	complete	contig_1:77679-78977
gene-BB_RS00405		79002	79322	complete	contig_1:78970-79290
gene-BB_RS00410		79505	80773	complete	contig_1:79473-80741
gene-BB_RS00415		80983	81408	complete	contig_1:80951-81376
gene-BB_RS00420		81405	82940	complete	contig_1:81373-82908
gene-BB_RS00425		82970	83920	complete	contig_1:82938-83888
gene-BB_RS00430		84041	85840	complete	contig_1:84009-85808
gene-BB_RS00435		85880	86854	complete	contig_1:85848-86822
gene-BB_RS00440		86926	87360	complete	contig_1:86894-87328
gene-BB_RS00445		87377	89203	complete	contig_1:87345-89171
gene-BB_RS00450		89200	89808	complete	contig_1:89168-89776
gene-BB_RS00455		89811	91115	complete	contig_1:89779-91083
gene-BB_RS00460		91137	92864	complete	contig_1:91105-92832
gene-BB_RS00465		92878	93423	complete	contig_1:92846-93391
gene-BB_RS00470		93433	94032	complete	contig_1:93401-94000
gene-BB_RS00475		94219	94605	complete	contig_1:94187-94573
gene-BB_RS00480		94611	96953	complete	contig_1:94579-96921
gene-BB_RS00485		96943	97866	complete	contig_1:96911-97834
gene-BB_RS00490		97863	98648	complete	contig_1:97831-98616
gene-BB_RS00495		98817	100205	complete	contig_1:98785-100173
gene-BB_RS00500		100228	100749	complete	contig_1:100196-100717
gene-BB_RS00505		100746	101339	complete	contig_1:100714-101307
gene-BB_RS00510		101525	102949	complete	contig_1:101493-102917
gene-BB_RS00515		103016	103771	complete	contig_1:102984-103739
gene-BB_RS00520		103764	105431	complete	contig_1:103732-105399
gene-BB_RS00525		105418	105846	complete	contig_1:105386-105814
gene-BB_RS00530		105884	106894	complete	contig_1:105852-106862
gene-BB_RS00535		106974	108170	complete	contig_1:106942-108138
gene-BB_RS00540		108307	109671	complete	contig_1:108275-109639
gene-BB_RS00545		109675	111042	complete	contig_1:109643-111010
gene-BB_RS00550		111046	111567	complete	contig_1:111014-111535
gene-BB_RS00555		111585	111875	complete	contig_1:111553-111843
gene-BB_RS00560		111889	112338	complete	contig_1:111857-112306
gene-BB_RS00565		112350	112769	complete	contig_1:112318-112737
gene-BB_RS00570		112909	114603	complete	contig_1:112877-114571
gene-BB_RS00575		114807	115508	complete	contig_1:114775-115476
gene-BB_RS00580		115505	116806	complete	contig_1:115473-116774
gene-BB_RS00585		116825	117676	complete	contig_1:116793-117644
gene-BB_RS00590		117678	118370	complete	contig_1:117646-118338
gene-BB_RS00595		118375	118929	complete	contig_1:118343-118897
gene-BB_RS00600		118964	119803	complete	contig_1:118932-119771
gene-BB_RS00605		119807	120589	complete	contig_1:119775-120557
gene-BB_RS00610		120804	121082	complete	contig_1:120772-121050
gene-BB_RS00615		121101	121823	complete	contig_1:121069-121791
gene-BB_RS00620		121880	122491	complete	contig_1:121848-122459
gene-BB_RS00625		122491	124146	complete	contig_1:122459-124114
gene-BB_RS00630		124149	124814	complete	contig_1:124117-124782
gene-BB_RS00635		124798	125547	complete	contig_1:124766-125515
gene-BB_RS00640		125534	126301	complete	contig_1:125502-126269
gene-BB_RS00645		126316	127413	complete	contig_1:126284-127381
gene-BB_RS00650		127427	130132	complete	contig_1:127395-130100
gene-BB_RS00655		130170	131114	complete	contig_1:130138-131082
gene-BB_RS00660		131298	132425	complete	contig_1:131266-132393
gene-BB_RS00665		132472	133842	complete	contig_1:132440-133810
gene-BB_RS00670		133975	135864	complete	contig_1:133943-135832
gene-BB_RS00675		135874	137766	complete	contig_1:135842-137734
gene-BB_RS00685		138434	138745	complete	contig_1:138402-138713
gene-BB_RS00690		138747	141960	complete	contig_1:138715-141928
gene-BB_RS00695		141979	142932	complete	contig_1:141947-142900
gene-BB_RS00700		142944	144230	complete	contig_1:142912-144198
gene-BB_RS00705		144307	144597	complete	contig_1:144275-144565
gene-BB_RS00710		144586	145458	complete	contig_1:144554-145426
gene-BB_RS00715		145471	146370	complete	contig_1:145439-146338
gene-BB_RS00720		146377	147495	complete	contig_1:146345-147463
gene-BB_RS00725		147649	148659	complete	contig_1:147617-148627
gene-BB_RS00730		148786	150783	complete	contig_1:148754-150751
gene-BB_RS00735		150974	152179	complete	contig_1:150942-152147
gene-BB_RS00740		152206	153012	complete	contig_1:152174-152980
gene-BB_RS00745		153075	153686	complete	contig_1:153043-153654
gene-BB_RS00750		153701	156400	complete	contig_1:153669-156368
gene-BB_RS00755		156462	157598	complete	contig_1:156430-157566
gene-BB_RS00760		157627	158061	complete	contig_1:157595-158029
gene-BB_RS00765		158058	158474	complete	contig_1:158026-158442
gene-BB_RS00770		158628	159344	complete	contig_1:158596-159312
gene-BB_RS00775		159368	160042	complete	contig_1:159336-160010
gene-BB_RS00780		160090	161208	complete	contig_1:160058-161176
gene-BB_RS00785		161200	162801	complete	contig_1:161168-162769
gene-BB_RS07735		162878	163045	complete	contig_1:162846-163013
gene-BB_RS00790		163072	164820	complete	contig_1:163040-164788
gene-BB_RS00795		164901	165887	complete	contig_1:164869-165855
gene-BB_RS00800		165915	167759	complete	contig_1:165883-167727
gene-BB_RS00805		167879	169399	complete	contig_1:167847-169367
gene-BB_RS00810		169539	170708	complete	contig_1:169507-170676
gene-BB_RS00815		170720	171097	complete	contig_1:170688-171065
gene-BB_RS00820		171263	171484	complete	contig_1:171231-171452
gene-BB_RS00825		171532	173535	complete	contig_1:171500-173503
gene-BB_RS00830		173529	174116	complete	contig_1:173497-174084
gene-BB_RS00835		174098	175084	complete	contig_1:174066-175052
gene-BB_RS00840		175081	176082	complete	contig_1:175049-176050
gene-BB_RS00845		176069	176974	complete	contig_1:176037-176942
gene-BB_RS00850		176978	177853	complete	contig_1:176946-177821
gene-BB_RS00855		177868	178860	complete	contig_1:177836-178828
gene-BB_RS00860		178917	179543	complete	contig_1:178885-179511
gene-BB_RS00865		179540	181405	complete	contig_1:179508-181373
gene-BB_RS00870		181408	182802	complete	contig_1:181376-182770
gene-BB_RS00875		182886	183380	complete	contig_1:182854-183348
gene-BB_RS00880		183392	185275	complete	contig_1:183360-185243
gene-BB_RS00885		185278	186552	complete	contig_1:185246-186520
gene-BB_RS00890		186554	186946	complete	contig_1:186522-186914
gene-BB_RS00895		186949	187194	complete	contig_1:186917-187162
gene-BB_RS00900		187178	187831	complete	contig_1:187146-187799
gene-BB_RS00905		187824	188237	complete	contig_1:187792-188205
gene-BB_RS00910		188234	188494	complete	contig_1:188202-188462
gene-BB_RS00915		188708	189055	complete	contig_1:188676-189023
gene-BB_RS00920		189076	189276	complete	contig_1:189044-189244
gene-BB_RS00925		189299	189859	complete	contig_1:189267-189827
gene-BB_RS00930		190064	190717	complete	contig_1:190032-190685
