ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:1-910732
gene-BB_RS00005		105	677	complete	contig_1:104-676
gene-BB_RS00010		768	1796	complete	contig_1:767-1795
gene-BB_RS00015		1784	3249	complete	contig_1:1783-3248
gene-BB_RS00020		3395	5188	complete	contig_1:3394-5187
gene-BB_RS00025		5251	6306	complete	contig_1:5250-6305
gene-BB_RS00030		6309	7397	complete	contig_1:6308-7396
gene-BB_RS00035		7458	8315	complete	contig_1:7457-8314
gene-BB_RS00040		8427	9197	complete	contig_1:8426-9196
gene-BB_RS00045		9202	10206	complete	contig_1:9201-10205
gene-BB_RS00050		10203	10577	complete	contig_1:10202-10576
gene-BB_RS00055		10581	11420	complete	contig_1:10580-11419
gene-BB_RS00060		11421	12161	complete	contig_1:11420-12160
gene-BB_RS00065		12154	12753	complete	contig_1:12153-12752
gene-BB_RS00070		12746	14728	complete	contig_1:12745-14727
gene-BB_RS00075		14725	15345	complete	contig_1:14724-15344
gene-BB_RS00080		15345	15716	complete	contig_1:15344-15715
gene-BB_RS00085		15845	16804	complete	contig_1:15844-16803
gene-BB_RS00090		16807	17787	complete	contig_1:16806-17786
gene-BB_RS00095		17792	18304	complete	contig_1:17791-18303
gene-BB_RS00100		18312	19979	complete	contig_1:18311-19978
gene-BB_RS00105		20051	21083	complete	contig_1:20050-21082
gene-BB_RS00110		21058	22101	complete	contig_1:21057-22100
gene-BB_RS00115		22146	22739	complete	contig_1:22145-22738
gene-BB_RS00120		22819	23958	complete	contig_1:22818-23957
gene-BB_RS00125		23965	24696	complete	contig_1:23964-24695
gene-BB_RS00130		24697	25602	complete	contig_1:24696-25601
gene-BB_RS00135		25753	26391	complete	contig_1:25752-26390
gene-BB_RS00140		26399	27448	complete	contig_1:26398-27447
gene-BB_RS00145		27434	27865	complete	contig_1:27433-27864
gene-BB_RS00150		27855	28490	complete	contig_1:27854-28489
gene-BB_RS00155		28492	29472	complete	contig_1:28491-29471
gene-BB_RS00160		29543	31015	complete	contig_1:29542-31014
gene-BB_RS00165		31027	31479	complete	contig_1:31026-31478
gene-BB_RS00170		31550	32089	complete	contig_1:31549-32088
gene-BB_RS00175		32157	34037	complete	contig_1:32156-34036
gene-BB_RS00180		34037	35836	complete	contig_1:34036-35835
gene-BB_RS00185		35857	36609	complete	contig_1:35856-36608
gene-BB_RS00190		36606	38123	complete	contig_1:36605-38122
gene-BB_RS00195		38136	39638	complete	contig_1:38135-39637
gene-BB_RS00200		39826	40677	complete	contig_1:39825-40676
gene-BB_RS00205		40761	41432	complete	contig_1:40760-41431
gene-BB_RS00210		41443	42483	complete	contig_1:41442-42482
gene-BB_RS00215		42480	42881	complete	contig_1:42479-42880
gene-BB_RS00220		42907	45354	complete	contig_1:42906-45353
gene-BB_RS00225		45446	45991	complete	contig_1:45445-45990
gene-BB_RS00230		46011	46379	complete	contig_1:46010-46378
gene-BB_RS00235		46530	46601	complete	contig_1:46529-46600
rna-BB_RS00235		46530	46601	complete	contig_1:46529-46600
exon-BB_RS00235-1		46530	46601	complete	contig_1:46529-46600
gene-BB_RS00240		46688	47049	complete	contig_1:46687-47048
rna-BB_RS00240		46688	47049	complete	contig_1:46687-47048
exon-BB_RS00240-1		46688	47049	complete	contig_1:46687-47048
gene-BB_RS00245		47167	47841	complete	contig_1:47166-47840
gene-BB_RS00250		47917	48606	complete	contig_1:47916-48605
gene-BB_RS00255		48603	49259	complete	contig_1:48602-49258
gene-BB_RS00260		49341	50012	complete	contig_1:49340-50011
gene-BB_RS00265		50112	50474	complete	contig_1:50111-50473
gene-BB_RS00270		50490	51251	complete	contig_1:50489-51250
gene-BB_RS00275		51253	52434	complete	contig_1:51252-52433
gene-BB_RS00280		52454	53461	complete	contig_1:52453-53460
gene-BB_RS00285		53534	55504	complete	contig_1:53533-55503
gene-BB_RS00290		55501	56280	complete	contig_1:55500-56279
gene-BB_RS00295		56281	56748	complete	contig_1:56280-56747
gene-BB_RS00300		56832	57185	complete	contig_1:56831-57184
gene-BB_RS00305		57259	57975	complete	contig_1:57258-57974
gene-BB_RS00310		58029	59036	complete	contig_1:58028-59035
gene-BB_RS00315		59101	60039	complete	contig_1:59100-60038
gene-BB_RS00320		60036	60533	complete	contig_1:60035-60532
gene-BB_RS00325		60568	61257	complete	contig_1:60567-61256
gene-BB_RS00330		61254	63032	complete	contig_1:61253-63031
gene-BB_RS00335		63147	64028	complete	contig_1:63146-64027
gene-BB_RS00340		64038	65276	complete	contig_1:64037-65275
gene-BB_RS00345		65291	65752	complete	contig_1:65290-65751
gene-BB_RS00350		65768	67240	complete	contig_1:65767-67239
gene-BB_RS00355		67248	69569	complete	contig_1:67247-69568
gene-BB_RS00360		69566	70126	complete	contig_1:69565-70125
gene-BB_RS00365		70142	71219	complete	contig_1:70141-71218
gene-BB_RS00370		71201	72610	complete	contig_1:71200-72609
gene-BB_RS00375		72647	73492	complete	contig_1:72646-73491
gene-BB_RS00380		73489	74517	complete	contig_1:73488-74516
gene-BB_RS00385		74518	75772	complete	contig_1:74517-75771
gene-BB_RS00390		75774	76454	complete	contig_1:75773-76453
gene-BB_RS00395		76451	77701	complete	contig_1:76450-77700
gene-BB_RS00400		77711	79009	complete	contig_1:77710-79008
gene-BB_RS00405		79002	79322	complete	contig_1:79001-79321
gene-BB_RS00410		79505	80773	complete	contig_1:79504-80772
gene-BB_RS00415		80983	81408	complete	contig_1:80982-81407
gene-BB_RS00420		81405	82940	complete	contig_1:81404-82939
gene-BB_RS00425		82970	83920	complete	contig_1:82969-83919
gene-BB_RS00430		84041	85840	complete	contig_1:84040-85839
gene-BB_RS00435		85880	86854	complete	contig_1:85879-86853
gene-BB_RS00440		86926	87360	complete	contig_1:86925-87359
gene-BB_RS00445		87377	89203	complete	contig_1:87376-89202
gene-BB_RS00450		89200	89808	complete	contig_1:89199-89807
gene-BB_RS00455		89811	91115	complete	contig_1:89810-91114
