ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:1-904981,contig_3:17178-17876,contig_3:17877-23423
gene-BB_RS00005		105	677	complete	contig_1:55-627
gene-BB_RS00010		768	1796	complete	contig_1:718-1746
gene-BB_RS00015		1784	3249	complete	contig_1:1734-3199
gene-BB_RS00020		3395	5188	complete	contig_1:3345-5138
gene-BB_RS00025		5251	6306	complete	contig_1:5201-6256
gene-BB_RS00030		6309	7397	complete	contig_1:6259-7347
gene-BB_RS00035		7458	8315	complete	contig_1:7408-8265
gene-BB_RS00040		8427	9197	complete	contig_1:8377-9147
gene-BB_RS00045		9202	10206	complete	contig_1:9152-10156
gene-BB_RS00050		10203	10577	complete	contig_1:10153-10527
gene-BB_RS00055		10581	11420	complete	contig_1:10531-11370
gene-BB_RS00060		11421	12161	complete	contig_1:11371-12111
gene-BB_RS00065		12154	12753	complete	contig_1:12104-12703
gene-BB_RS00070		12746	14728	complete	contig_1:12696-14678
gene-BB_RS00075		14725	15345	complete	contig_1:14675-15295
gene-BB_RS00080		15345	15716	complete	contig_1:15295-15666
gene-BB_RS00085		15845	16804	complete	contig_1:15795-16754
gene-BB_RS00090		16807	17787	complete	contig_1:16757-17737
gene-BB_RS00095		17792	18304	complete	contig_1:17742-18254
gene-BB_RS00100		18312	19979	complete	contig_1:18262-19929
gene-BB_RS00105		20051	21083	complete	contig_1:20001-21033
gene-BB_RS00110		21058	22101	complete	contig_1:21008-22051
gene-BB_RS00115		22146	22739	complete	contig_1:22096-22689
gene-BB_RS00120		22819	23958	complete	contig_1:22769-23908
gene-BB_RS00125		23965	24696	complete	contig_1:23915-24646
gene-BB_RS00130		24697	25602	complete	contig_1:24647-25552
gene-BB_RS00135		25753	26391	complete	contig_1:25703-26341
gene-BB_RS00140		26399	27448	complete	contig_1:26349-27398
gene-BB_RS00145		27434	27865	complete	contig_1:27384-27815
gene-BB_RS00150		27855	28490	complete	contig_1:27805-28440
gene-BB_RS00155		28492	29472	complete	contig_1:28442-29422
gene-BB_RS00160		29543	31015	complete	contig_1:29493-30965
gene-BB_RS00165		31027	31479	complete	contig_1:30977-31429
gene-BB_RS00170		31550	32089	complete	contig_1:31500-32039
gene-BB_RS00175		32157	34037	complete	contig_1:32107-33987
gene-BB_RS00180		34037	35836	complete	contig_1:33987-35786
gene-BB_RS00185		35857	36609	complete	contig_1:35807-36559
gene-BB_RS00190		36606	38123	complete	contig_1:36556-38073
gene-BB_RS00195		38136	39638	complete	contig_1:38086-39588
