ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:923120-13634,contig_13:16563-16900,contig_1:13378-13268
gene-BB_RS00005		105	677	complete	contig_1:923058-922486
gene-BB_RS00010		768	1796	complete	contig_1:922395-921367
gene-BB_RS00015		1784	3249	complete	contig_1:921379-919914
gene-BB_RS00020		3395	5188	complete	contig_1:919768-917975
gene-BB_RS00025		5251	6306	complete	contig_1:917912-916857
gene-BB_RS00030		6309	7397	complete	contig_1:916854-915766
gene-BB_RS00035		7458	8315	complete	contig_1:915705-914848
gene-BB_RS00040		8427	9197	complete	contig_1:914736-913966
gene-BB_RS00045		9202	10206	complete	contig_1:913961-912957
gene-BB_RS00050		10203	10577	complete	contig_1:912960-912586
gene-BB_RS00055		10581	11420	complete	contig_1:912582-911743
gene-BB_RS00060		11421	12161	complete	contig_1:911742-911002
gene-BB_RS00065		12154	12753	complete	contig_1:911009-910410
gene-BB_RS00070		12746	14728	complete	contig_1:910417-908435
gene-BB_RS00075		14725	15345	complete	contig_1:908438-907818
gene-BB_RS00080		15345	15716	complete	contig_1:907818-907447
gene-BB_RS00085		15845	16804	complete	contig_1:907318-906359
gene-BB_RS00090		16807	17787	complete	contig_1:906356-905376
gene-BB_RS00095		17792	18304	complete	contig_1:905371-904859
gene-BB_RS00100		18312	19979	complete	contig_1:904851-903184
gene-BB_RS00105		20051	21083	complete	contig_1:903112-902080
gene-BB_RS00110		21058	22101	complete	contig_1:902105-901062
gene-BB_RS00115		22146	22739	complete	contig_1:901017-900424
gene-BB_RS00120		22819	23958	complete	contig_1:900344-899205
gene-BB_RS00125		23965	24696	complete	contig_1:899198-898467
gene-BB_RS00130		24697	25602	complete	contig_1:898466-897561
gene-BB_RS00135		25753	26391	complete	contig_1:897410-896772
gene-BB_RS00140		26399	27448	complete	contig_1:896764-895715
gene-BB_RS00145		27434	27865	complete	contig_1:895729-895298
gene-BB_RS00150		27855	28490	complete	contig_1:895308-894673
gene-BB_RS00155		28492	29472	complete	contig_1:894671-893691
gene-BB_RS00160		29543	31015	complete	contig_1:893620-892148
gene-BB_RS00165		31027	31479	complete	contig_1:892136-891684
gene-BB_RS00170		31550	32089	complete	contig_1:891613-891074
gene-BB_RS00175		32157	34037	complete	contig_1:891006-889126
gene-BB_RS00180		34037	35836	complete	contig_1:889126-887327
gene-BB_RS00185		35857	36609	complete	contig_1:887306-886554
gene-BB_RS00190		36606	38123	complete	contig_1:886557-885040
gene-BB_RS00195		38136	39638	complete	contig_1:885027-883525
gene-BB_RS00200		39826	40677	complete	contig_1:883337-882486
gene-BB_RS00205		40761	41432	complete	contig_1:882402-881731
gene-BB_RS00210		41443	42483	complete	contig_1:881720-880680
gene-BB_RS00215		42480	42881	complete	contig_1:880683-880282
gene-BB_RS00220		42907	45354	complete	contig_1:880256-877809
gene-BB_RS00225		45446	45991	complete	contig_1:877717-877172
gene-BB_RS00230		46011	46379	complete	contig_1:877152-876784
