ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	complete	NC_001318.1:1-910724
gene-BB_RS00005		105	677	complete	NC_001318.1:105-677
gene-BB_RS00010		768	1796	complete	NC_001318.1:768-1796
gene-BB_RS00015		1784	3249	complete	NC_001318.1:1784-3249
gene-BB_RS00020		3395	5188	complete	NC_001318.1:3395-5188
gene-BB_RS00025		5251	6306	complete	NC_001318.1:5251-6306
gene-BB_RS00030		6309	7397	complete	NC_001318.1:6309-7397
gene-BB_RS00035		7458	8315	complete	NC_001318.1:7458-8315
gene-BB_RS00040		8427	9197	complete	NC_001318.1:8427-9197
gene-BB_RS00045		9202	10206	complete	NC_001318.1:9202-10206
gene-BB_RS00050		10203	10577	complete	NC_001318.1:10203-10577
gene-BB_RS00055		10581	11420	complete	NC_001318.1:10581-11420
gene-BB_RS00060		11421	12161	complete	NC_001318.1:11421-12161
gene-BB_RS00065		12154	12753	complete	NC_001318.1:12154-12753
gene-BB_RS00070		12746	14728	complete	NC_001318.1:12746-14728
gene-BB_RS00075		14725	15345	complete	NC_001318.1:14725-15345
gene-BB_RS00080		15345	15716	complete	NC_001318.1:15345-15716
gene-BB_RS00085		15845	16804	complete	NC_001318.1:15845-16804
gene-BB_RS00090		16807	17787	complete	NC_001318.1:16807-17787
gene-BB_RS00095		17792	18304	complete	NC_001318.1:17792-18304
gene-BB_RS00100		18312	19979	complete	NC_001318.1:18312-19979
gene-BB_RS00105		20051	21083	complete	NC_001318.1:20051-21083
gene-BB_RS00110		21058	22101	complete	NC_001318.1:21058-22101
gene-BB_RS00115		22146	22739	complete	NC_001318.1:22146-22739
gene-BB_RS00120		22819	23958	complete	NC_001318.1:22819-23958
gene-BB_RS00125		23965	24696	complete	NC_001318.1:23965-24696
gene-BB_RS00130		24697	25602	complete	NC_001318.1:24697-25602
gene-BB_RS00135		25753	26391	complete	NC_001318.1:25753-26391
gene-BB_RS00140		26399	27448	complete	NC_001318.1:26399-27448
gene-BB_RS00145		27434	27865	complete	NC_001318.1:27434-27865
gene-BB_RS00150		27855	28490	complete	NC_001318.1:27855-28490
gene-BB_RS00155		28492	29472	complete	NC_001318.1:28492-29472
gene-BB_RS00160		29543	31015	complete	NC_001318.1:29543-31015
gene-BB_RS00165		31027	31479	complete	NC_001318.1:31027-31479
gene-BB_RS00170		31550	32089	complete	NC_001318.1:31550-32089
gene-BB_RS00175		32157	34037	complete	NC_001318.1:32157-34037
gene-BB_RS00180		34037	35836	complete	NC_001318.1:34037-35836
gene-BB_RS00185		35857	36609	complete	NC_001318.1:35857-36609
gene-BB_RS00190		36606	38123	complete	NC_001318.1:36606-38123
gene-BB_RS00195		38136	39638	complete	NC_001318.1:38136-39638
gene-BB_RS00200		39826	40677	complete	NC_001318.1:39826-40677
gene-BB_RS00205		40761	41432	complete	NC_001318.1:40761-41432
gene-BB_RS00210		41443	42483	complete	NC_001318.1:41443-42483
gene-BB_RS00215		42480	42881	complete	NC_001318.1:42480-42881
gene-BB_RS00220		42907	45354	complete	NC_001318.1:42907-45354
gene-BB_RS00225		45446	45991	complete	NC_001318.1:45446-45991
gene-BB_RS00230		46011	46379	complete	NC_001318.1:46011-46379
gene-BB_RS00235		46530	46601	complete	NC_001318.1:46530-46601
rna-BB_RS00235		46530	46601	complete	NC_001318.1:46530-46601
exon-BB_RS00235-1		46530	46601	complete	NC_001318.1:46530-46601
gene-BB_RS00240		46688	47049	complete	NC_001318.1:46688-47049
rna-BB_RS00240		46688	47049	complete	NC_001318.1:46688-47049
exon-BB_RS00240-1		46688	47049	complete	NC_001318.1:46688-47049
gene-BB_RS00245		47167	47841	complete	NC_001318.1:47167-47841
gene-BB_RS00250		47917	48606	complete	NC_001318.1:47917-48606
gene-BB_RS00255		48603	49259	complete	NC_001318.1:48603-49259
gene-BB_RS00260		49341	50012	complete	NC_001318.1:49341-50012
gene-BB_RS00265		50112	50474	complete	NC_001318.1:50112-50474
gene-BB_RS00270		50490	51251	complete	NC_001318.1:50490-51251
gene-BB_RS00275		51253	52434	complete	NC_001318.1:51253-52434
gene-BB_RS00280		52454	53461	complete	NC_001318.1:52454-53461
gene-BB_RS00285		53534	55504	complete	NC_001318.1:53534-55504
gene-BB_RS00290		55501	56280	complete	NC_001318.1:55501-56280
gene-BB_RS00295		56281	56748	complete	NC_001318.1:56281-56748
gene-BB_RS00300		56832	57185	complete	NC_001318.1:56832-57185
gene-BB_RS00305		57259	57975	complete	NC_001318.1:57259-57975
gene-BB_RS00310		58029	59036	complete	NC_001318.1:58029-59036
gene-BB_RS00315		59101	60039	complete	NC_001318.1:59101-60039
gene-BB_RS00320		60036	60533	complete	NC_001318.1:60036-60533
gene-BB_RS00325		60568	61257	complete	NC_001318.1:60568-61257
gene-BB_RS00330		61254	63032	complete	NC_001318.1:61254-63032
gene-BB_RS00335		63147	64028	complete	NC_001318.1:63147-64028
gene-BB_RS00340		64038	65276	complete	NC_001318.1:64038-65276
gene-BB_RS00345		65291	65752	complete	NC_001318.1:65291-65752
gene-BB_RS00350		65768	67240	complete	NC_001318.1:65768-67240
gene-BB_RS00355		67248	69569	complete	NC_001318.1:67248-69569
gene-BB_RS00360		69566	70126	complete	NC_001318.1:69566-70126
gene-BB_RS00365		70142	71219	complete	NC_001318.1:70142-71219
gene-BB_RS00370		71201	72610	complete	NC_001318.1:71201-72610
gene-BB_RS00375		72647	73492	complete	NC_001318.1:72647-73492
gene-BB_RS00380		73489	74517	complete	NC_001318.1:73489-74517
gene-BB_RS00385		74518	75772	complete	NC_001318.1:74518-75772
gene-BB_RS00390		75774	76454	complete	NC_001318.1:75774-76454
gene-BB_RS00395		76451	77701	complete	NC_001318.1:76451-77701
gene-BB_RS00400		77711	79009	complete	NC_001318.1:77711-79009
gene-BB_RS00405		79002	79322	complete	NC_001318.1:79002-79322
gene-BB_RS00410		79505	80773	complete	NC_001318.1:79505-80773
gene-BB_RS00415		80983	81408	complete	NC_001318.1:80983-81408
gene-BB_RS00420		81405	82940	complete	NC_001318.1:81405-82940
gene-BB_RS00425		82970	83920	complete	NC_001318.1:82970-83920
gene-BB_RS00430		84041	85840	complete	NC_001318.1:84041-85840
gene-BB_RS00435		85880	86854	complete	NC_001318.1:85880-86854
gene-BB_RS00440		86926	87360	complete	NC_001318.1:86926-87360
gene-BB_RS00445		87377	89203	complete	NC_001318.1:87377-89203
gene-BB_RS00450		89200	89808	complete	NC_001318.1:89200-89808
gene-BB_RS00455		89811	91115	complete	NC_001318.1:89811-91115
gene-BB_RS00460		91137	92864	complete	NC_001318.1:91137-92864
gene-BB_RS00465		92878	93423	complete	NC_001318.1:92878-93423
gene-BB_RS00470		93433	94032	complete	NC_001318.1:93433-94032
gene-BB_RS00475		94219	94605	complete	NC_001318.1:94219-94605
gene-BB_RS00480		94611	96953	complete	NC_001318.1:94611-96953
gene-BB_RS00485		96943	97866	complete	NC_001318.1:96943-97866
gene-BB_RS00490		97863	98648	complete	NC_001318.1:97863-98648
gene-BB_RS00495		98817	100205	complete	NC_001318.1:98817-100205
gene-BB_RS00500		100228	100749	complete	NC_001318.1:100228-100749
gene-BB_RS00505		100746	101339	complete	NC_001318.1:100746-101339
gene-BB_RS00510		101525	102949	complete	NC_001318.1:101525-102949
gene-BB_RS00515		103016	103771	complete	NC_001318.1:103016-103771
gene-BB_RS00520		103764	105431	complete	NC_001318.1:103764-105431
gene-BB_RS00525		105418	105846	complete	NC_001318.1:105418-105846
gene-BB_RS00530		105884	106894	complete	NC_001318.1:105884-106894
gene-BB_RS00535		106974	108170	complete	NC_001318.1:106974-108170
gene-BB_RS00540		108307	109671	complete	NC_001318.1:108307-109671
gene-BB_RS00545		109675	111042	complete	NC_001318.1:109675-111042
gene-BB_RS00550		111046	111567	complete	NC_001318.1:111046-111567
gene-BB_RS00555		111585	111875	complete	NC_001318.1:111585-111875
gene-BB_RS00560		111889	112338	complete	NC_001318.1:111889-112338
gene-BB_RS00565		112350	112769	complete	NC_001318.1:112350-112769
gene-BB_RS00570		112909	114603	complete	NC_001318.1:112909-114603
gene-BB_RS00575		114807	115508	complete	NC_001318.1:114807-115508
gene-BB_RS00580		115505	116806	complete	NC_001318.1:115505-116806
gene-BB_RS00585		116825	117676	complete	NC_001318.1:116825-117676
gene-BB_RS00590		117678	118370	complete	NC_001318.1:117678-118370
gene-BB_RS00595		118375	118929	complete	NC_001318.1:118375-118929
gene-BB_RS00600		118964	119803	complete	NC_001318.1:118964-119803
gene-BB_RS00605		119807	120589	complete	NC_001318.1:119807-120589
gene-BB_RS00610		120804	121082	complete	NC_001318.1:120804-121082
gene-BB_RS00615		121101	121823	complete	NC_001318.1:121101-121823
gene-BB_RS00620		121880	122491	complete	NC_001318.1:121880-122491
gene-BB_RS00625		122491	124146	complete	NC_001318.1:122491-124146
gene-BB_RS00630		124149	124814	complete	NC_001318.1:124149-124814
gene-BB_RS00635		124798	125547	complete	NC_001318.1:124798-125547
gene-BB_RS00640		125534	126301	complete	NC_001318.1:125534-126301
gene-BB_RS00645		126316	127413	complete	NC_001318.1:126316-127413
