ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	NZ_CP161174.1:1-435298,NZ_CP161185.1:18112-17759,NZ_CP161185.1:19307-18904,NZ_CP161174.1:435299-907632
gene-BB_RS00005		105	677	complete	NZ_CP161174.1:105-677
gene-BB_RS00010		768	1796	complete	NZ_CP161174.1:768-1796
gene-BB_RS00015		1784	3249	complete	NZ_CP161174.1:1784-3249
gene-BB_RS00020		3395	5188	complete	NZ_CP161174.1:3395-5188
gene-BB_RS00025		5251	6306	complete	NZ_CP161174.1:5251-6306
gene-BB_RS00030		6309	7397	complete	NZ_CP161174.1:6309-7397
gene-BB_RS00035		7458	8315	complete	NZ_CP161174.1:7458-8315
gene-BB_RS00040		8427	9197	complete	NZ_CP161174.1:8427-9197
gene-BB_RS00045		9202	10206	complete	NZ_CP161174.1:9202-10206
gene-BB_RS00050		10203	10577	complete	NZ_CP161174.1:10203-10577
gene-BB_RS00055		10581	11420	complete	NZ_CP161174.1:10581-11420
gene-BB_RS00060		11421	12161	complete	NZ_CP161174.1:11421-12161
gene-BB_RS00065		12154	12753	complete	NZ_CP161174.1:12154-12753
gene-BB_RS00070		12746	14728	complete	NZ_CP161174.1:12746-14728
gene-BB_RS00075		14725	15345	complete	NZ_CP161174.1:14725-15345
gene-BB_RS00080		15345	15716	complete	NZ_CP161174.1:15345-15716
gene-BB_RS00085		15845	16804	complete	NZ_CP161174.1:15845-16804
gene-BB_RS00090		16807	17787	complete	NZ_CP161174.1:16807-17787
gene-BB_RS00095		17792	18304	complete	NZ_CP161174.1:17792-18304
gene-BB_RS00100		18312	19979	complete	NZ_CP161174.1:18312-19979
gene-BB_RS00105		20051	21083	complete	NZ_CP161174.1:20051-21083
gene-BB_RS00110		21058	22101	complete	NZ_CP161174.1:21058-22101
gene-BB_RS00115		22146	22739	complete	NZ_CP161174.1:22146-22739
gene-BB_RS00120		22819	23958	complete	NZ_CP161174.1:22819-23958
gene-BB_RS00125		23965	24696	complete	NZ_CP161174.1:23965-24696
gene-BB_RS00130		24697	25602	complete	NZ_CP161174.1:24697-25602
gene-BB_RS00135		25753	26391	complete	NZ_CP161174.1:25753-26391
gene-BB_RS00140		26399	27448	complete	NZ_CP161174.1:26399-27448
