ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	CP132429.1:12-75696,CP132429.1:77094-219313,CP132429.1:220062-391535,CP132429.1:393242-417411,CP132429.1:419072-473771,CP132429.1:474328-607766,CP132429.1:608045-652515,CP132429.1:654639-701845,CP132429.1:703274-776872,CP132429.1:777276-793106,CP132429.1:794067-904638,CP132429.1:904639-908208
gene-BB_RS00005		105	677	complete	CP132429.1:74-646
gene-BB_RS00010		768	1796	complete	CP132429.1:737-1765
gene-BB_RS00015		1784	3249	complete	CP132429.1:1753-3218
gene-BB_RS00020		3395	5188	complete	CP132429.1:3364-5157
gene-BB_RS00025		5251	6306	complete	CP132429.1:5220-6275
gene-BB_RS00030		6309	7397	complete	CP132429.1:6278-7366
gene-BB_RS00035		7458	8315	complete	CP132429.1:7427-8284
gene-BB_RS00040		8427	9197	complete	CP132429.1:8396-9166
gene-BB_RS00045		9202	10206	complete	CP132429.1:9171-10175
gene-BB_RS00050		10203	10577	complete	CP132429.1:10172-10546
gene-BB_RS00055		10581	11420	complete	CP132429.1:10550-11389
gene-BB_RS00060		11421	12161	complete	CP132429.1:11390-12130
gene-BB_RS00065		12154	12753	complete	CP132429.1:12123-12722
gene-BB_RS00070		12746	14728	complete	CP132429.1:12715-14697
gene-BB_RS00075		14725	15345	complete	CP132429.1:14694-15314
gene-BB_RS00080		15345	15716	complete	CP132429.1:15314-15685
gene-BB_RS00085		15845	16804	complete	CP132429.1:15814-16773
gene-BB_RS00090		16807	17787	complete	CP132429.1:16776-17756
gene-BB_RS00095		17792	18304	complete	CP132429.1:17761-18273
gene-BB_RS00100		18312	19979	complete	CP132429.1:18281-19948
gene-BB_RS00105		20051	21083	complete	CP132429.1:20020-21052
gene-BB_RS00110		21058	22101	complete	CP132429.1:21027-22070
gene-BB_RS00115		22146	22739	complete	CP132429.1:22115-22708
gene-BB_RS00120		22819	23958	complete	CP132429.1:22788-23927
gene-BB_RS00125		23965	24696	complete	CP132429.1:23934-24665
gene-BB_RS00130		24697	25602	complete	CP132429.1:24666-25571
gene-BB_RS00135		25753	26391	complete	CP132429.1:25722-26360
gene-BB_RS00140		26399	27448	complete	CP132429.1:26368-27417
gene-BB_RS00145		27434	27865	complete	CP132429.1:27403-27834
gene-BB_RS00150		27855	28490	complete	CP132429.1:27824-28459
