ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	NZ_ABJW02000029.1:1-4734,NZ_ABJW02000008.1:28321-1,NZ_ABJW02000025.1:1-43456,NZ_ABJW02000028.1:10420-1,NZ_ABJW02000007.1:1-11300,NZ_ABJW02000021.1:1-20682,NZ_ABJW02000015.1:1-33777,NZ_ABJW02000017.1:963-3,NZ_ABJW02000002.1:1-858,NZ_ABJW02000016.1:1-65709,NZ_ABJW02000010.1:1-23787,NZ_ABJW02000018.1:8108-1,NZ_ABJW02000031.1:4-147835,NZ_ABJW02000024.1:1-18614,NZ_ABJW02000013.1:2-16820,NZ_ABJW02000011.1:1-1557,NZ_ABJW02000027.1:3133-1,NZ_ABJW02000006.1:62595-1,NZ_ABJW02000019.1:23060-1,NZ_ABJW02000014.1:109435-1,NZ_ABJW02000004.1:6343-1,NZ_ABJW02000023.1:1-47839,NZ_ABJW02000001.1:71586-13,NZ_ABJW02000009.1:49894-1,NZ_ABJW02000022.1:1-5222,NZ_ABJW02000030.1:1-3297,NZ_ABJW02000020.1:1-17768,NZ_ABJW02000003.1:1-2768,NZ_ABJW02000026.1:1-13382,NZ_ABJW02000005.1:36967-2,NZ_ABJW02000012.1:5878-1,NC_012197.1:7042-4670
gene-BB_RS00005		105	677	complete	NZ_ABJW02000029.1:70-642
gene-BB_RS00010		768	1796	complete	NZ_ABJW02000029.1:733-1761
gene-BB_RS00015		1784	3249	complete	NZ_ABJW02000029.1:1749-3214
gene-BB_RS00020		3395	5188	partial	NZ_ABJW02000029.1:3360-4734,NZ_ABJW02000008.1:28321-28089
gene-BB_RS00025		5251	6306	complete	NZ_ABJW02000008.1:28026-26971
gene-BB_RS00030		6309	7397	complete	NZ_ABJW02000008.1:26968-25880
gene-BB_RS00035		7458	8315	complete	NZ_ABJW02000008.1:25819-24962
gene-BB_RS00040		8427	9197	complete	NZ_ABJW02000008.1:24850-24080
gene-BB_RS00045		9202	10206	complete	NZ_ABJW02000008.1:24075-23071
gene-BB_RS00050		10203	10577	complete	NZ_ABJW02000008.1:23074-22700
gene-BB_RS00055		10581	11420	complete	NZ_ABJW02000008.1:22696-21857
gene-BB_RS00060		11421	12161	complete	NZ_ABJW02000008.1:21856-21116
gene-BB_RS00065		12154	12753	complete	NZ_ABJW02000008.1:21123-20524
gene-BB_RS00070		12746	14728	complete	NZ_ABJW02000008.1:20531-18549
gene-BB_RS00075		14725	15345	complete	NZ_ABJW02000008.1:18552-17932
gene-BB_RS00080		15345	15716	complete	NZ_ABJW02000008.1:17932-17561
gene-BB_RS00085		15845	16804	complete	NZ_ABJW02000008.1:17432-16473
gene-BB_RS00090		16807	17787	complete	NZ_ABJW02000008.1:16470-15490
gene-BB_RS00095		17792	18304	complete	NZ_ABJW02000008.1:15485-14973
gene-BB_RS00100		18312	19979	complete	NZ_ABJW02000008.1:14965-13298
gene-BB_RS00105		20051	21083	complete	NZ_ABJW02000008.1:13226-12194
gene-BB_RS00110		21058	22101	complete	NZ_ABJW02000008.1:12219-11176
gene-BB_RS00115		22146	22739	complete	NZ_ABJW02000008.1:11131-10538
gene-BB_RS00120		22819	23958	complete	NZ_ABJW02000008.1:10458-9319
gene-BB_RS00125		23965	24696	complete	NZ_ABJW02000008.1:9312-8581
gene-BB_RS00130		24697	25602	complete	NZ_ABJW02000008.1:8580-7675
gene-BB_RS00135		25753	26391	complete	NZ_ABJW02000008.1:7524-6886
gene-BB_RS00140		26399	27448	complete	NZ_ABJW02000008.1:6878-5829
gene-BB_RS00145		27434	27865	complete	NZ_ABJW02000008.1:5843-5412
gene-BB_RS00150		27855	28490	complete	NZ_ABJW02000008.1:5422-4787
gene-BB_RS00155		28492	29472	complete	NZ_ABJW02000008.1:4785-3805
gene-BB_RS00160		29543	31015	complete	NZ_ABJW02000008.1:3734-2262
gene-BB_RS00165		31027	31479	complete	NZ_ABJW02000008.1:2250-1798
gene-BB_RS00170		31550	32089	complete	NZ_ABJW02000008.1:1727-1188
