ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	NC_011728.1:1-138036,NC_011728.1:138037-434518,NC_011728.1:434519-906707
gene-BB_RS00005		105	677	complete	NC_011728.1:57-629
gene-BB_RS00010		768	1796	complete	NC_011728.1:720-1748
gene-BB_RS00015		1784	3249	complete	NC_011728.1:1736-3201
gene-BB_RS00020		3395	5188	complete	NC_011728.1:3347-5140
gene-BB_RS00025		5251	6306	complete	NC_011728.1:5203-6258
gene-BB_RS00030		6309	7397	complete	NC_011728.1:6261-7349
gene-BB_RS00035		7458	8315	complete	NC_011728.1:7410-8267
gene-BB_RS00040		8427	9197	complete	NC_011728.1:8379-9149
gene-BB_RS00045		9202	10206	complete	NC_011728.1:9154-10158
gene-BB_RS00050		10203	10577	complete	NC_011728.1:10155-10529
gene-BB_RS00055		10581	11420	complete	NC_011728.1:10533-11372
gene-BB_RS00060		11421	12161	complete	NC_011728.1:11373-12113
gene-BB_RS00065		12154	12753	complete	NC_011728.1:12106-12705
gene-BB_RS00070		12746	14728	complete	NC_011728.1:12698-14680
gene-BB_RS00075		14725	15345	complete	NC_011728.1:14677-15297
gene-BB_RS00080		15345	15716	complete	NC_011728.1:15297-15668
gene-BB_RS00085		15845	16804	complete	NC_011728.1:15797-16756
gene-BB_RS00090		16807	17787	complete	NC_011728.1:16759-17739
gene-BB_RS00095		17792	18304	complete	NC_011728.1:17744-18256
gene-BB_RS00100		18312	19979	complete	NC_011728.1:18264-19931
gene-BB_RS00105		20051	21083	complete	NC_011728.1:20003-21035
gene-BB_RS00110		21058	22101	complete	NC_011728.1:21010-22053
gene-BB_RS00115		22146	22739	complete	NC_011728.1:22098-22691
gene-BB_RS00120		22819	23958	complete	NC_011728.1:22771-23910
gene-BB_RS00125		23965	24696	complete	NC_011728.1:23917-24648
gene-BB_RS00130		24697	25602	complete	NC_011728.1:24649-25554
gene-BB_RS00135		25753	26391	complete	NC_011728.1:25705-26343
gene-BB_RS00140		26399	27448	complete	NC_011728.1:26351-27400
gene-BB_RS00145		27434	27865	complete	NC_011728.1:27386-27817
gene-BB_RS00150		27855	28490	complete	NC_011728.1:27807-28442
gene-BB_RS00155		28492	29472	complete	NC_011728.1:28444-29424
gene-BB_RS00160		29543	31015	complete	NC_011728.1:29495-30967
gene-BB_RS00165		31027	31479	complete	NC_011728.1:30979-31431
gene-BB_RS00170		31550	32089	complete	NC_011728.1:31502-32041
gene-BB_RS00175		32157	34037	complete	NC_011728.1:32109-33989
gene-BB_RS00180		34037	35836	complete	NC_011728.1:33989-35788
gene-BB_RS00185		35857	36609	complete	NC_011728.1:35809-36561
gene-BB_RS00190		36606	38123	complete	NC_011728.1:36558-38075
gene-BB_RS00195		38136	39638	complete	NC_011728.1:38088-39590
gene-BB_RS00200		39826	40677	complete	NC_011728.1:39778-40629
gene-BB_RS00205		40761	41432	complete	NC_011728.1:40713-41384
gene-BB_RS00210		41443	42483	complete	NC_011728.1:41395-42435
gene-BB_RS00215		42480	42881	complete	NC_011728.1:42432-42833
gene-BB_RS00220		42907	45354	complete	NC_011728.1:42859-45306
gene-BB_RS00225		45446	45991	complete	NC_011728.1:45398-45943
gene-BB_RS00230		46011	46379	complete	NC_011728.1:45963-46331
gene-BB_RS00235		46530	46601	complete	NC_011728.1:46482-46553
rna-BB_RS00235		46530	46601	complete	NC_011728.1:46482-46553
exon-BB_RS00235-1		46530	46601	complete	NC_011728.1:46482-46553
gene-BB_RS00240		46688	47049	complete	NC_011728.1:46640-47001
rna-BB_RS00240		46688	47049	complete	NC_011728.1:46640-47001
exon-BB_RS00240-1		46688	47049	complete	NC_011728.1:46640-47001
gene-BB_RS00245		47167	47841	complete	NC_011728.1:47119-47793
gene-BB_RS00250		47917	48606	complete	NC_011728.1:47869-48558
