ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	CP132421.1:1-909583
gene-BB_RS00005		105	677	partial	CP132421.1:1-199
gene-BB_RS00010		768	1796	complete	CP132421.1:290-1318
gene-BB_RS00015		1784	3249	complete	CP132421.1:1306-2771
gene-BB_RS00020		3395	5188	complete	CP132421.1:2917-4710
gene-BB_RS00025		5251	6306	complete	CP132421.1:4773-5828
gene-BB_RS00030		6309	7397	complete	CP132421.1:5831-6919
gene-BB_RS00035		7458	8315	complete	CP132421.1:6980-7837
gene-BB_RS00040		8427	9197	complete	CP132421.1:7949-8719
gene-BB_RS00045		9202	10206	complete	CP132421.1:8724-9728
gene-BB_RS00050		10203	10577	complete	CP132421.1:9725-10099
gene-BB_RS00055		10581	11420	complete	CP132421.1:10103-10942
gene-BB_RS00060		11421	12161	complete	CP132421.1:10943-11683
gene-BB_RS00065		12154	12753	complete	CP132421.1:11676-12275
gene-BB_RS00070		12746	14728	complete	CP132421.1:12268-14250
gene-BB_RS00075		14725	15345	complete	CP132421.1:14247-14867
gene-BB_RS00080		15345	15716	complete	CP132421.1:14867-15238
gene-BB_RS00085		15845	16804	complete	CP132421.1:15367-16326
gene-BB_RS00090		16807	17787	complete	CP132421.1:16329-17309
gene-BB_RS00095		17792	18304	complete	CP132421.1:17314-17826
gene-BB_RS00100		18312	19979	complete	CP132421.1:17834-19501
gene-BB_RS00105		20051	21083	complete	CP132421.1:19573-20605
gene-BB_RS00110		21058	22101	complete	CP132421.1:20580-21623
gene-BB_RS00115		22146	22739	complete	CP132421.1:21668-22261
gene-BB_RS00120		22819	23958	complete	CP132421.1:22341-23480
gene-BB_RS00125		23965	24696	complete	CP132421.1:23487-24218
gene-BB_RS00130		24697	25602	complete	CP132421.1:24219-25124
gene-BB_RS00135		25753	26391	complete	CP132421.1:25275-25913
gene-BB_RS00140		26399	27448	complete	CP132421.1:25921-26970
gene-BB_RS00145		27434	27865	complete	CP132421.1:26956-27387
gene-BB_RS00150		27855	28490	complete	CP132421.1:27377-28012
gene-BB_RS00155		28492	29472	complete	CP132421.1:28014-28994
gene-BB_RS00160		29543	31015	complete	CP132421.1:29065-30537
gene-BB_RS00165		31027	31479	complete	CP132421.1:30549-31001
gene-BB_RS00170		31550	32089	complete	CP132421.1:31072-31611
gene-BB_RS00175		32157	34037	complete	CP132421.1:31679-33559
gene-BB_RS00180		34037	35836	complete	CP132421.1:33559-35358
gene-BB_RS00185		35857	36609	complete	CP132421.1:35379-36131
gene-BB_RS00190		36606	38123	complete	CP132421.1:36128-37645
gene-BB_RS00195		38136	39638	complete	CP132421.1:37658-39160
gene-BB_RS00200		39826	40677	complete	CP132421.1:39348-40199
gene-BB_RS00205		40761	41432	complete	CP132421.1:40283-40954
gene-BB_RS00210		41443	42483	complete	CP132421.1:40965-42005
gene-BB_RS00215		42480	42881	complete	CP132421.1:42002-42403
gene-BB_RS00220		42907	45354	complete	CP132421.1:42429-44876
gene-BB_RS00225		45446	45991	complete	CP132421.1:44968-45513
gene-BB_RS00230		46011	46379	complete	CP132421.1:45533-45901
gene-BB_RS00235		46530	46601	complete	CP132421.1:46052-46123
rna-BB_RS00235		46530	46601	complete	CP132421.1:46052-46123
exon-BB_RS00235-1		46530	46601	complete	CP132421.1:46052-46123
gene-BB_RS00240		46688	47049	complete	CP132421.1:46210-46571
rna-BB_RS00240		46688	47049	complete	CP132421.1:46210-46571
exon-BB_RS00240-1		46688	47049	complete	CP132421.1:46210-46571
gene-BB_RS00245		47167	47841	complete	CP132421.1:46689-47363
gene-BB_RS00250		47917	48606	complete	CP132421.1:47439-48128
gene-BB_RS00255		48603	49259	complete	CP132421.1:48125-48781
gene-BB_RS00260		49341	50012	complete	CP132421.1:48863-49534
gene-BB_RS00265		50112	50474	complete	CP132421.1:49634-49996
gene-BB_RS00270		50490	51251	complete	CP132421.1:50012-50773
gene-BB_RS00275		51253	52434	complete	CP132421.1:50775-51956
gene-BB_RS00280		52454	53461	complete	CP132421.1:51976-52983
gene-BB_RS00285		53534	55504	complete	CP132421.1:53056-55026
gene-BB_RS00290		55501	56280	complete	CP132421.1:55023-55802
gene-BB_RS00295		56281	56748	complete	CP132421.1:55803-56270
gene-BB_RS00300		56832	57185	complete	CP132421.1:56354-56707
gene-BB_RS00305		57259	57975	complete	CP132421.1:56781-57497
gene-BB_RS00310		58029	59036	complete	CP132421.1:57551-58558
gene-BB_RS00315		59101	60039	complete	CP132421.1:58623-59561
gene-BB_RS00320		60036	60533	complete	CP132421.1:59558-60055
gene-BB_RS00325		60568	61257	complete	CP132421.1:60090-60779
gene-BB_RS00330		61254	63032	complete	CP132421.1:60776-62554
gene-BB_RS00335		63147	64028	complete	CP132421.1:62669-63550
gene-BB_RS00340		64038	65276	complete	CP132421.1:63560-64798
gene-BB_RS00345		65291	65752	complete	CP132421.1:64813-65274
gene-BB_RS00350		65768	67240	complete	CP132421.1:65290-66762
gene-BB_RS00355		67248	69569	complete	CP132421.1:66770-69091
gene-BB_RS00360		69566	70126	complete	CP132421.1:69088-69648
gene-BB_RS00365		70142	71219	complete	CP132421.1:69664-70741
gene-BB_RS00370		71201	72610	complete	CP132421.1:70723-72132
gene-BB_RS00375		72647	73492	complete	CP132421.1:72169-73014
gene-BB_RS00380		73489	74517	complete	CP132421.1:73011-74039
gene-BB_RS00385		74518	75772	complete	CP132421.1:74040-75294
gene-BB_RS00390		75774	76454	complete	CP132421.1:75296-75976
gene-BB_RS00395		76451	77701	complete	CP132421.1:75973-77223
gene-BB_RS00400		77711	79009	complete	CP132421.1:77233-78531
gene-BB_RS00405		79002	79322	complete	CP132421.1:78524-78844
gene-BB_RS00410		79505	80773	complete	CP132421.1:79027-80295
gene-BB_RS00415		80983	81408	complete	CP132421.1:80505-80930
gene-BB_RS00420		81405	82940	complete	CP132421.1:80927-82462
gene-BB_RS00425		82970	83920	complete	CP132421.1:82492-83442
gene-BB_RS00430		84041	85840	complete	CP132421.1:83563-85362
gene-BB_RS00435		85880	86854	complete	CP132421.1:85402-86376
gene-BB_RS00440		86926	87360	complete	CP132421.1:86448-86882
gene-BB_RS00445		87377	89203	complete	CP132421.1:86899-88725
gene-BB_RS00450		89200	89808	complete	CP132421.1:88722-89330
gene-BB_RS00455		89811	91115	complete	CP132421.1:89333-90637
gene-BB_RS00460		91137	92864	complete	CP132421.1:90659-92386
gene-BB_RS00465		92878	93423	complete	CP132421.1:92400-92945
gene-BB_RS00470		93433	94032	complete	CP132421.1:92955-93554
gene-BB_RS00475		94219	94605	complete	CP132421.1:93741-94127
gene-BB_RS00480		94611	96953	complete	CP132421.1:94133-96475
gene-BB_RS00485		96943	97866	complete	CP132421.1:96465-97388
gene-BB_RS00490		97863	98648	complete	CP132421.1:97385-98170
gene-BB_RS00495		98817	100205	complete	CP132421.1:98339-99727
gene-BB_RS00500		100228	100749	complete	CP132421.1:99750-100271
gene-BB_RS00505		100746	101339	complete	CP132421.1:100268-100861
gene-BB_RS00510		101525	102949	complete	CP132421.1:101047-102471
gene-BB_RS00515		103016	103771	complete	CP132421.1:102538-103293
gene-BB_RS00520		103764	105431	complete	CP132421.1:103286-104953
gene-BB_RS00525		105418	105846	complete	CP132421.1:104940-105368
gene-BB_RS00530		105884	106894	complete	CP132421.1:105406-106416
gene-BB_RS00535		106974	108170	complete	CP132421.1:106496-107692
gene-BB_RS00540		108307	109671	complete	CP132421.1:107829-109193
gene-BB_RS00545		109675	111042	complete	CP132421.1:109197-110564
gene-BB_RS00550		111046	111567	complete	CP132421.1:110568-111089
gene-BB_RS00555		111585	111875	complete	CP132421.1:111107-111397
gene-BB_RS00560		111889	112338	complete	CP132421.1:111411-111860
gene-BB_RS00565		112350	112769	complete	CP132421.1:111872-112291
gene-BB_RS00570		112909	114603	complete	CP132421.1:112431-114125
gene-BB_RS00575		114807	115508	complete	CP132421.1:114329-115030
gene-BB_RS00580		115505	116806	complete	CP132421.1:115027-116328
gene-BB_RS00585		116825	117676	complete	CP132421.1:116347-117198
gene-BB_RS00590		117678	118370	complete	CP132421.1:117200-117892
gene-BB_RS00595		118375	118929	complete	CP132421.1:117897-118451
gene-BB_RS00600		118964	119803	complete	CP132421.1:118486-119325
gene-BB_RS00605		119807	120589	complete	CP132421.1:119329-120111
gene-BB_RS00610		120804	121082	complete	CP132421.1:120326-120604
gene-BB_RS00615		121101	121823	complete	CP132421.1:120623-121345
gene-BB_RS00620		121880	122491	complete	CP132421.1:121402-122013
gene-BB_RS00625		122491	124146	complete	CP132421.1:122013-123668
gene-BB_RS00630		124149	124814	complete	CP132421.1:123671-124336
gene-BB_RS00635		124798	125547	complete	CP132421.1:124320-125069
gene-BB_RS00640		125534	126301	complete	CP132421.1:125056-125823
gene-BB_RS00645		126316	127413	complete	CP132421.1:125838-126935
gene-BB_RS00650		127427	130132	complete	CP132421.1:126949-129654
gene-BB_RS00655		130170	131114	complete	CP132421.1:129692-130636
gene-BB_RS00660		131298	132425	complete	CP132421.1:130820-131947
gene-BB_RS00665		132472	133842	complete	CP132421.1:131994-133364
gene-BB_RS00670		133975	135864	complete	CP132421.1:133497-135386
gene-BB_RS00675		135874	137766	complete	CP132421.1:135396-137288
gene-BB_RS00685		138434	138745	complete	CP132421.1:137956-138267
gene-BB_RS00690		138747	141960	complete	CP132421.1:138269-141482
gene-BB_RS00695		141979	142932	complete	CP132421.1:141501-142454
gene-BB_RS00700		142944	144230	complete	CP132421.1:142466-143752
gene-BB_RS00705		144307	144597	complete	CP132421.1:143829-144119
gene-BB_RS00710		144586	145458	complete	CP132421.1:144108-144980
gene-BB_RS00715		145471	146370	complete	CP132421.1:144993-145892
gene-BB_RS00720		146377	147495	complete	CP132421.1:145899-147017
gene-BB_RS00725		147649	148659	complete	CP132421.1:147171-148181
gene-BB_RS00730		148786	150783	complete	CP132421.1:148308-150305
gene-BB_RS00735		150974	152179	complete	CP132421.1:150496-151701
gene-BB_RS00740		152206	153012	complete	CP132421.1:151728-152534
gene-BB_RS00745		153075	153686	complete	CP132421.1:152597-153208
gene-BB_RS00750		153701	156400	complete	CP132421.1:153223-155922
gene-BB_RS00755		156462	157598	complete	CP132421.1:155984-157120
gene-BB_RS00760		157627	158061	complete	CP132421.1:157149-157583
gene-BB_RS00765		158058	158474	complete	CP132421.1:157580-157996
gene-BB_RS00770		158628	159344	complete	CP132421.1:158150-158866
gene-BB_RS00775		159368	160042	complete	CP132421.1:158890-159564
gene-BB_RS00780		160090	161208	complete	CP132421.1:159612-160730
gene-BB_RS00785		161200	162801	complete	CP132421.1:160722-162323
gene-BB_RS07735		162878	163045	complete	CP132421.1:162400-162567
gene-BB_RS00790		163072	164820	complete	CP132421.1:162594-164342
gene-BB_RS00795		164901	165887	complete	CP132421.1:164423-165409
gene-BB_RS00800		165915	167759	complete	CP132421.1:165437-167281
gene-BB_RS00805		167879	169399	complete	CP132421.1:167401-168921
gene-BB_RS00810		169539	170708	complete	CP132421.1:169061-170230
gene-BB_RS00815		170720	171097	complete	CP132421.1:170242-170619
