ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	CP124092.1:1-910655
gene-BB_RS00005		105	677	complete	CP124092.1:29-601
gene-BB_RS00010		768	1796	complete	CP124092.1:692-1720
gene-BB_RS00015		1784	3249	complete	CP124092.1:1708-3173
gene-BB_RS00020		3395	5188	complete	CP124092.1:3319-5112
gene-BB_RS00025		5251	6306	complete	CP124092.1:5175-6230
gene-BB_RS00030		6309	7397	complete	CP124092.1:6233-7321
gene-BB_RS00035		7458	8315	complete	CP124092.1:7382-8239
gene-BB_RS00040		8427	9197	complete	CP124092.1:8351-9121
gene-BB_RS00045		9202	10206	complete	CP124092.1:9126-10130
gene-BB_RS00050		10203	10577	complete	CP124092.1:10127-10501
gene-BB_RS00055		10581	11420	complete	CP124092.1:10505-11344
gene-BB_RS00060		11421	12161	complete	CP124092.1:11345-12085
gene-BB_RS00065		12154	12753	complete	CP124092.1:12078-12677
gene-BB_RS00070		12746	14728	complete	CP124092.1:12670-14652
gene-BB_RS00075		14725	15345	complete	CP124092.1:14649-15269
gene-BB_RS00080		15345	15716	complete	CP124092.1:15269-15640
gene-BB_RS00085		15845	16804	complete	CP124092.1:15769-16728
gene-BB_RS00090		16807	17787	complete	CP124092.1:16731-17711
gene-BB_RS00095		17792	18304	complete	CP124092.1:17716-18228
gene-BB_RS00100		18312	19979	complete	CP124092.1:18236-19903
gene-BB_RS00105		20051	21083	complete	CP124092.1:19975-21007
gene-BB_RS00110		21058	22101	complete	CP124092.1:20982-22025
gene-BB_RS00115		22146	22739	complete	CP124092.1:22070-22663
gene-BB_RS00120		22819	23958	complete	CP124092.1:22743-23882
gene-BB_RS00125		23965	24696	complete	CP124092.1:23889-24620
gene-BB_RS00130		24697	25602	complete	CP124092.1:24621-25526
gene-BB_RS00135		25753	26391	complete	CP124092.1:25677-26315
gene-BB_RS00140		26399	27448	complete	CP124092.1:26323-27372
gene-BB_RS00145		27434	27865	complete	CP124092.1:27358-27789
gene-BB_RS00150		27855	28490	complete	CP124092.1:27779-28414
gene-BB_RS00155		28492	29472	complete	CP124092.1:28416-29396
gene-BB_RS00160		29543	31015	complete	CP124092.1:29467-30939
gene-BB_RS00165		31027	31479	complete	CP124092.1:30951-31403
gene-BB_RS00170		31550	32089	complete	CP124092.1:31474-32013
gene-BB_RS00175		32157	34037	complete	CP124092.1:32081-33961
gene-BB_RS00180		34037	35836	complete	CP124092.1:33961-35760
gene-BB_RS00185		35857	36609	complete	CP124092.1:35781-36533
gene-BB_RS00190		36606	38123	complete	CP124092.1:36530-38047
gene-BB_RS00195		38136	39638	complete	CP124092.1:38060-39562
