ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	NZ_CP161055.1:11-435189,NZ_CP161055.1:435190-901756,NZ_CP161055.1:901757-903447
gene-BB_RS00005		105	677	complete	NZ_CP161055.1:73-645
gene-BB_RS00010		768	1796	complete	NZ_CP161055.1:736-1764
gene-BB_RS00015		1784	3249	complete	NZ_CP161055.1:1752-3217
gene-BB_RS00020		3395	5188	complete	NZ_CP161055.1:3363-5156
gene-BB_RS00025		5251	6306	complete	NZ_CP161055.1:5219-6274
gene-BB_RS00030		6309	7397	complete	NZ_CP161055.1:6277-7365
gene-BB_RS00035		7458	8315	complete	NZ_CP161055.1:7426-8283
gene-BB_RS00040		8427	9197	complete	NZ_CP161055.1:8395-9165
gene-BB_RS00045		9202	10206	complete	NZ_CP161055.1:9170-10174
gene-BB_RS00050		10203	10577	complete	NZ_CP161055.1:10171-10545
gene-BB_RS00055		10581	11420	complete	NZ_CP161055.1:10549-11388
gene-BB_RS00060		11421	12161	complete	NZ_CP161055.1:11389-12129
gene-BB_RS00065		12154	12753	complete	NZ_CP161055.1:12122-12721
gene-BB_RS00070		12746	14728	complete	NZ_CP161055.1:12714-14696
gene-BB_RS00075		14725	15345	complete	NZ_CP161055.1:14693-15313
gene-BB_RS00080		15345	15716	complete	NZ_CP161055.1:15313-15684
gene-BB_RS00085		15845	16804	complete	NZ_CP161055.1:15813-16772
gene-BB_RS00090		16807	17787	complete	NZ_CP161055.1:16775-17755
gene-BB_RS00095		17792	18304	complete	NZ_CP161055.1:17760-18272
gene-BB_RS00100		18312	19979	complete	NZ_CP161055.1:18280-19947
gene-BB_RS00105		20051	21083	complete	NZ_CP161055.1:20019-21051
gene-BB_RS00110		21058	22101	complete	NZ_CP161055.1:21026-22069
gene-BB_RS00115		22146	22739	complete	NZ_CP161055.1:22114-22707
gene-BB_RS00120		22819	23958	complete	NZ_CP161055.1:22787-23926
gene-BB_RS00125		23965	24696	complete	NZ_CP161055.1:23933-24664
gene-BB_RS00130		24697	25602	complete	NZ_CP161055.1:24665-25570
gene-BB_RS00135		25753	26391	complete	NZ_CP161055.1:25721-26359
gene-BB_RS00140		26399	27448	complete	NZ_CP161055.1:26367-27416
gene-BB_RS00145		27434	27865	complete	NZ_CP161055.1:27402-27833
gene-BB_RS00150		27855	28490	complete	NZ_CP161055.1:27823-28458
gene-BB_RS00155		28492	29472	complete	NZ_CP161055.1:28460-29440
gene-BB_RS00160		29543	31015	complete	NZ_CP161055.1:29511-30983
gene-BB_RS00165		31027	31479	complete	NZ_CP161055.1:30995-31447
gene-BB_RS00170		31550	32089	complete	NZ_CP161055.1:31518-32057
gene-BB_RS00175		32157	34037	complete	NZ_CP161055.1:32125-34005
gene-BB_RS00180		34037	35836	complete	NZ_CP161055.1:34005-35804
gene-BB_RS00185		35857	36609	complete	NZ_CP161055.1:35825-36577
gene-BB_RS00190		36606	38123	complete	NZ_CP161055.1:36574-38091
gene-BB_RS00195		38136	39638	complete	NZ_CP161055.1:38104-39606
gene-BB_RS00200		39826	40677	complete	NZ_CP161055.1:39794-40645
gene-BB_RS00205		40761	41432	complete	NZ_CP161055.1:40729-41400
gene-BB_RS00210		41443	42483	complete	NZ_CP161055.1:41411-42451
gene-BB_RS00215		42480	42881	complete	NZ_CP161055.1:42448-42849
gene-BB_RS00220		42907	45354	complete	NZ_CP161055.1:42875-45322
gene-BB_RS00225		45446	45991	complete	NZ_CP161055.1:45414-45959
gene-BB_RS00230		46011	46379	complete	NZ_CP161055.1:45979-46347
gene-BB_RS00235		46530	46601	complete	NZ_CP161055.1:46498-46569
rna-BB_RS00235		46530	46601	complete	NZ_CP161055.1:46498-46569
exon-BB_RS00235-1		46530	46601	complete	NZ_CP161055.1:46498-46569
gene-BB_RS00240		46688	47049	complete	NZ_CP161055.1:46656-47017
rna-BB_RS00240		46688	47049	complete	NZ_CP161055.1:46656-47017
exon-BB_RS00240-1		46688	47049	complete	NZ_CP161055.1:46656-47017
gene-BB_RS00245		47167	47841	complete	NZ_CP161055.1:47135-47809
gene-BB_RS00250		47917	48606	complete	NZ_CP161055.1:47885-48574
gene-BB_RS00255		48603	49259	complete	NZ_CP161055.1:48571-49227
gene-BB_RS00260		49341	50012	complete	NZ_CP161055.1:49309-49980
gene-BB_RS00265		50112	50474	complete	NZ_CP161055.1:50080-50442
gene-BB_RS00270		50490	51251	complete	NZ_CP161055.1:50458-51219
gene-BB_RS00275		51253	52434	complete	NZ_CP161055.1:51221-52402
gene-BB_RS00280		52454	53461	complete	NZ_CP161055.1:52422-53429
gene-BB_RS00285		53534	55504	complete	NZ_CP161055.1:53502-55472
gene-BB_RS00290		55501	56280	complete	NZ_CP161055.1:55469-56248
gene-BB_RS00295		56281	56748	complete	NZ_CP161055.1:56249-56716
gene-BB_RS00300		56832	57185	complete	NZ_CP161055.1:56800-57153
gene-BB_RS00305		57259	57975	complete	NZ_CP161055.1:57227-57943
gene-BB_RS00310		58029	59036	complete	NZ_CP161055.1:57997-59004
gene-BB_RS00315		59101	60039	complete	NZ_CP161055.1:59069-60007
gene-BB_RS00320		60036	60533	complete	NZ_CP161055.1:60004-60501
gene-BB_RS00325		60568	61257	complete	NZ_CP161055.1:60536-61225
gene-BB_RS00330		61254	63032	complete	NZ_CP161055.1:61222-63000
gene-BB_RS00335		63147	64028	complete	NZ_CP161055.1:63115-63996
gene-BB_RS00340		64038	65276	complete	NZ_CP161055.1:64006-65244
gene-BB_RS00345		65291	65752	complete	NZ_CP161055.1:65259-65720
gene-BB_RS00350		65768	67240	complete	NZ_CP161055.1:65736-67208
gene-BB_RS00355		67248	69569	complete	NZ_CP161055.1:67216-69537
gene-BB_RS00360		69566	70126	complete	NZ_CP161055.1:69534-70094
gene-BB_RS00365		70142	71219	complete	NZ_CP161055.1:70110-71187
gene-BB_RS00370		71201	72610	complete	NZ_CP161055.1:71169-72578
gene-BB_RS00375		72647	73492	complete	NZ_CP161055.1:72615-73460
gene-BB_RS00380		73489	74517	complete	NZ_CP161055.1:73457-74485
gene-BB_RS00385		74518	75772	complete	NZ_CP161055.1:74486-75740
gene-BB_RS00390		75774	76454	complete	NZ_CP161055.1:75742-76422
gene-BB_RS00395		76451	77701	complete	NZ_CP161055.1:76419-77669
gene-BB_RS00400		77711	79009	complete	NZ_CP161055.1:77679-78977
gene-BB_RS00405		79002	79322	complete	NZ_CP161055.1:78970-79290
gene-BB_RS00410		79505	80773	complete	NZ_CP161055.1:79473-80741
gene-BB_RS00415		80983	81408	complete	NZ_CP161055.1:80951-81376
gene-BB_RS00420		81405	82940	complete	NZ_CP161055.1:81373-82908
gene-BB_RS00425		82970	83920	complete	NZ_CP161055.1:82938-83888
gene-BB_RS00430		84041	85840	complete	NZ_CP161055.1:84009-85808
gene-BB_RS00435		85880	86854	complete	NZ_CP161055.1:85848-86822
gene-BB_RS00440		86926	87360	complete	NZ_CP161055.1:86894-87328
gene-BB_RS00445		87377	89203	complete	NZ_CP161055.1:87345-89171
gene-BB_RS00450		89200	89808	complete	NZ_CP161055.1:89168-89776
gene-BB_RS00455		89811	91115	complete	NZ_CP161055.1:89779-91083
gene-BB_RS00460		91137	92864	complete	NZ_CP161055.1:91105-92832
gene-BB_RS00465		92878	93423	complete	NZ_CP161055.1:92846-93391
gene-BB_RS00470		93433	94032	complete	NZ_CP161055.1:93401-94000
gene-BB_RS00475		94219	94605	complete	NZ_CP161055.1:94187-94573
