ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:8-900914,contig_21:1-9731
gene-BB_RS00005		105	677	complete	contig_1:112-684
gene-BB_RS00010		768	1796	complete	contig_1:775-1803
gene-BB_RS00015		1784	3249	complete	contig_1:1791-3256
gene-BB_RS00020		3395	5188	complete	contig_1:3402-5195
gene-BB_RS00025		5251	6306	complete	contig_1:5258-6313
gene-BB_RS00030		6309	7397	complete	contig_1:6316-7404
gene-BB_RS00035		7458	8315	complete	contig_1:7465-8322
gene-BB_RS00040		8427	9197	complete	contig_1:8434-9204
gene-BB_RS00045		9202	10206	complete	contig_1:9209-10213
gene-BB_RS00050		10203	10577	complete	contig_1:10210-10584
gene-BB_RS00055		10581	11420	complete	contig_1:10588-11427
gene-BB_RS00060		11421	12161	complete	contig_1:11428-12168
gene-BB_RS00065		12154	12753	complete	contig_1:12161-12760
gene-BB_RS00070		12746	14728	complete	contig_1:12753-14735
gene-BB_RS00075		14725	15345	complete	contig_1:14732-15352
gene-BB_RS00080		15345	15716	complete	contig_1:15352-15723
gene-BB_RS00085		15845	16804	complete	contig_1:15852-16811
gene-BB_RS00090		16807	17787	complete	contig_1:16814-17794
gene-BB_RS00095		17792	18304	complete	contig_1:17799-18311
gene-BB_RS00100		18312	19979	complete	contig_1:18319-19986
gene-BB_RS00105		20051	21083	complete	contig_1:20058-21090
gene-BB_RS00110		21058	22101	complete	contig_1:21065-22108
gene-BB_RS00115		22146	22739	complete	contig_1:22153-22746
gene-BB_RS00120		22819	23958	complete	contig_1:22826-23965
gene-BB_RS00125		23965	24696	complete	contig_1:23972-24703
gene-BB_RS00130		24697	25602	complete	contig_1:24704-25609
gene-BB_RS00135		25753	26391	complete	contig_1:25760-26398
gene-BB_RS00140		26399	27448	complete	contig_1:26406-27455
gene-BB_RS00145		27434	27865	complete	contig_1:27441-27872
gene-BB_RS00150		27855	28490	complete	contig_1:27862-28497
gene-BB_RS00155		28492	29472	complete	contig_1:28499-29479
gene-BB_RS00160		29543	31015	complete	contig_1:29550-31022
gene-BB_RS00165		31027	31479	complete	contig_1:31034-31486
gene-BB_RS00170		31550	32089	complete	contig_1:31557-32096
gene-BB_RS00175		32157	34037	complete	contig_1:32164-34044
gene-BB_RS00180		34037	35836	complete	contig_1:34044-35843
gene-BB_RS00185		35857	36609	complete	contig_1:35864-36616
gene-BB_RS00190		36606	38123	complete	contig_1:36613-38130
gene-BB_RS00195		38136	39638	complete	contig_1:38143-39645
gene-BB_RS00200		39826	40677	complete	contig_1:39833-40684
gene-BB_RS00205		40761	41432	complete	contig_1:40768-41439
gene-BB_RS00210		41443	42483	complete	contig_1:41450-42490
gene-BB_RS00215		42480	42881	complete	contig_1:42487-42888
gene-BB_RS00220		42907	45354	complete	contig_1:42914-45361
gene-BB_RS00225		45446	45991	complete	contig_1:45453-45998
gene-BB_RS00230		46011	46379	complete	contig_1:46018-46386
gene-BB_RS00235		46530	46601	complete	contig_1:46537-46608
rna-BB_RS00235		46530	46601	complete	contig_1:46537-46608
exon-BB_RS00235-1		46530	46601	complete	contig_1:46537-46608
gene-BB_RS00240		46688	47049	complete	contig_1:46695-47056
rna-BB_RS00240		46688	47049	complete	contig_1:46695-47056
exon-BB_RS00240-1		46688	47049	complete	contig_1:46695-47056
gene-BB_RS00245		47167	47841	complete	contig_1:47174-47848
gene-BB_RS00250		47917	48606	complete	contig_1:47924-48613
gene-BB_RS00255		48603	49259	complete	contig_1:48610-49266
gene-BB_RS00260		49341	50012	complete	contig_1:49348-50019
gene-BB_RS00265		50112	50474	complete	contig_1:50119-50481
gene-BB_RS00270		50490	51251	complete	contig_1:50497-51258
gene-BB_RS00275		51253	52434	complete	contig_1:51260-52441
gene-BB_RS00280		52454	53461	complete	contig_1:52461-53468
gene-BB_RS00285		53534	55504	complete	contig_1:53541-55511
gene-BB_RS00290		55501	56280	complete	contig_1:55508-56287
gene-BB_RS00295		56281	56748	complete	contig_1:56288-56755
gene-BB_RS00300		56832	57185	complete	contig_1:56839-57192
gene-BB_RS00305		57259	57975	complete	contig_1:57266-57982
gene-BB_RS00310		58029	59036	complete	contig_1:58036-59043
gene-BB_RS00315		59101	60039	complete	contig_1:59108-60046
gene-BB_RS00320		60036	60533	complete	contig_1:60043-60540
gene-BB_RS00325		60568	61257	complete	contig_1:60575-61264
gene-BB_RS00330		61254	63032	complete	contig_1:61261-63039
gene-BB_RS00335		63147	64028	complete	contig_1:63154-64035
gene-BB_RS00340		64038	65276	complete	contig_1:64045-65283
gene-BB_RS00345		65291	65752	complete	contig_1:65298-65759
gene-BB_RS00350		65768	67240	complete	contig_1:65775-67247
gene-BB_RS00355		67248	69569	complete	contig_1:67255-69576
gene-BB_RS00360		69566	70126	complete	contig_1:69573-70133
gene-BB_RS00365		70142	71219	complete	contig_1:70149-71226
gene-BB_RS00370		71201	72610	complete	contig_1:71208-72617
gene-BB_RS00375		72647	73492	complete	contig_1:72654-73499
gene-BB_RS00380		73489	74517	complete	contig_1:73496-74524
gene-BB_RS00385		74518	75772	complete	contig_1:74525-75779
gene-BB_RS00390		75774	76454	complete	contig_1:75781-76461
gene-BB_RS00395		76451	77701	complete	contig_1:76458-77708
gene-BB_RS00400		77711	79009	complete	contig_1:77718-79016
gene-BB_RS00405		79002	79322	complete	contig_1:79009-79329
gene-BB_RS00410		79505	80773	complete	contig_1:79512-80780
gene-BB_RS00415		80983	81408	complete	contig_1:80990-81415
gene-BB_RS00420		81405	82940	complete	contig_1:81412-82947
gene-BB_RS00425		82970	83920	complete	contig_1:82977-83927
gene-BB_RS00430		84041	85840	complete	contig_1:84048-85847
gene-BB_RS00435		85880	86854	complete	contig_1:85887-86861
gene-BB_RS00440		86926	87360	complete	contig_1:86933-87367
gene-BB_RS00445		87377	89203	complete	contig_1:87384-89210
gene-BB_RS00450		89200	89808	complete	contig_1:89207-89815
gene-BB_RS00455		89811	91115	complete	contig_1:89818-91122
gene-BB_RS00460		91137	92864	complete	contig_1:91144-92871
gene-BB_RS00465		92878	93423	complete	contig_1:92885-93430
gene-BB_RS00470		93433	94032	complete	contig_1:93440-94039
gene-BB_RS00475		94219	94605	complete	contig_1:94226-94612
gene-BB_RS00480		94611	96953	complete	contig_1:94618-96960
gene-BB_RS00485		96943	97866	complete	contig_1:96950-97873
gene-BB_RS00490		97863	98648	complete	contig_1:97870-98655
gene-BB_RS00495		98817	100205	complete	contig_1:98824-100212
gene-BB_RS00500		100228	100749	complete	contig_1:100235-100756
gene-BB_RS00505		100746	101339	complete	contig_1:100753-101346
gene-BB_RS00510		101525	102949	complete	contig_1:101532-102956
gene-BB_RS00515		103016	103771	complete	contig_1:103023-103778
gene-BB_RS00520		103764	105431	complete	contig_1:103771-105438
gene-BB_RS00525		105418	105846	complete	contig_1:105425-105853
gene-BB_RS00530		105884	106894	complete	contig_1:105891-106901
gene-BB_RS00535		106974	108170	complete	contig_1:106981-108177
gene-BB_RS00540		108307	109671	complete	contig_1:108314-109678
gene-BB_RS00545		109675	111042	complete	contig_1:109682-111049
gene-BB_RS00550		111046	111567	complete	contig_1:111053-111574
gene-BB_RS00555		111585	111875	complete	contig_1:111592-111882
gene-BB_RS00560		111889	112338	complete	contig_1:111896-112345
gene-BB_RS00565		112350	112769	complete	contig_1:112357-112776
gene-BB_RS00570		112909	114603	complete	contig_1:112916-114610
gene-BB_RS00575		114807	115508	complete	contig_1:114814-115515
gene-BB_RS00580		115505	116806	complete	contig_1:115512-116813
gene-BB_RS00585		116825	117676	complete	contig_1:116832-117683
gene-BB_RS00590		117678	118370	complete	contig_1:117685-118377
gene-BB_RS00595		118375	118929	complete	contig_1:118382-118936
gene-BB_RS00600		118964	119803	complete	contig_1:118971-119810
gene-BB_RS00605		119807	120589	complete	contig_1:119814-120596
gene-BB_RS00610		120804	121082	complete	contig_1:120811-121089
gene-BB_RS00615		121101	121823	complete	contig_1:121108-121830
gene-BB_RS00620		121880	122491	complete	contig_1:121887-122498
gene-BB_RS00625		122491	124146	complete	contig_1:122498-124153
gene-BB_RS00630		124149	124814	complete	contig_1:124156-124821
gene-BB_RS00635		124798	125547	complete	contig_1:124805-125554
gene-BB_RS00640		125534	126301	complete	contig_1:125541-126308
gene-BB_RS00645		126316	127413	complete	contig_1:126323-127420
gene-BB_RS00650		127427	130132	complete	contig_1:127434-130139
gene-BB_RS00655		130170	131114	complete	contig_1:130177-131121
gene-BB_RS00660		131298	132425	complete	contig_1:131305-132432
gene-BB_RS00665		132472	133842	complete	contig_1:132479-133849
gene-BB_RS00670		133975	135864	complete	contig_1:133982-135871
gene-BB_RS00675		135874	137766	complete	contig_1:135881-137773
gene-BB_RS00685		138434	138745	complete	contig_1:138441-138752
gene-BB_RS00690		138747	141960	complete	contig_1:138754-141967
gene-BB_RS00695		141979	142932	complete	contig_1:141986-142939
gene-BB_RS00700		142944	144230	complete	contig_1:142951-144237
gene-BB_RS00705		144307	144597	complete	contig_1:144314-144604
gene-BB_RS00710		144586	145458	complete	contig_1:144593-145465
gene-BB_RS00715		145471	146370	complete	contig_1:145478-146377
gene-BB_RS00720		146377	147495	complete	contig_1:146384-147502
gene-BB_RS00725		147649	148659	complete	contig_1:147656-148666
gene-BB_RS00730		148786	150783	complete	contig_1:148793-150790
gene-BB_RS00735		150974	152179	complete	contig_1:150981-152186
gene-BB_RS00740		152206	153012	complete	contig_1:152213-153019
gene-BB_RS00745		153075	153686	complete	contig_1:153082-153693
gene-BB_RS00750		153701	156400	complete	contig_1:153708-156407
gene-BB_RS00755		156462	157598	complete	contig_1:156469-157605
gene-BB_RS00760		157627	158061	complete	contig_1:157634-158068
gene-BB_RS00765		158058	158474	complete	contig_1:158065-158481
gene-BB_RS00770		158628	159344	complete	contig_1:158635-159351
gene-BB_RS00775		159368	160042	complete	contig_1:159375-160049
gene-BB_RS00780		160090	161208	complete	contig_1:160097-161215
gene-BB_RS00785		161200	162801	complete	contig_1:161207-162808
