ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:2-904983,contig_13:8896-9594,contig_13:9595-15131,contig_30:1-858
gene-BB_RS00005		105	677	complete	contig_1:56-628
gene-BB_RS00010		768	1796	complete	contig_1:719-1747
gene-BB_RS00015		1784	3249	complete	contig_1:1735-3200
gene-BB_RS00020		3395	5188	complete	contig_1:3346-5139
gene-BB_RS00025		5251	6306	complete	contig_1:5202-6257
gene-BB_RS00030		6309	7397	complete	contig_1:6260-7348
gene-BB_RS00035		7458	8315	complete	contig_1:7409-8266
gene-BB_RS00040		8427	9197	complete	contig_1:8378-9148
gene-BB_RS00045		9202	10206	complete	contig_1:9153-10157
gene-BB_RS00050		10203	10577	complete	contig_1:10154-10528
gene-BB_RS00055		10581	11420	complete	contig_1:10532-11371
gene-BB_RS00060		11421	12161	complete	contig_1:11372-12112
gene-BB_RS00065		12154	12753	complete	contig_1:12105-12704
gene-BB_RS00070		12746	14728	complete	contig_1:12697-14679
gene-BB_RS00075		14725	15345	complete	contig_1:14676-15296
gene-BB_RS00080		15345	15716	complete	contig_1:15296-15667
gene-BB_RS00085		15845	16804	complete	contig_1:15796-16755
gene-BB_RS00090		16807	17787	complete	contig_1:16758-17738
gene-BB_RS00095		17792	18304	complete	contig_1:17743-18255
gene-BB_RS00100		18312	19979	complete	contig_1:18263-19930
gene-BB_RS00105		20051	21083	complete	contig_1:20002-21034
gene-BB_RS00110		21058	22101	complete	contig_1:21009-22052
gene-BB_RS00115		22146	22739	complete	contig_1:22097-22690
gene-BB_RS00120		22819	23958	complete	contig_1:22770-23909
gene-BB_RS00125		23965	24696	complete	contig_1:23916-24647
gene-BB_RS00130		24697	25602	complete	contig_1:24648-25553
gene-BB_RS00135		25753	26391	complete	contig_1:25704-26342
gene-BB_RS00140		26399	27448	complete	contig_1:26350-27399
gene-BB_RS00145		27434	27865	complete	contig_1:27385-27816
gene-BB_RS00150		27855	28490	complete	contig_1:27806-28441
gene-BB_RS00155		28492	29472	complete	contig_1:28443-29423
gene-BB_RS00160		29543	31015	complete	contig_1:29494-30966
gene-BB_RS00165		31027	31479	complete	contig_1:30978-31430
gene-BB_RS00170		31550	32089	complete	contig_1:31501-32040
gene-BB_RS00175		32157	34037	complete	contig_1:32108-33988
gene-BB_RS00180		34037	35836	complete	contig_1:33988-35787
gene-BB_RS00185		35857	36609	complete	contig_1:35808-36560
gene-BB_RS00190		36606	38123	complete	contig_1:36557-38074
gene-BB_RS00195		38136	39638	complete	contig_1:38087-39589
gene-BB_RS00200		39826	40677	complete	contig_1:39777-40628
gene-BB_RS00205		40761	41432	complete	contig_1:40712-41383
gene-BB_RS00210		41443	42483	complete	contig_1:41394-42434
gene-BB_RS00215		42480	42881	complete	contig_1:42431-42832
gene-BB_RS00220		42907	45354	complete	contig_1:42858-45305
gene-BB_RS00225		45446	45991	complete	contig_1:45397-45942
gene-BB_RS00230		46011	46379	complete	contig_1:45962-46330
gene-BB_RS00235		46530	46601	complete	contig_1:46481-46552
rna-BB_RS00235		46530	46601	complete	contig_1:46481-46552
exon-BB_RS00235-1		46530	46601	complete	contig_1:46481-46552
gene-BB_RS00240		46688	47049	complete	contig_1:46639-47000
rna-BB_RS00240		46688	47049	complete	contig_1:46639-47000
exon-BB_RS00240-1		46688	47049	complete	contig_1:46639-47000
gene-BB_RS00245		47167	47841	complete	contig_1:47118-47792
gene-BB_RS00250		47917	48606	complete	contig_1:47868-48557
gene-BB_RS00255		48603	49259	complete	contig_1:48554-49210
gene-BB_RS00260		49341	50012	complete	contig_1:49292-49963
gene-BB_RS00265		50112	50474	complete	contig_1:50063-50425
gene-BB_RS00270		50490	51251	complete	contig_1:50441-51202
gene-BB_RS00275		51253	52434	complete	contig_1:51204-52385
gene-BB_RS00280		52454	53461	complete	contig_1:52405-53412
gene-BB_RS00285		53534	55504	complete	contig_1:53485-55455
gene-BB_RS00290		55501	56280	complete	contig_1:55452-56231
gene-BB_RS00295		56281	56748	complete	contig_1:56232-56699
gene-BB_RS00300		56832	57185	complete	contig_1:56783-57136
gene-BB_RS00305		57259	57975	complete	contig_1:57210-57926
gene-BB_RS00310		58029	59036	complete	contig_1:57980-58987
gene-BB_RS00315		59101	60039	complete	contig_1:59052-59990
gene-BB_RS00320		60036	60533	complete	contig_1:59987-60484
gene-BB_RS00325		60568	61257	complete	contig_1:60519-61208
gene-BB_RS00330		61254	63032	complete	contig_1:61205-62983
gene-BB_RS00335		63147	64028	complete	contig_1:63098-63979
gene-BB_RS00340		64038	65276	complete	contig_1:63989-65227
gene-BB_RS00345		65291	65752	complete	contig_1:65242-65703
gene-BB_RS00350		65768	67240	complete	contig_1:65719-67191
gene-BB_RS00355		67248	69569	complete	contig_1:67199-69520
gene-BB_RS00360		69566	70126	complete	contig_1:69517-70077
gene-BB_RS00365		70142	71219	complete	contig_1:70093-71170
gene-BB_RS00370		71201	72610	complete	contig_1:71152-72561
gene-BB_RS00375		72647	73492	complete	contig_1:72598-73443
gene-BB_RS00380		73489	74517	complete	contig_1:73440-74468
gene-BB_RS00385		74518	75772	complete	contig_1:74469-75723
gene-BB_RS00390		75774	76454	complete	contig_1:75725-76405
gene-BB_RS00395		76451	77701	complete	contig_1:76402-77652
gene-BB_RS00400		77711	79009	complete	contig_1:77662-78960
gene-BB_RS00405		79002	79322	complete	contig_1:78953-79273
gene-BB_RS00410		79505	80773	complete	contig_1:79456-80724
gene-BB_RS00415		80983	81408	complete	contig_1:80934-81359
gene-BB_RS00420		81405	82940	complete	contig_1:81356-82891
gene-BB_RS00425		82970	83920	complete	contig_1:82921-83871
gene-BB_RS00430		84041	85840	complete	contig_1:83992-85791
gene-BB_RS00435		85880	86854	complete	contig_1:85831-86805
gene-BB_RS00440		86926	87360	complete	contig_1:86877-87311
gene-BB_RS00445		87377	89203	complete	contig_1:87328-89154
gene-BB_RS00450		89200	89808	complete	contig_1:89151-89759
gene-BB_RS00455		89811	91115	complete	contig_1:89762-91066
gene-BB_RS00460		91137	92864	complete	contig_1:91088-92815
gene-BB_RS00465		92878	93423	complete	contig_1:92829-93374
gene-BB_RS00470		93433	94032	complete	contig_1:93384-93983
gene-BB_RS00475		94219	94605	complete	contig_1:94170-94556
gene-BB_RS00480		94611	96953	complete	contig_1:94562-96904
gene-BB_RS00485		96943	97866	complete	contig_1:96894-97817
gene-BB_RS00490		97863	98648	complete	contig_1:97814-98599
gene-BB_RS00495		98817	100205	complete	contig_1:98768-100156
gene-BB_RS00500		100228	100749	complete	contig_1:100179-100700
gene-BB_RS00505		100746	101339	complete	contig_1:100697-101290
gene-BB_RS00510		101525	102949	complete	contig_1:101476-102900
gene-BB_RS00515		103016	103771	complete	contig_1:102967-103722
gene-BB_RS00520		103764	105431	complete	contig_1:103715-105382
gene-BB_RS00525		105418	105846	complete	contig_1:105369-105797
gene-BB_RS00530		105884	106894	complete	contig_1:105835-106845
gene-BB_RS00535		106974	108170	complete	contig_1:106925-108121
gene-BB_RS00540		108307	109671	complete	contig_1:108258-109622
gene-BB_RS00545		109675	111042	complete	contig_1:109626-110993
gene-BB_RS00550		111046	111567	complete	contig_1:110997-111518
gene-BB_RS00555		111585	111875	complete	contig_1:111536-111826
gene-BB_RS00560		111889	112338	complete	contig_1:111840-112289
gene-BB_RS00565		112350	112769	complete	contig_1:112301-112720
gene-BB_RS00570		112909	114603	complete	contig_1:112860-114554
gene-BB_RS00575		114807	115508	complete	contig_1:114758-115459
gene-BB_RS00580		115505	116806	complete	contig_1:115456-116757
gene-BB_RS00585		116825	117676	complete	contig_1:116776-117627
gene-BB_RS00590		117678	118370	complete	contig_1:117629-118321
gene-BB_RS00595		118375	118929	complete	contig_1:118326-118880
gene-BB_RS00600		118964	119803	complete	contig_1:118915-119754
gene-BB_RS00605		119807	120589	complete	contig_1:119758-120540
gene-BB_RS00610		120804	121082	complete	contig_1:120755-121033
gene-BB_RS00615		121101	121823	complete	contig_1:121052-121774
gene-BB_RS00620		121880	122491	complete	contig_1:121831-122442
gene-BB_RS00625		122491	124146	complete	contig_1:122442-124097
gene-BB_RS00630		124149	124814	complete	contig_1:124100-124765
gene-BB_RS00635		124798	125547	complete	contig_1:124749-125498
gene-BB_RS00640		125534	126301	complete	contig_1:125485-126252
gene-BB_RS00645		126316	127413	complete	contig_1:126267-127364
gene-BB_RS00650		127427	130132	complete	contig_1:127378-130083
gene-BB_RS00655		130170	131114	complete	contig_1:130121-131065
gene-BB_RS00660		131298	132425	complete	contig_1:131249-132376
gene-BB_RS00665		132472	133842	complete	contig_1:132423-133793
gene-BB_RS00670		133975	135864	complete	contig_1:133926-135815
gene-BB_RS00675		135874	137766	complete	contig_1:135825-137717
gene-BB_RS00685		138434	138745	complete	contig_1:138385-138696
gene-BB_RS00690		138747	141960	complete	contig_1:138698-141911
gene-BB_RS00695		141979	142932	complete	contig_1:141930-142883
gene-BB_RS00700		142944	144230	complete	contig_1:142895-144181
gene-BB_RS00705		144307	144597	complete	contig_1:144258-144548
gene-BB_RS00710		144586	145458	complete	contig_1:144537-145409
gene-BB_RS00715		145471	146370	complete	contig_1:145422-146321
gene-BB_RS00720		146377	147495	complete	contig_1:146328-147446
gene-BB_RS00725		147649	148659	complete	contig_1:147600-148610
gene-BB_RS00730		148786	150783	complete	contig_1:148737-150734
gene-BB_RS00735		150974	152179	complete	contig_1:150925-152130
gene-BB_RS00740		152206	153012	complete	contig_1:152157-152963
gene-BB_RS00745		153075	153686	complete	contig_1:153026-153637
gene-BB_RS00750		153701	156400	complete	contig_1:153652-156351
gene-BB_RS00755		156462	157598	complete	contig_1:156413-157549
gene-BB_RS00760		157627	158061	complete	contig_1:157578-158012
gene-BB_RS00765		158058	158474	complete	contig_1:158009-158425
gene-BB_RS00770		158628	159344	complete	contig_1:158579-159295
gene-BB_RS00775		159368	160042	complete	contig_1:159319-159993
gene-BB_RS00780		160090	161208	complete	contig_1:160041-161159
gene-BB_RS00785		161200	162801	complete	contig_1:161151-162752
gene-BB_RS07735		162878	163045	complete	contig_1:162829-162996
gene-BB_RS00790		163072	164820	complete	contig_1:163023-164771
gene-BB_RS00795		164901	165887	complete	contig_1:164852-165838
gene-BB_RS00800		165915	167759	complete	contig_1:165866-167710
gene-BB_RS00805		167879	169399	complete	contig_1:167830-169350
gene-BB_RS00810		169539	170708	complete	contig_1:169490-170659
gene-BB_RS00815		170720	171097	complete	contig_1:170671-171048
gene-BB_RS00820		171263	171484	complete	contig_1:171214-171435
gene-BB_RS00825		171532	173535	complete	contig_1:171483-173486
gene-BB_RS00830		173529	174116	complete	contig_1:173480-174067
gene-BB_RS00835		174098	175084	complete	contig_1:174049-175035
gene-BB_RS00840		175081	176082	complete	contig_1:175032-176033
gene-BB_RS00845		176069	176974	complete	contig_1:176020-176925
gene-BB_RS00850		176978	177853	complete	contig_1:176929-177804
gene-BB_RS00855		177868	178860	complete	contig_1:177819-178811
gene-BB_RS00860		178917	179543	complete	contig_1:178868-179494
gene-BB_RS00865		179540	181405	complete	contig_1:179491-181356
gene-BB_RS00870		181408	182802	complete	contig_1:181359-182753
gene-BB_RS00875		182886	183380	complete	contig_1:182837-183331
gene-BB_RS00880		183392	185275	complete	contig_1:183343-185226
gene-BB_RS00885		185278	186552	complete	contig_1:185229-186503
gene-BB_RS00890		186554	186946	complete	contig_1:186505-186897
gene-BB_RS00895		186949	187194	complete	contig_1:186900-187145
gene-BB_RS00900		187178	187831	complete	contig_1:187129-187782
gene-BB_RS00905		187824	188237	complete	contig_1:187775-188188
gene-BB_RS00910		188234	188494	complete	contig_1:188185-188445
gene-BB_RS00915		188708	189055	complete	contig_1:188659-189006
gene-BB_RS00920		189076	189276	complete	contig_1:189027-189227
gene-BB_RS00925		189299	189859	complete	contig_1:189250-189810
gene-BB_RS00930		190064	190717	complete	contig_1:190015-190668
gene-BB_RS00935		190719	191459	complete	contig_1:190670-191410
gene-BB_RS00940		191518	192327	complete	contig_1:191469-192278
gene-BB_RS00945		192324	193463	complete	contig_1:192275-193414
gene-BB_RS00950		193800	194873	complete	contig_1:193751-194824
gene-BB_RS00955		194876	195736	complete	contig_1:194827-195687
gene-BB_RS00960		195693	197696	complete	contig_1:195644-197647
gene-BB_RS00965		197686	199950	complete	contig_1:197637-199901
gene-BB_RS00970		199965	201050	complete	contig_1:199916-201001
gene-BB_RS00975		201052	202578	complete	contig_1:201003-202529
gene-BB_RS00980		202693	202765	complete	contig_1:202644-202716
rna-BB_RS00980		202693	202765	complete	contig_1:202644-202716
