ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:1-900898,contig_20:12133-2404
gene-BB_RS00005		105	677	complete	contig_1:96-668
gene-BB_RS00010		768	1796	complete	contig_1:759-1787
gene-BB_RS00015		1784	3249	complete	contig_1:1775-3240
gene-BB_RS00020		3395	5188	complete	contig_1:3386-5179
gene-BB_RS00025		5251	6306	complete	contig_1:5242-6297
gene-BB_RS00030		6309	7397	complete	contig_1:6300-7388
gene-BB_RS00035		7458	8315	complete	contig_1:7449-8306
gene-BB_RS00040		8427	9197	complete	contig_1:8418-9188
gene-BB_RS00045		9202	10206	complete	contig_1:9193-10197
gene-BB_RS00050		10203	10577	complete	contig_1:10194-10568
gene-BB_RS00055		10581	11420	complete	contig_1:10572-11411
gene-BB_RS00060		11421	12161	complete	contig_1:11412-12152
gene-BB_RS00065		12154	12753	complete	contig_1:12145-12744
gene-BB_RS00070		12746	14728	complete	contig_1:12737-14719
gene-BB_RS00075		14725	15345	complete	contig_1:14716-15336
gene-BB_RS00080		15345	15716	complete	contig_1:15336-15707
gene-BB_RS00085		15845	16804	complete	contig_1:15836-16795
gene-BB_RS00090		16807	17787	complete	contig_1:16798-17778
gene-BB_RS00095		17792	18304	complete	contig_1:17783-18295
gene-BB_RS00100		18312	19979	complete	contig_1:18303-19970
gene-BB_RS00105		20051	21083	complete	contig_1:20042-21074
gene-BB_RS00110		21058	22101	complete	contig_1:21049-22092
gene-BB_RS00115		22146	22739	complete	contig_1:22137-22730
gene-BB_RS00120		22819	23958	complete	contig_1:22810-23949
gene-BB_RS00125		23965	24696	complete	contig_1:23956-24687
gene-BB_RS00130		24697	25602	complete	contig_1:24688-25593
gene-BB_RS00135		25753	26391	complete	contig_1:25744-26382
gene-BB_RS00140		26399	27448	complete	contig_1:26390-27439
gene-BB_RS00145		27434	27865	complete	contig_1:27425-27856
gene-BB_RS00150		27855	28490	complete	contig_1:27846-28481
gene-BB_RS00155		28492	29472	complete	contig_1:28483-29463
gene-BB_RS00160		29543	31015	complete	contig_1:29534-31006
gene-BB_RS00165		31027	31479	complete	contig_1:31018-31470
gene-BB_RS00170		31550	32089	complete	contig_1:31541-32080
gene-BB_RS00175		32157	34037	complete	contig_1:32148-34028
gene-BB_RS00180		34037	35836	complete	contig_1:34028-35827
gene-BB_RS00185		35857	36609	complete	contig_1:35848-36600
gene-BB_RS00190		36606	38123	complete	contig_1:36597-38114
gene-BB_RS00195		38136	39638	complete	contig_1:38127-39629
gene-BB_RS00200		39826	40677	complete	contig_1:39817-40668
gene-BB_RS00205		40761	41432	complete	contig_1:40752-41423
gene-BB_RS00210		41443	42483	complete	contig_1:41434-42474
gene-BB_RS00215		42480	42881	complete	contig_1:42471-42872
gene-BB_RS00220		42907	45354	complete	contig_1:42898-45345
gene-BB_RS00225		45446	45991	complete	contig_1:45437-45982
gene-BB_RS00230		46011	46379	complete	contig_1:46002-46370
gene-BB_RS00235		46530	46601	complete	contig_1:46521-46592
rna-BB_RS00235		46530	46601	complete	contig_1:46521-46592
exon-BB_RS00235-1		46530	46601	complete	contig_1:46521-46592
gene-BB_RS00240		46688	47049	complete	contig_1:46679-47040
rna-BB_RS00240		46688	47049	complete	contig_1:46679-47040
exon-BB_RS00240-1		46688	47049	complete	contig_1:46679-47040
gene-BB_RS00245		47167	47841	complete	contig_1:47158-47832
gene-BB_RS00250		47917	48606	complete	contig_1:47908-48597
gene-BB_RS00255		48603	49259	complete	contig_1:48594-49250
gene-BB_RS00260		49341	50012	complete	contig_1:49332-50003
gene-BB_RS00265		50112	50474	complete	contig_1:50103-50465
gene-BB_RS00270		50490	51251	complete	contig_1:50481-51242
gene-BB_RS00275		51253	52434	complete	contig_1:51244-52425
gene-BB_RS00280		52454	53461	complete	contig_1:52445-53452
gene-BB_RS00285		53534	55504	complete	contig_1:53525-55495
gene-BB_RS00290		55501	56280	complete	contig_1:55492-56271
gene-BB_RS00295		56281	56748	complete	contig_1:56272-56739
