ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:921168-16522,contig_14:6255-5555,contig_14:5556-12,contig_1:16521-15709
gene-BB_RS00005		105	677	complete	contig_1:921106-920534
gene-BB_RS00010		768	1796	complete	contig_1:920443-919415
gene-BB_RS00015		1784	3249	complete	contig_1:919427-917962
gene-BB_RS00020		3395	5188	complete	contig_1:917816-916023
gene-BB_RS00025		5251	6306	complete	contig_1:915960-914905
gene-BB_RS00030		6309	7397	complete	contig_1:914902-913814
gene-BB_RS00035		7458	8315	complete	contig_1:913753-912896
gene-BB_RS00040		8427	9197	complete	contig_1:912784-912014
gene-BB_RS00045		9202	10206	complete	contig_1:912009-911005
gene-BB_RS00050		10203	10577	complete	contig_1:911008-910634
gene-BB_RS00055		10581	11420	complete	contig_1:910630-909791
gene-BB_RS00060		11421	12161	complete	contig_1:909790-909050
gene-BB_RS00065		12154	12753	complete	contig_1:909057-908458
gene-BB_RS00070		12746	14728	complete	contig_1:908465-906483
gene-BB_RS00075		14725	15345	complete	contig_1:906486-905866
gene-BB_RS00080		15345	15716	complete	contig_1:905866-905495
gene-BB_RS00085		15845	16804	complete	contig_1:905366-904407
gene-BB_RS00090		16807	17787	complete	contig_1:904404-903424
gene-BB_RS00095		17792	18304	complete	contig_1:903419-902907
gene-BB_RS00100		18312	19979	complete	contig_1:902899-901232
gene-BB_RS00105		20051	21083	complete	contig_1:901160-900128
gene-BB_RS00110		21058	22101	complete	contig_1:900153-899110
gene-BB_RS00115		22146	22739	complete	contig_1:899065-898472
gene-BB_RS00120		22819	23958	complete	contig_1:898392-897253
gene-BB_RS00125		23965	24696	complete	contig_1:897246-896515
gene-BB_RS00130		24697	25602	complete	contig_1:896514-895609
gene-BB_RS00135		25753	26391	complete	contig_1:895458-894820
gene-BB_RS00140		26399	27448	complete	contig_1:894812-893763
gene-BB_RS00145		27434	27865	complete	contig_1:893777-893346
gene-BB_RS00150		27855	28490	complete	contig_1:893356-892721
gene-BB_RS00155		28492	29472	complete	contig_1:892719-891739
gene-BB_RS00160		29543	31015	complete	contig_1:891668-890196
gene-BB_RS00165		31027	31479	complete	contig_1:890184-889732
gene-BB_RS00170		31550	32089	complete	contig_1:889661-889122
gene-BB_RS00175		32157	34037	complete	contig_1:889054-887174
gene-BB_RS00180		34037	35836	complete	contig_1:887174-885375
gene-BB_RS00185		35857	36609	complete	contig_1:885354-884602
gene-BB_RS00190		36606	38123	complete	contig_1:884605-883088
gene-BB_RS00195		38136	39638	complete	contig_1:883075-881573
gene-BB_RS00200		39826	40677	complete	contig_1:881385-880534
gene-BB_RS00205		40761	41432	complete	contig_1:880450-879779
gene-BB_RS00210		41443	42483	complete	contig_1:879768-878728
gene-BB_RS00215		42480	42881	complete	contig_1:878731-878330
gene-BB_RS00220		42907	45354	complete	contig_1:878304-875857
gene-BB_RS00225		45446	45991	complete	contig_1:875765-875220
gene-BB_RS00230		46011	46379	complete	contig_1:875200-874832
gene-BB_RS00235		46530	46601	complete	contig_1:874681-874610
rna-BB_RS00235		46530	46601	complete	contig_1:874681-874610
exon-BB_RS00235-1		46530	46601	complete	contig_1:874681-874610
gene-BB_RS00240		46688	47049	complete	contig_1:874523-874162
rna-BB_RS00240		46688	47049	complete	contig_1:874523-874162
exon-BB_RS00240-1		46688	47049	complete	contig_1:874523-874162
gene-BB_RS00245		47167	47841	complete	contig_1:874044-873370
gene-BB_RS00250		47917	48606	complete	contig_1:873294-872605
gene-BB_RS00255		48603	49259	complete	contig_1:872608-871952
gene-BB_RS00260		49341	50012	complete	contig_1:871870-871199
gene-BB_RS00265		50112	50474	complete	contig_1:871099-870737
gene-BB_RS00270		50490	51251	complete	contig_1:870721-869960
gene-BB_RS00275		51253	52434	complete	contig_1:869958-868777
gene-BB_RS00280		52454	53461	complete	contig_1:868757-867750
