ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:927732-24283,contig_19:9286-11658
gene-BB_RS00005		105	677	complete	contig_1:927641-927069
gene-BB_RS00010		768	1796	complete	contig_1:926978-925950
gene-BB_RS00015		1784	3249	complete	contig_1:925962-924497
gene-BB_RS00020		3395	5188	complete	contig_1:924351-922558
gene-BB_RS00025		5251	6306	complete	contig_1:922495-921440
gene-BB_RS00030		6309	7397	complete	contig_1:921437-920349
gene-BB_RS00035		7458	8315	complete	contig_1:920288-919431
gene-BB_RS00040		8427	9197	complete	contig_1:919319-918549
gene-BB_RS00045		9202	10206	complete	contig_1:918544-917540
gene-BB_RS00050		10203	10577	complete	contig_1:917543-917169
gene-BB_RS00055		10581	11420	complete	contig_1:917165-916326
gene-BB_RS00060		11421	12161	complete	contig_1:916325-915585
gene-BB_RS00065		12154	12753	complete	contig_1:915592-914993
gene-BB_RS00070		12746	14728	complete	contig_1:915000-913018
gene-BB_RS00075		14725	15345	complete	contig_1:913021-912401
gene-BB_RS00080		15345	15716	complete	contig_1:912401-912030
gene-BB_RS00085		15845	16804	complete	contig_1:911901-910942
gene-BB_RS00090		16807	17787	complete	contig_1:910939-909959
gene-BB_RS00095		17792	18304	complete	contig_1:909954-909442
gene-BB_RS00100		18312	19979	complete	contig_1:909434-907767
gene-BB_RS00105		20051	21083	complete	contig_1:907695-906663
gene-BB_RS00110		21058	22101	complete	contig_1:906688-905645
gene-BB_RS00115		22146	22739	complete	contig_1:905600-905007
gene-BB_RS00120		22819	23958	complete	contig_1:904927-903788
gene-BB_RS00125		23965	24696	complete	contig_1:903781-903050
gene-BB_RS00130		24697	25602	complete	contig_1:903049-902144
gene-BB_RS00135		25753	26391	complete	contig_1:901993-901355
gene-BB_RS00140		26399	27448	complete	contig_1:901347-900298
gene-BB_RS00145		27434	27865	complete	contig_1:900312-899881
gene-BB_RS00150		27855	28490	complete	contig_1:899891-899256
gene-BB_RS00155		28492	29472	complete	contig_1:899254-898274
gene-BB_RS00160		29543	31015	complete	contig_1:898203-896731
gene-BB_RS00165		31027	31479	complete	contig_1:896719-896267
gene-BB_RS00170		31550	32089	complete	contig_1:896196-895657
gene-BB_RS00175		32157	34037	complete	contig_1:895589-893709
gene-BB_RS00180		34037	35836	complete	contig_1:893709-891910
gene-BB_RS00185		35857	36609	complete	contig_1:891889-891137
gene-BB_RS00190		36606	38123	complete	contig_1:891140-889623
gene-BB_RS00195		38136	39638	complete	contig_1:889610-888108
gene-BB_RS00200		39826	40677	complete	contig_1:887920-887069
gene-BB_RS00205		40761	41432	complete	contig_1:886985-886314
gene-BB_RS00210		41443	42483	complete	contig_1:886303-885263
gene-BB_RS00215		42480	42881	complete	contig_1:885266-884865
gene-BB_RS00220		42907	45354	complete	contig_1:884839-882392
gene-BB_RS00225		45446	45991	complete	contig_1:882300-881755
gene-BB_RS00230		46011	46379	complete	contig_1:881735-881367
gene-BB_RS00235		46530	46601	complete	contig_1:881216-881145
rna-BB_RS00235		46530	46601	complete	contig_1:881216-881145
exon-BB_RS00235-1		46530	46601	complete	contig_1:881216-881145
gene-BB_RS00240		46688	47049	complete	contig_1:881058-880697
rna-BB_RS00240		46688	47049	complete	contig_1:881058-880697
exon-BB_RS00240-1		46688	47049	complete	contig_1:881058-880697
gene-BB_RS00245		47167	47841	complete	contig_1:880579-879905
gene-BB_RS00250		47917	48606	complete	contig_1:879829-879140
