ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:1-910587
gene-BB_RS00005		105	677	complete	contig_1:82-654
gene-BB_RS00010		768	1796	complete	contig_1:745-1773
gene-BB_RS00015		1784	3249	complete	contig_1:1761-3226
gene-BB_RS00020		3395	5188	complete	contig_1:3372-5165
gene-BB_RS00025		5251	6306	complete	contig_1:5228-6283
gene-BB_RS00030		6309	7397	complete	contig_1:6286-7374
gene-BB_RS00035		7458	8315	complete	contig_1:7435-8292
gene-BB_RS00040		8427	9197	complete	contig_1:8404-9174
gene-BB_RS00045		9202	10206	complete	contig_1:9179-10183
gene-BB_RS00050		10203	10577	complete	contig_1:10180-10554
gene-BB_RS00055		10581	11420	complete	contig_1:10558-11397
gene-BB_RS00060		11421	12161	complete	contig_1:11398-12138
gene-BB_RS00065		12154	12753	complete	contig_1:12131-12730
gene-BB_RS00070		12746	14728	complete	contig_1:12723-14705
gene-BB_RS00075		14725	15345	complete	contig_1:14702-15322
gene-BB_RS00080		15345	15716	complete	contig_1:15322-15693
gene-BB_RS00085		15845	16804	complete	contig_1:15822-16781
gene-BB_RS00090		16807	17787	complete	contig_1:16784-17764
gene-BB_RS00095		17792	18304	complete	contig_1:17769-18281
gene-BB_RS00100		18312	19979	complete	contig_1:18289-19956
gene-BB_RS00105		20051	21083	complete	contig_1:20028-21060
gene-BB_RS00110		21058	22101	complete	contig_1:21035-22078
gene-BB_RS00115		22146	22739	complete	contig_1:22123-22716
gene-BB_RS00120		22819	23958	complete	contig_1:22796-23935
gene-BB_RS00125		23965	24696	complete	contig_1:23942-24673
gene-BB_RS00130		24697	25602	complete	contig_1:24674-25579
gene-BB_RS00135		25753	26391	complete	contig_1:25730-26368
gene-BB_RS00140		26399	27448	complete	contig_1:26376-27425
gene-BB_RS00145		27434	27865	complete	contig_1:27411-27842
gene-BB_RS00150		27855	28490	complete	contig_1:27832-28467
gene-BB_RS00155		28492	29472	complete	contig_1:28469-29449
gene-BB_RS00160		29543	31015	complete	contig_1:29520-30992
gene-BB_RS00165		31027	31479	complete	contig_1:31004-31456
gene-BB_RS00170		31550	32089	complete	contig_1:31527-32066
gene-BB_RS00175		32157	34037	complete	contig_1:32134-34014
gene-BB_RS00180		34037	35836	complete	contig_1:34014-35813
gene-BB_RS00185		35857	36609	complete	contig_1:35834-36586
gene-BB_RS00190		36606	38123	complete	contig_1:36583-38100
gene-BB_RS00195		38136	39638	complete	contig_1:38113-39615
gene-BB_RS00200		39826	40677	complete	contig_1:39803-40654
gene-BB_RS00205		40761	41432	complete	contig_1:40738-41409
gene-BB_RS00210		41443	42483	complete	contig_1:41420-42460
gene-BB_RS00215		42480	42881	complete	contig_1:42457-42858
gene-BB_RS00220		42907	45354	complete	contig_1:42884-45331
gene-BB_RS00225		45446	45991	complete	contig_1:45423-45968
gene-BB_RS00230		46011	46379	complete	contig_1:45988-46356
gene-BB_RS00235		46530	46601	complete	contig_1:46507-46578
rna-BB_RS00235		46530	46601	complete	contig_1:46507-46578
exon-BB_RS00235-1		46530	46601	complete	contig_1:46507-46578
gene-BB_RS00240		46688	47049	complete	contig_1:46665-47026
rna-BB_RS00240		46688	47049	complete	contig_1:46665-47026
exon-BB_RS00240-1		46688	47049	complete	contig_1:46665-47026
gene-BB_RS00245		47167	47841	complete	contig_1:47144-47818
gene-BB_RS00250		47917	48606	complete	contig_1:47894-48583
gene-BB_RS00255		48603	49259	complete	contig_1:48580-49236
gene-BB_RS00260		49341	50012	complete	contig_1:49318-49989
gene-BB_RS00265		50112	50474	complete	contig_1:50089-50451
gene-BB_RS00270		50490	51251	complete	contig_1:50467-51228
gene-BB_RS00275		51253	52434	complete	contig_1:51230-52411
gene-BB_RS00280		52454	53461	complete	contig_1:52431-53438
gene-BB_RS00285		53534	55504	complete	contig_1:53511-55481
gene-BB_RS00290		55501	56280	complete	contig_1:55478-56257
gene-BB_RS00295		56281	56748	complete	contig_1:56258-56725
gene-BB_RS00300		56832	57185	complete	contig_1:56809-57162
gene-BB_RS00305		57259	57975	complete	contig_1:57236-57952
gene-BB_RS00310		58029	59036	complete	contig_1:58006-59013
gene-BB_RS00315		59101	60039	complete	contig_1:59078-60016
