ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:902810-182
gene-BB_RS00005		105	677	complete	contig_1:902709-902137
gene-BB_RS00010		768	1796	complete	contig_1:902046-901018
gene-BB_RS00015		1784	3249	complete	contig_1:901030-899565
gene-BB_RS00020		3395	5188	complete	contig_1:899419-897626
gene-BB_RS00025		5251	6306	complete	contig_1:897563-896508
gene-BB_RS00030		6309	7397	complete	contig_1:896505-895417
gene-BB_RS00035		7458	8315	complete	contig_1:895356-894499
gene-BB_RS00040		8427	9197	complete	contig_1:894387-893617
gene-BB_RS00045		9202	10206	complete	contig_1:893612-892608
gene-BB_RS00050		10203	10577	complete	contig_1:892611-892237
gene-BB_RS00055		10581	11420	complete	contig_1:892233-891394
gene-BB_RS00060		11421	12161	complete	contig_1:891393-890653
gene-BB_RS00065		12154	12753	complete	contig_1:890660-890061
gene-BB_RS00070		12746	14728	complete	contig_1:890068-888086
gene-BB_RS00075		14725	15345	complete	contig_1:888089-887469
gene-BB_RS00080		15345	15716	complete	contig_1:887469-887098
gene-BB_RS00085		15845	16804	complete	contig_1:886969-886010
gene-BB_RS00090		16807	17787	complete	contig_1:886007-885027
gene-BB_RS00095		17792	18304	complete	contig_1:885022-884510
gene-BB_RS00100		18312	19979	complete	contig_1:884502-882835
gene-BB_RS00105		20051	21083	complete	contig_1:882763-881731
gene-BB_RS00110		21058	22101	complete	contig_1:881756-880713
gene-BB_RS00115		22146	22739	complete	contig_1:880668-880075
gene-BB_RS00120		22819	23958	complete	contig_1:879995-878856
gene-BB_RS00125		23965	24696	complete	contig_1:878849-878118
gene-BB_RS00130		24697	25602	complete	contig_1:878117-877212
gene-BB_RS00135		25753	26391	complete	contig_1:877061-876423
gene-BB_RS00140		26399	27448	complete	contig_1:876415-875366
gene-BB_RS00145		27434	27865	complete	contig_1:875380-874949
gene-BB_RS00150		27855	28490	complete	contig_1:874959-874324
gene-BB_RS00155		28492	29472	complete	contig_1:874322-873342
gene-BB_RS00160		29543	31015	complete	contig_1:873271-871799
gene-BB_RS00165		31027	31479	complete	contig_1:871787-871335
gene-BB_RS00170		31550	32089	complete	contig_1:871264-870725
gene-BB_RS00175		32157	34037	complete	contig_1:870657-868777
gene-BB_RS00180		34037	35836	complete	contig_1:868777-866978
gene-BB_RS00185		35857	36609	complete	contig_1:866957-866205
gene-BB_RS00190		36606	38123	complete	contig_1:866208-864691
gene-BB_RS00195		38136	39638	complete	contig_1:864678-863176
gene-BB_RS00200		39826	40677	complete	contig_1:862988-862137
gene-BB_RS00205		40761	41432	complete	contig_1:862053-861382
gene-BB_RS00210		41443	42483	complete	contig_1:861371-860331
gene-BB_RS00215		42480	42881	complete	contig_1:860334-859933
gene-BB_RS00220		42907	45354	complete	contig_1:859907-857460
gene-BB_RS00225		45446	45991	complete	contig_1:857368-856823
gene-BB_RS00230		46011	46379	complete	contig_1:856803-856435
gene-BB_RS00235		46530	46601	complete	contig_1:856284-856213
rna-BB_RS00235		46530	46601	complete	contig_1:856284-856213
exon-BB_RS00235-1		46530	46601	complete	contig_1:856284-856213
gene-BB_RS00240		46688	47049	complete	contig_1:856126-855765
rna-BB_RS00240		46688	47049	complete	contig_1:856126-855765
exon-BB_RS00240-1		46688	47049	complete	contig_1:856126-855765
gene-BB_RS00245		47167	47841	complete	contig_1:855647-854973
gene-BB_RS00250		47917	48606	complete	contig_1:854897-854208
gene-BB_RS00255		48603	49259	complete	contig_1:854211-853555
gene-BB_RS00260		49341	50012	complete	contig_1:853473-852802
gene-BB_RS00265		50112	50474	complete	contig_1:852702-852340
gene-BB_RS00270		50490	51251	complete	contig_1:852324-851563
gene-BB_RS00275		51253	52434	complete	contig_1:851561-850380
gene-BB_RS00280		52454	53461	complete	contig_1:850360-849353
gene-BB_RS00285		53534	55504	complete	contig_1:849280-847310
gene-BB_RS00290		55501	56280	complete	contig_1:847313-846534
gene-BB_RS00295		56281	56748	complete	contig_1:846533-846066
gene-BB_RS00300		56832	57185	complete	contig_1:845982-845629
gene-BB_RS00305		57259	57975	complete	contig_1:845555-844839
gene-BB_RS00310		58029	59036	complete	contig_1:844785-843778
gene-BB_RS00315		59101	60039	complete	contig_1:843713-842775
gene-BB_RS00320		60036	60533	complete	contig_1:842778-842281
gene-BB_RS00325		60568	61257	complete	contig_1:842246-841557
gene-BB_RS00330		61254	63032	complete	contig_1:841560-839782
gene-BB_RS00335		63147	64028	complete	contig_1:839667-838786
gene-BB_RS00340		64038	65276	complete	contig_1:838776-837538
gene-BB_RS00345		65291	65752	complete	contig_1:837523-837062
gene-BB_RS00350		65768	67240	complete	contig_1:837046-835574
gene-BB_RS00355		67248	69569	complete	contig_1:835566-833245
gene-BB_RS00360		69566	70126	complete	contig_1:833248-832688
gene-BB_RS00365		70142	71219	complete	contig_1:832672-831595
gene-BB_RS00370		71201	72610	complete	contig_1:831613-830204
gene-BB_RS00375		72647	73492	complete	contig_1:830167-829322
gene-BB_RS00380		73489	74517	complete	contig_1:829325-828297
gene-BB_RS00385		74518	75772	complete	contig_1:828296-827042
gene-BB_RS00390		75774	76454	complete	contig_1:827040-826360
gene-BB_RS00395		76451	77701	complete	contig_1:826363-825113
gene-BB_RS00400		77711	79009	complete	contig_1:825103-823805
gene-BB_RS00405		79002	79322	complete	contig_1:823812-823492
gene-BB_RS00410		79505	80773	complete	contig_1:823309-822041
gene-BB_RS00415		80983	81408	complete	contig_1:821831-821406
gene-BB_RS00420		81405	82940	complete	contig_1:821409-819874
gene-BB_RS00425		82970	83920	complete	contig_1:819844-818894
gene-BB_RS00430		84041	85840	complete	contig_1:818773-816974
gene-BB_RS00435		85880	86854	complete	contig_1:816934-815960
gene-BB_RS00440		86926	87360	complete	contig_1:815888-815454
gene-BB_RS00445		87377	89203	complete	contig_1:815437-813611
gene-BB_RS00450		89200	89808	complete	contig_1:813614-813006
gene-BB_RS00455		89811	91115	complete	contig_1:813003-811699
gene-BB_RS00460		91137	92864	complete	contig_1:811677-809950
gene-BB_RS00465		92878	93423	complete	contig_1:809936-809391
gene-BB_RS00470		93433	94032	complete	contig_1:809381-808782
gene-BB_RS00475		94219	94605	complete	contig_1:808595-808209
gene-BB_RS00480		94611	96953	complete	contig_1:808203-805861
gene-BB_RS00485		96943	97866	complete	contig_1:805871-804948
gene-BB_RS00490		97863	98648	complete	contig_1:804951-804166
gene-BB_RS00495		98817	100205	complete	contig_1:803997-802609
gene-BB_RS00500		100228	100749	complete	contig_1:802586-802065
gene-BB_RS00505		100746	101339	complete	contig_1:802068-801475
gene-BB_RS00510		101525	102949	complete	contig_1:801289-799865
gene-BB_RS00515		103016	103771	complete	contig_1:799798-799043
gene-BB_RS00520		103764	105431	complete	contig_1:799050-797383
gene-BB_RS00525		105418	105846	complete	contig_1:797396-796968
gene-BB_RS00530		105884	106894	complete	contig_1:796930-795920
gene-BB_RS00535		106974	108170	complete	contig_1:795840-794644
gene-BB_RS00540		108307	109671	complete	contig_1:794507-793143
