ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:11-904893
gene-BB_RS00005		105	677	complete	contig_1:73-645
gene-BB_RS00010		768	1796	complete	contig_1:736-1764
gene-BB_RS00015		1784	3249	complete	contig_1:1752-3217
gene-BB_RS00020		3395	5188	complete	contig_1:3363-5156
gene-BB_RS00025		5251	6306	complete	contig_1:5219-6274
gene-BB_RS00030		6309	7397	complete	contig_1:6277-7365
gene-BB_RS00035		7458	8315	complete	contig_1:7426-8283
gene-BB_RS00040		8427	9197	complete	contig_1:8395-9165
gene-BB_RS00045		9202	10206	complete	contig_1:9170-10174
gene-BB_RS00050		10203	10577	complete	contig_1:10171-10545
gene-BB_RS00055		10581	11420	complete	contig_1:10549-11388
gene-BB_RS00060		11421	12161	complete	contig_1:11389-12129
gene-BB_RS00065		12154	12753	complete	contig_1:12122-12721
gene-BB_RS00070		12746	14728	complete	contig_1:12714-14696
gene-BB_RS00075		14725	15345	complete	contig_1:14693-15313
gene-BB_RS00080		15345	15716	complete	contig_1:15313-15684
gene-BB_RS00085		15845	16804	complete	contig_1:15813-16772
gene-BB_RS00090		16807	17787	complete	contig_1:16775-17755
gene-BB_RS00095		17792	18304	complete	contig_1:17760-18272
gene-BB_RS00100		18312	19979	complete	contig_1:18280-19947
gene-BB_RS00105		20051	21083	complete	contig_1:20019-21051
gene-BB_RS00110		21058	22101	complete	contig_1:21026-22069
gene-BB_RS00115		22146	22739	complete	contig_1:22114-22707
gene-BB_RS00120		22819	23958	complete	contig_1:22787-23926
gene-BB_RS00125		23965	24696	complete	contig_1:23933-24664
gene-BB_RS00130		24697	25602	complete	contig_1:24665-25570
gene-BB_RS00135		25753	26391	complete	contig_1:25721-26359
gene-BB_RS00140		26399	27448	complete	contig_1:26367-27416
gene-BB_RS00145		27434	27865	complete	contig_1:27402-27833
gene-BB_RS00150		27855	28490	complete	contig_1:27823-28458
gene-BB_RS00155		28492	29472	complete	contig_1:28460-29440
gene-BB_RS00160		29543	31015	complete	contig_1:29511-30983
gene-BB_RS00165		31027	31479	complete	contig_1:30995-31447
gene-BB_RS00170		31550	32089	complete	contig_1:31518-32057
gene-BB_RS00175		32157	34037	complete	contig_1:32125-34005
gene-BB_RS00180		34037	35836	complete	contig_1:34005-35804
gene-BB_RS00185		35857	36609	complete	contig_1:35825-36577
gene-BB_RS00190		36606	38123	complete	contig_1:36574-38091
gene-BB_RS00195		38136	39638	complete	contig_1:38104-39606
gene-BB_RS00200		39826	40677	complete	contig_1:39794-40645
gene-BB_RS00205		40761	41432	complete	contig_1:40729-41400
gene-BB_RS00210		41443	42483	complete	contig_1:41411-42451
gene-BB_RS00215		42480	42881	complete	contig_1:42448-42849
gene-BB_RS00220		42907	45354	complete	contig_1:42875-45322
gene-BB_RS00225		45446	45991	complete	contig_1:45414-45959
