ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	NZ_ABKA02000003.1:169176-1,NZ_ABKA02000004.1:50104-1,NZ_ABKA02000001.1:408550-190249,NZ_ABKA02000001.1:190248-1,NZ_ABKA02000002.1:11130-1,NZ_ABKA02000006.1:2-179642,NZ_ABKA02000005.1:87194-1,NC_012168.1:9510-1
gene-BB_RS00005		105	677	partial	NZ_ABKA02000003.1:169176-168843
gene-BB_RS00010		768	1796	complete	NZ_ABKA02000003.1:168752-167724
gene-BB_RS00015		1784	3249	complete	NZ_ABKA02000003.1:167736-166271
gene-BB_RS00020		3395	5188	complete	NZ_ABKA02000003.1:166125-164332
gene-BB_RS00025		5251	6306	complete	NZ_ABKA02000003.1:164269-163214
gene-BB_RS00030		6309	7397	complete	NZ_ABKA02000003.1:163211-162123
gene-BB_RS00035		7458	8315	complete	NZ_ABKA02000003.1:162062-161205
gene-BB_RS00040		8427	9197	complete	NZ_ABKA02000003.1:161093-160323
gene-BB_RS00045		9202	10206	complete	NZ_ABKA02000003.1:160318-159314
gene-BB_RS00050		10203	10577	complete	NZ_ABKA02000003.1:159317-158943
gene-BB_RS00055		10581	11420	complete	NZ_ABKA02000003.1:158939-158100
gene-BB_RS00060		11421	12161	complete	NZ_ABKA02000003.1:158099-157359
gene-BB_RS00065		12154	12753	complete	NZ_ABKA02000003.1:157366-156767
gene-BB_RS00070		12746	14728	complete	NZ_ABKA02000003.1:156774-154792
gene-BB_RS00075		14725	15345	complete	NZ_ABKA02000003.1:154795-154175
gene-BB_RS00080		15345	15716	complete	NZ_ABKA02000003.1:154175-153804
gene-BB_RS00085		15845	16804	complete	NZ_ABKA02000003.1:153675-152716
gene-BB_RS00090		16807	17787	complete	NZ_ABKA02000003.1:152713-151733
gene-BB_RS00095		17792	18304	complete	NZ_ABKA02000003.1:151728-151216
gene-BB_RS00100		18312	19979	complete	NZ_ABKA02000003.1:151208-149541
gene-BB_RS00105		20051	21083	complete	NZ_ABKA02000003.1:149469-148437
gene-BB_RS00110		21058	22101	complete	NZ_ABKA02000003.1:148462-147419
gene-BB_RS00115		22146	22739	complete	NZ_ABKA02000003.1:147374-146781
