ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	CP132425.1:1-69048,CP132425.1:70163-83351,CP132425.1:83621-102785,CP132425.1:103140-244438,CP132425.1:247176-442655,CP132425.1:445530-510134,CP132425.1:510652-513798,CP132425.1:513799-722331,CP132425.1:723026-736958,CP132425.1:737876-906600,CP132425.1:906999-911399
gene-BB_RS00005		105	677	partial	CP132425.1:1-310
gene-BB_RS00010		768	1796	complete	CP132425.1:401-1429
gene-BB_RS00015		1784	3249	complete	CP132425.1:1417-2882
gene-BB_RS00020		3395	5188	complete	CP132425.1:3028-4821
gene-BB_RS00025		5251	6306	complete	CP132425.1:4884-5939
gene-BB_RS00030		6309	7397	complete	CP132425.1:5942-7030
gene-BB_RS00035		7458	8315	complete	CP132425.1:7091-7948
gene-BB_RS00040		8427	9197	complete	CP132425.1:8060-8830
gene-BB_RS00045		9202	10206	complete	CP132425.1:8835-9839
gene-BB_RS00050		10203	10577	complete	CP132425.1:9836-10210
gene-BB_RS00055		10581	11420	complete	CP132425.1:10214-11053
gene-BB_RS00060		11421	12161	complete	CP132425.1:11054-11794
gene-BB_RS00065		12154	12753	complete	CP132425.1:11787-12386
gene-BB_RS00070		12746	14728	complete	CP132425.1:12379-14361
gene-BB_RS00075		14725	15345	complete	CP132425.1:14358-14978
gene-BB_RS00080		15345	15716	complete	CP132425.1:14978-15349
gene-BB_RS00085		15845	16804	complete	CP132425.1:15478-16437
gene-BB_RS00090		16807	17787	complete	CP132425.1:16440-17420
gene-BB_RS00095		17792	18304	complete	CP132425.1:17425-17937
gene-BB_RS00100		18312	19979	complete	CP132425.1:17945-19612
gene-BB_RS00105		20051	21083	complete	CP132425.1:19684-20716
gene-BB_RS00110		21058	22101	complete	CP132425.1:20691-21734
gene-BB_RS00115		22146	22739	complete	CP132425.1:21779-22372
gene-BB_RS00120		22819	23958	complete	CP132425.1:22452-23591
gene-BB_RS00125		23965	24696	complete	CP132425.1:23598-24329
gene-BB_RS00130		24697	25602	complete	CP132425.1:24330-25235
gene-BB_RS00135		25753	26391	complete	CP132425.1:25386-26024
gene-BB_RS00140		26399	27448	complete	CP132425.1:26032-27081
gene-BB_RS00145		27434	27865	complete	CP132425.1:27067-27498
gene-BB_RS00150		27855	28490	complete	CP132425.1:27488-28123
gene-BB_RS00155		28492	29472	complete	CP132425.1:28125-29105
gene-BB_RS00160		29543	31015	complete	CP132425.1:29176-30648
gene-BB_RS00165		31027	31479	complete	CP132425.1:30660-31112
gene-BB_RS00170		31550	32089	complete	CP132425.1:31183-31722
gene-BB_RS00175		32157	34037	complete	CP132425.1:31790-33670
gene-BB_RS00180		34037	35836	complete	CP132425.1:33670-35469
gene-BB_RS00185		35857	36609	complete	CP132425.1:35490-36242
gene-BB_RS00190		36606	38123	complete	CP132425.1:36239-37756
gene-BB_RS00195		38136	39638	complete	CP132425.1:37769-39271
gene-BB_RS00200		39826	40677	complete	CP132425.1:39459-40310
gene-BB_RS00205		40761	41432	complete	CP132425.1:40394-41065
gene-BB_RS00210		41443	42483	complete	CP132425.1:41076-42116
gene-BB_RS00215		42480	42881	complete	CP132425.1:42113-42514
gene-BB_RS00220		42907	45354	complete	CP132425.1:42540-44987
gene-BB_RS00225		45446	45991	complete	CP132425.1:45079-45624
gene-BB_RS00230		46011	46379	complete	CP132425.1:45644-46012
gene-BB_RS00235		46530	46601	complete	CP132425.1:46163-46234
rna-BB_RS00235		46530	46601	complete	CP132425.1:46163-46234
exon-BB_RS00235-1		46530	46601	complete	CP132425.1:46163-46234
gene-BB_RS00240		46688	47049	complete	CP132425.1:46321-46682
