ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:1-902581
gene-BB_RS00005		105	677	complete	contig_1:94-666
gene-BB_RS00010		768	1796	complete	contig_1:757-1785
gene-BB_RS00015		1784	3249	complete	contig_1:1773-3238
gene-BB_RS00020		3395	5188	complete	contig_1:3384-5177
gene-BB_RS00025		5251	6306	complete	contig_1:5240-6295
gene-BB_RS00030		6309	7397	complete	contig_1:6298-7386
gene-BB_RS00035		7458	8315	complete	contig_1:7447-8304
gene-BB_RS00040		8427	9197	complete	contig_1:8416-9186
gene-BB_RS00045		9202	10206	complete	contig_1:9191-10195
gene-BB_RS00050		10203	10577	complete	contig_1:10192-10566
gene-BB_RS00055		10581	11420	complete	contig_1:10570-11409
gene-BB_RS00060		11421	12161	complete	contig_1:11410-12150
gene-BB_RS00065		12154	12753	complete	contig_1:12143-12742
gene-BB_RS00070		12746	14728	complete	contig_1:12735-14717
gene-BB_RS00075		14725	15345	complete	contig_1:14714-15334
gene-BB_RS00080		15345	15716	complete	contig_1:15334-15705
gene-BB_RS00085		15845	16804	complete	contig_1:15834-16793
gene-BB_RS00090		16807	17787	complete	contig_1:16796-17776
gene-BB_RS00095		17792	18304	complete	contig_1:17781-18293
gene-BB_RS00100		18312	19979	complete	contig_1:18301-19968
gene-BB_RS00105		20051	21083	complete	contig_1:20040-21072
gene-BB_RS00110		21058	22101	complete	contig_1:21047-22090
gene-BB_RS00115		22146	22739	complete	contig_1:22135-22728
gene-BB_RS00120		22819	23958	complete	contig_1:22808-23947
gene-BB_RS00125		23965	24696	complete	contig_1:23954-24685
gene-BB_RS00130		24697	25602	complete	contig_1:24686-25591
gene-BB_RS00135		25753	26391	complete	contig_1:25742-26380
gene-BB_RS00140		26399	27448	complete	contig_1:26388-27437
gene-BB_RS00145		27434	27865	complete	contig_1:27423-27854
gene-BB_RS00150		27855	28490	complete	contig_1:27844-28479
gene-BB_RS00155		28492	29472	complete	contig_1:28481-29461
gene-BB_RS00160		29543	31015	complete	contig_1:29532-31004
gene-BB_RS00165		31027	31479	complete	contig_1:31016-31468
gene-BB_RS00170		31550	32089	complete	contig_1:31539-32078
gene-BB_RS00175		32157	34037	complete	contig_1:32146-34026
gene-BB_RS00180		34037	35836	complete	contig_1:34026-35825
gene-BB_RS00185		35857	36609	complete	contig_1:35846-36598
gene-BB_RS00190		36606	38123	complete	contig_1:36595-38112
gene-BB_RS00195		38136	39638	complete	contig_1:38125-39627
gene-BB_RS00200		39826	40677	complete	contig_1:39815-40666
gene-BB_RS00205		40761	41432	complete	contig_1:40750-41421
gene-BB_RS00210		41443	42483	complete	contig_1:41432-42472
gene-BB_RS00215		42480	42881	complete	contig_1:42469-42870
gene-BB_RS00220		42907	45354	complete	contig_1:42896-45343
gene-BB_RS00225		45446	45991	complete	contig_1:45435-45980
gene-BB_RS00230		46011	46379	complete	contig_1:46000-46368
gene-BB_RS00235		46530	46601	complete	contig_1:46519-46590
rna-BB_RS00235		46530	46601	complete	contig_1:46519-46590
exon-BB_RS00235-1		46530	46601	complete	contig_1:46519-46590
gene-BB_RS00240		46688	47049	complete	contig_1:46677-47038
rna-BB_RS00240		46688	47049	complete	contig_1:46677-47038
exon-BB_RS00240-1		46688	47049	complete	contig_1:46677-47038
gene-BB_RS00245		47167	47841	complete	contig_1:47156-47830
gene-BB_RS00250		47917	48606	complete	contig_1:47906-48595
gene-BB_RS00255		48603	49259	complete	contig_1:48592-49248
gene-BB_RS00260		49341	50012	complete	contig_1:49330-50001
gene-BB_RS00265		50112	50474	complete	contig_1:50101-50463
gene-BB_RS00270		50490	51251	complete	contig_1:50479-51240
gene-BB_RS00275		51253	52434	complete	contig_1:51242-52423
gene-BB_RS00280		52454	53461	complete	contig_1:52443-53450
gene-BB_RS00285		53534	55504	complete	contig_1:53523-55493
gene-BB_RS00290		55501	56280	complete	contig_1:55490-56269
gene-BB_RS00295		56281	56748	complete	contig_1:56270-56737
gene-BB_RS00300		56832	57185	complete	contig_1:56821-57174
gene-BB_RS00305		57259	57975	complete	contig_1:57248-57964
gene-BB_RS00310		58029	59036	complete	contig_1:58018-59025
gene-BB_RS00315		59101	60039	complete	contig_1:59090-60028
gene-BB_RS00320		60036	60533	complete	contig_1:60025-60522
gene-BB_RS00325		60568	61257	complete	contig_1:60557-61246
gene-BB_RS00330		61254	63032	complete	contig_1:61243-63021
gene-BB_RS00335		63147	64028	complete	contig_1:63136-64017
gene-BB_RS00340		64038	65276	complete	contig_1:64027-65265
gene-BB_RS00345		65291	65752	complete	contig_1:65280-65741
gene-BB_RS00350		65768	67240	complete	contig_1:65757-67229
gene-BB_RS00355		67248	69569	complete	contig_1:67237-69558
gene-BB_RS00360		69566	70126	complete	contig_1:69555-70115
gene-BB_RS00365		70142	71219	complete	contig_1:70131-71208
gene-BB_RS00370		71201	72610	complete	contig_1:71190-72599
gene-BB_RS00375		72647	73492	complete	contig_1:72636-73481
gene-BB_RS00380		73489	74517	complete	contig_1:73478-74506
gene-BB_RS00385		74518	75772	complete	contig_1:74507-75761
gene-BB_RS00390		75774	76454	complete	contig_1:75763-76443
gene-BB_RS00395		76451	77701	complete	contig_1:76440-77690
gene-BB_RS00400		77711	79009	complete	contig_1:77700-78998
gene-BB_RS00405		79002	79322	complete	contig_1:78991-79311
gene-BB_RS00410		79505	80773	complete	contig_1:79494-80762
gene-BB_RS00415		80983	81408	complete	contig_1:80972-81397
gene-BB_RS00420		81405	82940	complete	contig_1:81394-82929
gene-BB_RS00425		82970	83920	complete	contig_1:82959-83909
gene-BB_RS00430		84041	85840	complete	contig_1:84030-85829
gene-BB_RS00435		85880	86854	complete	contig_1:85869-86843
