ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:1-904559,contig_16:6137-5439,contig_16:5438-1,contig_1:904560-905372
gene-BB_RS00005		105	677	complete	contig_1:35-607
gene-BB_RS00010		768	1796	complete	contig_1:698-1726
gene-BB_RS00015		1784	3249	complete	contig_1:1714-3179
gene-BB_RS00020		3395	5188	complete	contig_1:3325-5118
gene-BB_RS00025		5251	6306	complete	contig_1:5181-6236
gene-BB_RS00030		6309	7397	complete	contig_1:6239-7327
gene-BB_RS00035		7458	8315	complete	contig_1:7388-8245
gene-BB_RS00040		8427	9197	complete	contig_1:8357-9127
gene-BB_RS00045		9202	10206	complete	contig_1:9132-10136
gene-BB_RS00050		10203	10577	complete	contig_1:10133-10507
gene-BB_RS00055		10581	11420	complete	contig_1:10511-11350
gene-BB_RS00060		11421	12161	complete	contig_1:11351-12091
gene-BB_RS00065		12154	12753	complete	contig_1:12084-12683
gene-BB_RS00070		12746	14728	complete	contig_1:12676-14658
gene-BB_RS00075		14725	15345	complete	contig_1:14655-15275
gene-BB_RS00080		15345	15716	complete	contig_1:15275-15646
gene-BB_RS00085		15845	16804	complete	contig_1:15775-16734
gene-BB_RS00090		16807	17787	complete	contig_1:16737-17717
gene-BB_RS00095		17792	18304	complete	contig_1:17722-18234
gene-BB_RS00100		18312	19979	complete	contig_1:18242-19909
gene-BB_RS00105		20051	21083	complete	contig_1:19981-21013
gene-BB_RS00110		21058	22101	complete	contig_1:20988-22031
gene-BB_RS00115		22146	22739	complete	contig_1:22076-22669
gene-BB_RS00120		22819	23958	complete	contig_1:22749-23888
gene-BB_RS00125		23965	24696	complete	contig_1:23895-24626
gene-BB_RS00130		24697	25602	complete	contig_1:24627-25532
gene-BB_RS00135		25753	26391	complete	contig_1:25683-26321
gene-BB_RS00140		26399	27448	complete	contig_1:26329-27378
gene-BB_RS00145		27434	27865	complete	contig_1:27364-27795
gene-BB_RS00150		27855	28490	complete	contig_1:27785-28420
gene-BB_RS00155		28492	29472	complete	contig_1:28422-29402
gene-BB_RS00160		29543	31015	complete	contig_1:29473-30945
gene-BB_RS00165		31027	31479	complete	contig_1:30957-31409
gene-BB_RS00170		31550	32089	complete	contig_1:31480-32019
gene-BB_RS00175		32157	34037	complete	contig_1:32087-33967
gene-BB_RS00180		34037	35836	complete	contig_1:33967-35766
gene-BB_RS00185		35857	36609	complete	contig_1:35787-36539
gene-BB_RS00190		36606	38123	complete	contig_1:36536-38053
gene-BB_RS00195		38136	39638	complete	contig_1:38066-39568
gene-BB_RS00200		39826	40677	complete	contig_1:39756-40607
gene-BB_RS00205		40761	41432	complete	contig_1:40691-41362
gene-BB_RS00210		41443	42483	complete	contig_1:41373-42413
gene-BB_RS00215		42480	42881	complete	contig_1:42410-42811
gene-BB_RS00220		42907	45354	complete	contig_1:42837-45284
gene-BB_RS00225		45446	45991	complete	contig_1:45376-45921
gene-BB_RS00230		46011	46379	complete	contig_1:45941-46309
gene-BB_RS00235		46530	46601	complete	contig_1:46460-46531
rna-BB_RS00235		46530	46601	complete	contig_1:46460-46531
exon-BB_RS00235-1		46530	46601	complete	contig_1:46460-46531
gene-BB_RS00240		46688	47049	complete	contig_1:46618-46979
rna-BB_RS00240		46688	47049	complete	contig_1:46618-46979
exon-BB_RS00240-1		46688	47049	complete	contig_1:46618-46979
gene-BB_RS00245		47167	47841	complete	contig_1:47097-47771
gene-BB_RS00250		47917	48606	complete	contig_1:47847-48536
gene-BB_RS00255		48603	49259	complete	contig_1:48533-49189
gene-BB_RS00260		49341	50012	complete	contig_1:49271-49942
gene-BB_RS00265		50112	50474	complete	contig_1:50042-50404
gene-BB_RS00270		50490	51251	complete	contig_1:50420-51181
gene-BB_RS00275		51253	52434	complete	contig_1:51183-52364
gene-BB_RS00280		52454	53461	complete	contig_1:52384-53391
gene-BB_RS00285		53534	55504	complete	contig_1:53464-55434
gene-BB_RS00290		55501	56280	complete	contig_1:55431-56210
gene-BB_RS00295		56281	56748	complete	contig_1:56211-56678
gene-BB_RS00300		56832	57185	complete	contig_1:56762-57115
gene-BB_RS00305		57259	57975	complete	contig_1:57189-57905
gene-BB_RS00310		58029	59036	complete	contig_1:57959-58966
gene-BB_RS00315		59101	60039	complete	contig_1:59031-59969
gene-BB_RS00320		60036	60533	complete	contig_1:59966-60463
gene-BB_RS00325		60568	61257	complete	contig_1:60498-61187
gene-BB_RS00330		61254	63032	complete	contig_1:61184-62962
gene-BB_RS00335		63147	64028	complete	contig_1:63077-63958
gene-BB_RS00340		64038	65276	complete	contig_1:63968-65206
gene-BB_RS00345		65291	65752	complete	contig_1:65221-65682
gene-BB_RS00350		65768	67240	complete	contig_1:65698-67170
gene-BB_RS00355		67248	69569	complete	contig_1:67178-69499
gene-BB_RS00360		69566	70126	complete	contig_1:69496-70056
gene-BB_RS00365		70142	71219	complete	contig_1:70072-71149
gene-BB_RS00370		71201	72610	complete	contig_1:71131-72540
gene-BB_RS00375		72647	73492	complete	contig_1:72577-73422
gene-BB_RS00380		73489	74517	complete	contig_1:73419-74447
gene-BB_RS00385		74518	75772	complete	contig_1:74448-75702
gene-BB_RS00390		75774	76454	complete	contig_1:75704-76384
gene-BB_RS00395		76451	77701	complete	contig_1:76381-77631
gene-BB_RS00400		77711	79009	complete	contig_1:77641-78939
gene-BB_RS00405		79002	79322	complete	contig_1:78932-79252
gene-BB_RS00410		79505	80773	complete	contig_1:79435-80703
gene-BB_RS00415		80983	81408	complete	contig_1:80913-81338
gene-BB_RS00420		81405	82940	complete	contig_1:81335-82870
gene-BB_RS00425		82970	83920	complete	contig_1:82900-83850
gene-BB_RS00430		84041	85840	complete	contig_1:83971-85770
gene-BB_RS00435		85880	86854	complete	contig_1:85810-86784
gene-BB_RS00440		86926	87360	complete	contig_1:86856-87290
gene-BB_RS00445		87377	89203	complete	contig_1:87307-89133
gene-BB_RS00450		89200	89808	complete	contig_1:89130-89738
gene-BB_RS00455		89811	91115	complete	contig_1:89741-91045
gene-BB_RS00460		91137	92864	complete	contig_1:91067-92794
