ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	CP124080.1:12-904658
gene-BB_RS00005		105	677	complete	CP124080.1:74-646
gene-BB_RS00010		768	1796	complete	CP124080.1:737-1765
gene-BB_RS00015		1784	3249	complete	CP124080.1:1753-3218
gene-BB_RS00020		3395	5188	complete	CP124080.1:3364-5157
gene-BB_RS00025		5251	6306	complete	CP124080.1:5220-6275
gene-BB_RS00030		6309	7397	complete	CP124080.1:6278-7366
gene-BB_RS00035		7458	8315	complete	CP124080.1:7427-8284
gene-BB_RS00040		8427	9197	complete	CP124080.1:8396-9166
gene-BB_RS00045		9202	10206	complete	CP124080.1:9171-10175
gene-BB_RS00050		10203	10577	complete	CP124080.1:10172-10546
gene-BB_RS00055		10581	11420	complete	CP124080.1:10550-11389
gene-BB_RS00060		11421	12161	complete	CP124080.1:11390-12130
gene-BB_RS00065		12154	12753	complete	CP124080.1:12123-12722
gene-BB_RS00070		12746	14728	complete	CP124080.1:12715-14697
gene-BB_RS00075		14725	15345	complete	CP124080.1:14694-15314
gene-BB_RS00080		15345	15716	complete	CP124080.1:15314-15685
gene-BB_RS00085		15845	16804	complete	CP124080.1:15814-16773
gene-BB_RS00090		16807	17787	complete	CP124080.1:16776-17756
gene-BB_RS00095		17792	18304	complete	CP124080.1:17761-18273
gene-BB_RS00100		18312	19979	complete	CP124080.1:18281-19948
gene-BB_RS00105		20051	21083	complete	CP124080.1:20020-21052
gene-BB_RS00110		21058	22101	complete	CP124080.1:21027-22070
gene-BB_RS00115		22146	22739	complete	CP124080.1:22115-22708
gene-BB_RS00120		22819	23958	complete	CP124080.1:22788-23927
gene-BB_RS00125		23965	24696	complete	CP124080.1:23934-24665
gene-BB_RS00130		24697	25602	complete	CP124080.1:24666-25571
gene-BB_RS00135		25753	26391	complete	CP124080.1:25722-26360
gene-BB_RS00140		26399	27448	complete	CP124080.1:26368-27417
gene-BB_RS00145		27434	27865	complete	CP124080.1:27403-27834
gene-BB_RS00150		27855	28490	complete	CP124080.1:27824-28459
gene-BB_RS00155		28492	29472	complete	CP124080.1:28461-29441
gene-BB_RS00160		29543	31015	complete	CP124080.1:29512-30984
gene-BB_RS00165		31027	31479	complete	CP124080.1:30996-31448
gene-BB_RS00170		31550	32089	complete	CP124080.1:31519-32058
gene-BB_RS00175		32157	34037	complete	CP124080.1:32126-34006
gene-BB_RS00180		34037	35836	complete	CP124080.1:34006-35805
gene-BB_RS00185		35857	36609	complete	CP124080.1:35826-36578
gene-BB_RS00190		36606	38123	complete	CP124080.1:36575-38092
gene-BB_RS00195		38136	39638	complete	CP124080.1:38105-39607
gene-BB_RS00200		39826	40677	complete	CP124080.1:39795-40646
gene-BB_RS00205		40761	41432	complete	CP124080.1:40730-41401
gene-BB_RS00210		41443	42483	complete	CP124080.1:41412-42452
gene-BB_RS00215		42480	42881	complete	CP124080.1:42449-42850
gene-BB_RS00220		42907	45354	complete	CP124080.1:42876-45323
gene-BB_RS00225		45446	45991	complete	CP124080.1:45415-45960
gene-BB_RS00230		46011	46379	complete	CP124080.1:45980-46348
gene-BB_RS00235		46530	46601	complete	CP124080.1:46499-46570
rna-BB_RS00235		46530	46601	complete	CP124080.1:46499-46570
exon-BB_RS00235-1		46530	46601	complete	CP124080.1:46499-46570
gene-BB_RS00240		46688	47049	complete	CP124080.1:46657-47018
rna-BB_RS00240		46688	47049	complete	CP124080.1:46657-47018
exon-BB_RS00240-1		46688	47049	complete	CP124080.1:46657-47018
gene-BB_RS00245		47167	47841	complete	CP124080.1:47136-47810
gene-BB_RS00250		47917	48606	complete	CP124080.1:47886-48575
gene-BB_RS00255		48603	49259	complete	CP124080.1:48572-49228
gene-BB_RS00260		49341	50012	complete	CP124080.1:49310-49981
gene-BB_RS00265		50112	50474	complete	CP124080.1:50081-50443
gene-BB_RS00270		50490	51251	complete	CP124080.1:50459-51220
gene-BB_RS00275		51253	52434	complete	CP124080.1:51222-52403
gene-BB_RS00280		52454	53461	complete	CP124080.1:52423-53430
gene-BB_RS00285		53534	55504	complete	CP124080.1:53503-55473
gene-BB_RS00290		55501	56280	complete	CP124080.1:55470-56249
gene-BB_RS00295		56281	56748	complete	CP124080.1:56250-56717
gene-BB_RS00300		56832	57185	complete	CP124080.1:56801-57154
gene-BB_RS00305		57259	57975	complete	CP124080.1:57228-57944
gene-BB_RS00310		58029	59036	complete	CP124080.1:57998-59005
gene-BB_RS00315		59101	60039	complete	CP124080.1:59070-60008
gene-BB_RS00320		60036	60533	complete	CP124080.1:60005-60502
gene-BB_RS00325		60568	61257	complete	CP124080.1:60537-61226
gene-BB_RS00330		61254	63032	complete	CP124080.1:61223-63001
gene-BB_RS00335		63147	64028	complete	CP124080.1:63116-63997
gene-BB_RS00340		64038	65276	complete	CP124080.1:64007-65245
gene-BB_RS00345		65291	65752	complete	CP124080.1:65260-65721
gene-BB_RS00350		65768	67240	complete	CP124080.1:65737-67209
gene-BB_RS00355		67248	69569	complete	CP124080.1:67217-69538
gene-BB_RS00360		69566	70126	complete	CP124080.1:69535-70095
gene-BB_RS00365		70142	71219	complete	CP124080.1:70111-71188
gene-BB_RS00370		71201	72610	complete	CP124080.1:71170-72579
gene-BB_RS00375		72647	73492	complete	CP124080.1:72616-73461
gene-BB_RS00380		73489	74517	complete	CP124080.1:73458-74486
gene-BB_RS00385		74518	75772	complete	CP124080.1:74487-75741
gene-BB_RS00390		75774	76454	complete	CP124080.1:75743-76423
gene-BB_RS00395		76451	77701	complete	CP124080.1:76420-77670
gene-BB_RS00400		77711	79009	complete	CP124080.1:77680-78978
gene-BB_RS00405		79002	79322	complete	CP124080.1:78971-79291
gene-BB_RS00410		79505	80773	complete	CP124080.1:79474-80742
gene-BB_RS00415		80983	81408	complete	CP124080.1:80952-81377
gene-BB_RS00420		81405	82940	complete	CP124080.1:81374-82909
gene-BB_RS00425		82970	83920	complete	CP124080.1:82939-83889
gene-BB_RS00430		84041	85840	complete	CP124080.1:84010-85809
gene-BB_RS00435		85880	86854	complete	CP124080.1:85849-86823
gene-BB_RS00440		86926	87360	complete	CP124080.1:86895-87329
gene-BB_RS00445		87377	89203	complete	CP124080.1:87346-89172
gene-BB_RS00450		89200	89808	complete	CP124080.1:89169-89777
gene-BB_RS00455		89811	91115	complete	CP124080.1:89780-91084
gene-BB_RS00460		91137	92864	complete	CP124080.1:91106-92833
gene-BB_RS00465		92878	93423	complete	CP124080.1:92847-93392
gene-BB_RS00470		93433	94032	complete	CP124080.1:93402-94001
gene-BB_RS00475		94219	94605	complete	CP124080.1:94188-94574
gene-BB_RS00480		94611	96953	complete	CP124080.1:94580-96922
gene-BB_RS00485		96943	97866	complete	CP124080.1:96912-97835
gene-BB_RS00490		97863	98648	complete	CP124080.1:97832-98617
gene-BB_RS00495		98817	100205	complete	CP124080.1:98786-100174
gene-BB_RS00500		100228	100749	complete	CP124080.1:100197-100718
gene-BB_RS00505		100746	101339	complete	CP124080.1:100715-101308
gene-BB_RS00510		101525	102949	complete	CP124080.1:101494-102918
gene-BB_RS00515		103016	103771	complete	CP124080.1:102985-103740
gene-BB_RS00520		103764	105431	complete	CP124080.1:103733-105400
gene-BB_RS00525		105418	105846	complete	CP124080.1:105387-105815
gene-BB_RS00530		105884	106894	complete	CP124080.1:105853-106863
gene-BB_RS00535		106974	108170	complete	CP124080.1:106943-108139
gene-BB_RS00540		108307	109671	complete	CP124080.1:108276-109640
gene-BB_RS00545		109675	111042	complete	CP124080.1:109644-111011
gene-BB_RS00550		111046	111567	complete	CP124080.1:111015-111536
gene-BB_RS00555		111585	111875	complete	CP124080.1:111554-111844
gene-BB_RS00560		111889	112338	complete	CP124080.1:111858-112307
gene-BB_RS00565		112350	112769	complete	CP124080.1:112319-112738
gene-BB_RS00570		112909	114603	complete	CP124080.1:112878-114572
gene-BB_RS00575		114807	115508	complete	CP124080.1:114776-115477
gene-BB_RS00580		115505	116806	complete	CP124080.1:115474-116775
gene-BB_RS00585		116825	117676	complete	CP124080.1:116794-117645
gene-BB_RS00590		117678	118370	complete	CP124080.1:117647-118339
gene-BB_RS00595		118375	118929	complete	CP124080.1:118344-118898
gene-BB_RS00600		118964	119803	complete	CP124080.1:118933-119772
gene-BB_RS00605		119807	120589	complete	CP124080.1:119776-120558
gene-BB_RS00610		120804	121082	complete	CP124080.1:120773-121051
gene-BB_RS00615		121101	121823	complete	CP124080.1:121070-121792
gene-BB_RS00620		121880	122491	complete	CP124080.1:121849-122460
gene-BB_RS00625		122491	124146	complete	CP124080.1:122460-124115
gene-BB_RS00630		124149	124814	complete	CP124080.1:124118-124783
gene-BB_RS00635		124798	125547	complete	CP124080.1:124767-125516
gene-BB_RS00640		125534	126301	complete	CP124080.1:125503-126270
gene-BB_RS00645		126316	127413	complete	CP124080.1:126285-127382
gene-BB_RS00650		127427	130132	complete	CP124080.1:127396-130101
gene-BB_RS00655		130170	131114	complete	CP124080.1:130139-131083
gene-BB_RS00660		131298	132425	complete	CP124080.1:131267-132394
gene-BB_RS00665		132472	133842	complete	CP124080.1:132441-133811
gene-BB_RS00670		133975	135864	complete	CP124080.1:133944-135833
gene-BB_RS00675		135874	137766	complete	CP124080.1:135843-137735
gene-BB_RS00685		138434	138745	complete	CP124080.1:138403-138714
gene-BB_RS00690		138747	141960	complete	CP124080.1:138716-141929
gene-BB_RS00695		141979	142932	complete	CP124080.1:141948-142901
gene-BB_RS00700		142944	144230	complete	CP124080.1:142913-144199
gene-BB_RS00705		144307	144597	complete	CP124080.1:144276-144566
gene-BB_RS00710		144586	145458	complete	CP124080.1:144555-145427
gene-BB_RS00715		145471	146370	complete	CP124080.1:145440-146339
gene-BB_RS00720		146377	147495	complete	CP124080.1:146346-147464
gene-BB_RS00725		147649	148659	complete	CP124080.1:147618-148628
gene-BB_RS00730		148786	150783	complete	CP124080.1:148755-150752
gene-BB_RS00735		150974	152179	complete	CP124080.1:150943-152148
gene-BB_RS00740		152206	153012	complete	CP124080.1:152175-152981
gene-BB_RS00745		153075	153686	complete	CP124080.1:153044-153655
gene-BB_RS00750		153701	156400	complete	CP124080.1:153670-156369
gene-BB_RS00755		156462	157598	complete	CP124080.1:156431-157567
gene-BB_RS00760		157627	158061	complete	CP124080.1:157596-158030
gene-BB_RS00765		158058	158474	complete	CP124080.1:158027-158443
