ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:2-904608,contig_22:9064-9762,contig_22:9763-15297
gene-BB_RS00005		105	677	complete	contig_1:24-596
gene-BB_RS00010		768	1796	complete	contig_1:687-1715
gene-BB_RS00015		1784	3249	complete	contig_1:1703-3168
gene-BB_RS00020		3395	5188	complete	contig_1:3314-5107
gene-BB_RS00025		5251	6306	complete	contig_1:5170-6225
gene-BB_RS00030		6309	7397	complete	contig_1:6228-7316
gene-BB_RS00035		7458	8315	complete	contig_1:7377-8234
gene-BB_RS00040		8427	9197	complete	contig_1:8346-9116
gene-BB_RS00045		9202	10206	complete	contig_1:9121-10125
gene-BB_RS00050		10203	10577	complete	contig_1:10122-10496
gene-BB_RS00055		10581	11420	complete	contig_1:10500-11339
gene-BB_RS00060		11421	12161	complete	contig_1:11340-12080
gene-BB_RS00065		12154	12753	complete	contig_1:12073-12672
gene-BB_RS00070		12746	14728	complete	contig_1:12665-14647
gene-BB_RS00075		14725	15345	complete	contig_1:14644-15264
gene-BB_RS00080		15345	15716	complete	contig_1:15264-15635
gene-BB_RS00085		15845	16804	complete	contig_1:15764-16723
gene-BB_RS00090		16807	17787	complete	contig_1:16726-17706
gene-BB_RS00095		17792	18304	complete	contig_1:17711-18223
gene-BB_RS00100		18312	19979	complete	contig_1:18231-19898
gene-BB_RS00105		20051	21083	complete	contig_1:19970-21002
gene-BB_RS00110		21058	22101	complete	contig_1:20977-22020
gene-BB_RS00115		22146	22739	complete	contig_1:22065-22658
gene-BB_RS00120		22819	23958	complete	contig_1:22738-23877
gene-BB_RS00125		23965	24696	complete	contig_1:23884-24615
gene-BB_RS00130		24697	25602	complete	contig_1:24616-25521
gene-BB_RS00135		25753	26391	complete	contig_1:25672-26310
gene-BB_RS00140		26399	27448	complete	contig_1:26318-27367
gene-BB_RS00145		27434	27865	complete	contig_1:27353-27784
gene-BB_RS00150		27855	28490	complete	contig_1:27774-28409
gene-BB_RS00155		28492	29472	complete	contig_1:28411-29391
gene-BB_RS00160		29543	31015	complete	contig_1:29462-30934
gene-BB_RS00165		31027	31479	complete	contig_1:30946-31398
gene-BB_RS00170		31550	32089	complete	contig_1:31469-32008
gene-BB_RS00175		32157	34037	complete	contig_1:32076-33956
gene-BB_RS00180		34037	35836	complete	contig_1:33956-35755
gene-BB_RS00185		35857	36609	complete	contig_1:35776-36528
gene-BB_RS00190		36606	38123	complete	contig_1:36525-38042
gene-BB_RS00195		38136	39638	complete	contig_1:38055-39557
gene-BB_RS00200		39826	40677	complete	contig_1:39745-40596
gene-BB_RS00205		40761	41432	complete	contig_1:40680-41351
gene-BB_RS00210		41443	42483	complete	contig_1:41362-42402
gene-BB_RS00215		42480	42881	complete	contig_1:42399-42800
gene-BB_RS00220		42907	45354	complete	contig_1:42826-45273
