ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:53-347325,contig_1:347379-893442
gene-BB_RS00005		105	677	complete	contig_1:130-702
gene-BB_RS00010		768	1796	complete	contig_1:793-1821
gene-BB_RS00015		1784	3249	complete	contig_1:1809-3274
gene-BB_RS00020		3395	5188	complete	contig_1:3420-5213
gene-BB_RS00025		5251	6306	complete	contig_1:5276-6331
gene-BB_RS00030		6309	7397	complete	contig_1:6334-7422
gene-BB_RS00035		7458	8315	complete	contig_1:7483-8340
gene-BB_RS00040		8427	9197	complete	contig_1:8452-9222
gene-BB_RS00045		9202	10206	complete	contig_1:9227-10231
gene-BB_RS00050		10203	10577	complete	contig_1:10228-10602
gene-BB_RS00055		10581	11420	complete	contig_1:10606-11445
gene-BB_RS00060		11421	12161	complete	contig_1:11446-12186
gene-BB_RS00065		12154	12753	complete	contig_1:12179-12778
gene-BB_RS00070		12746	14728	complete	contig_1:12771-14753
gene-BB_RS00075		14725	15345	complete	contig_1:14750-15370
gene-BB_RS00080		15345	15716	complete	contig_1:15370-15741
gene-BB_RS00085		15845	16804	complete	contig_1:15870-16829
gene-BB_RS00090		16807	17787	complete	contig_1:16832-17812
gene-BB_RS00095		17792	18304	complete	contig_1:17817-18329
gene-BB_RS00100		18312	19979	complete	contig_1:18337-20004
gene-BB_RS00105		20051	21083	complete	contig_1:20076-21108
gene-BB_RS00110		21058	22101	complete	contig_1:21083-22126
gene-BB_RS00115		22146	22739	complete	contig_1:22171-22764
gene-BB_RS00120		22819	23958	complete	contig_1:22844-23983
gene-BB_RS00125		23965	24696	complete	contig_1:23990-24721
gene-BB_RS00130		24697	25602	complete	contig_1:24722-25627
gene-BB_RS00135		25753	26391	complete	contig_1:25778-26416
gene-BB_RS00140		26399	27448	complete	contig_1:26424-27473
gene-BB_RS00145		27434	27865	complete	contig_1:27459-27890
gene-BB_RS00150		27855	28490	complete	contig_1:27880-28515
gene-BB_RS00155		28492	29472	complete	contig_1:28517-29497
gene-BB_RS00160		29543	31015	complete	contig_1:29568-31040
gene-BB_RS00165		31027	31479	complete	contig_1:31052-31504
gene-BB_RS00170		31550	32089	complete	contig_1:31575-32114
gene-BB_RS00175		32157	34037	complete	contig_1:32182-34062
gene-BB_RS00180		34037	35836	complete	contig_1:34062-35861
gene-BB_RS00185		35857	36609	complete	contig_1:35882-36634
gene-BB_RS00190		36606	38123	complete	contig_1:36631-38148
gene-BB_RS00195		38136	39638	complete	contig_1:38161-39663
gene-BB_RS00200		39826	40677	complete	contig_1:39851-40702
gene-BB_RS00205		40761	41432	complete	contig_1:40786-41457
gene-BB_RS00210		41443	42483	complete	contig_1:41468-42508
gene-BB_RS00215		42480	42881	complete	contig_1:42505-42906
gene-BB_RS00220		42907	45354	complete	contig_1:42932-45379
gene-BB_RS00225		45446	45991	complete	contig_1:45471-46016
gene-BB_RS00230		46011	46379	complete	contig_1:46036-46404
gene-BB_RS00235		46530	46601	complete	contig_1:46555-46626
rna-BB_RS00235		46530	46601	complete	contig_1:46555-46626
exon-BB_RS00235-1		46530	46601	complete	contig_1:46555-46626
gene-BB_RS00240		46688	47049	complete	contig_1:46713-47074
rna-BB_RS00240		46688	47049	complete	contig_1:46713-47074
exon-BB_RS00240-1		46688	47049	complete	contig_1:46713-47074
gene-BB_RS00245		47167	47841	complete	contig_1:47192-47866
gene-BB_RS00250		47917	48606	complete	contig_1:47942-48631
gene-BB_RS00255		48603	49259	complete	contig_1:48628-49284
gene-BB_RS00260		49341	50012	complete	contig_1:49366-50037
gene-BB_RS00265		50112	50474	complete	contig_1:50137-50499
gene-BB_RS00270		50490	51251	complete	contig_1:50515-51276
gene-BB_RS00275		51253	52434	complete	contig_1:51278-52459
gene-BB_RS00280		52454	53461	complete	contig_1:52479-53486
gene-BB_RS00285		53534	55504	complete	contig_1:53559-55529
gene-BB_RS00290		55501	56280	complete	contig_1:55526-56305
gene-BB_RS00295		56281	56748	complete	contig_1:56306-56773
gene-BB_RS00300		56832	57185	complete	contig_1:56857-57210
gene-BB_RS00305		57259	57975	complete	contig_1:57284-58000
gene-BB_RS00310		58029	59036	complete	contig_1:58054-59061
gene-BB_RS00315		59101	60039	complete	contig_1:59126-60064
gene-BB_RS00320		60036	60533	complete	contig_1:60061-60558
gene-BB_RS00325		60568	61257	complete	contig_1:60593-61282
gene-BB_RS00330		61254	63032	complete	contig_1:61279-63057
gene-BB_RS00335		63147	64028	complete	contig_1:63172-64053
gene-BB_RS00340		64038	65276	complete	contig_1:64063-65301
gene-BB_RS00345		65291	65752	complete	contig_1:65316-65777
gene-BB_RS00350		65768	67240	complete	contig_1:65793-67265
gene-BB_RS00355		67248	69569	complete	contig_1:67273-69594
gene-BB_RS00360		69566	70126	complete	contig_1:69591-70151
gene-BB_RS00365		70142	71219	complete	contig_1:70167-71244
gene-BB_RS00370		71201	72610	complete	contig_1:71226-72635
gene-BB_RS00375		72647	73492	complete	contig_1:72672-73517
gene-BB_RS00380		73489	74517	complete	contig_1:73514-74542
gene-BB_RS00385		74518	75772	complete	contig_1:74543-75797
gene-BB_RS00390		75774	76454	complete	contig_1:75799-76479
gene-BB_RS00395		76451	77701	complete	contig_1:76476-77726
gene-BB_RS00400		77711	79009	complete	contig_1:77736-79034
gene-BB_RS00405		79002	79322	complete	contig_1:79027-79347
gene-BB_RS00410		79505	80773	complete	contig_1:79530-80798
gene-BB_RS00415		80983	81408	complete	contig_1:81008-81433
