ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:28-904674,contig_15:18568-19268,contig_15:19267-24812,contig_1:904675-905487
gene-BB_RS00005		105	677	complete	contig_1:90-662
gene-BB_RS00010		768	1796	complete	contig_1:753-1781
gene-BB_RS00015		1784	3249	complete	contig_1:1769-3234
gene-BB_RS00020		3395	5188	complete	contig_1:3380-5173
gene-BB_RS00025		5251	6306	complete	contig_1:5236-6291
gene-BB_RS00030		6309	7397	complete	contig_1:6294-7382
gene-BB_RS00035		7458	8315	complete	contig_1:7443-8300
gene-BB_RS00040		8427	9197	complete	contig_1:8412-9182
gene-BB_RS00045		9202	10206	complete	contig_1:9187-10191
gene-BB_RS00050		10203	10577	complete	contig_1:10188-10562
gene-BB_RS00055		10581	11420	complete	contig_1:10566-11405
gene-BB_RS00060		11421	12161	complete	contig_1:11406-12146
gene-BB_RS00065		12154	12753	complete	contig_1:12139-12738
gene-BB_RS00070		12746	14728	complete	contig_1:12731-14713
gene-BB_RS00075		14725	15345	complete	contig_1:14710-15330
gene-BB_RS00080		15345	15716	complete	contig_1:15330-15701
gene-BB_RS00085		15845	16804	complete	contig_1:15830-16789
gene-BB_RS00090		16807	17787	complete	contig_1:16792-17772
gene-BB_RS00095		17792	18304	complete	contig_1:17777-18289
gene-BB_RS00100		18312	19979	complete	contig_1:18297-19964
gene-BB_RS00105		20051	21083	complete	contig_1:20036-21068
gene-BB_RS00110		21058	22101	complete	contig_1:21043-22086
gene-BB_RS00115		22146	22739	complete	contig_1:22131-22724
gene-BB_RS00120		22819	23958	complete	contig_1:22804-23943
gene-BB_RS00125		23965	24696	complete	contig_1:23950-24681
gene-BB_RS00130		24697	25602	complete	contig_1:24682-25587
gene-BB_RS00135		25753	26391	complete	contig_1:25738-26376
gene-BB_RS00140		26399	27448	complete	contig_1:26384-27433
gene-BB_RS00145		27434	27865	complete	contig_1:27419-27850
gene-BB_RS00150		27855	28490	complete	contig_1:27840-28475
gene-BB_RS00155		28492	29472	complete	contig_1:28477-29457
gene-BB_RS00160		29543	31015	complete	contig_1:29528-31000
gene-BB_RS00165		31027	31479	complete	contig_1:31012-31464
gene-BB_RS00170		31550	32089	complete	contig_1:31535-32074
gene-BB_RS00175		32157	34037	complete	contig_1:32142-34022
gene-BB_RS00180		34037	35836	complete	contig_1:34022-35821
gene-BB_RS00185		35857	36609	complete	contig_1:35842-36594
gene-BB_RS00190		36606	38123	complete	contig_1:36591-38108
gene-BB_RS00195		38136	39638	complete	contig_1:38121-39623
gene-BB_RS00200		39826	40677	complete	contig_1:39811-40662
gene-BB_RS00205		40761	41432	complete	contig_1:40746-41417
gene-BB_RS00210		41443	42483	complete	contig_1:41428-42468
gene-BB_RS00215		42480	42881	complete	contig_1:42465-42866
gene-BB_RS00220		42907	45354	complete	contig_1:42892-45339
gene-BB_RS00225		45446	45991	complete	contig_1:45431-45976
gene-BB_RS00230		46011	46379	complete	contig_1:45996-46364
gene-BB_RS00235		46530	46601	complete	contig_1:46515-46586
rna-BB_RS00235		46530	46601	complete	contig_1:46515-46586
exon-BB_RS00235-1		46530	46601	complete	contig_1:46515-46586
gene-BB_RS00240		46688	47049	complete	contig_1:46673-47034
rna-BB_RS00240		46688	47049	complete	contig_1:46673-47034
exon-BB_RS00240-1		46688	47049	complete	contig_1:46673-47034
gene-BB_RS00245		47167	47841	complete	contig_1:47152-47826
gene-BB_RS00250		47917	48606	complete	contig_1:47902-48591
gene-BB_RS00255		48603	49259	complete	contig_1:48588-49244
gene-BB_RS00260		49341	50012	complete	contig_1:49326-49997
gene-BB_RS00265		50112	50474	complete	contig_1:50097-50459
gene-BB_RS00270		50490	51251	complete	contig_1:50475-51236
gene-BB_RS00275		51253	52434	complete	contig_1:51238-52419
gene-BB_RS00280		52454	53461	complete	contig_1:52439-53446
gene-BB_RS00285		53534	55504	complete	contig_1:53519-55489
gene-BB_RS00290		55501	56280	complete	contig_1:55486-56265
gene-BB_RS00295		56281	56748	complete	contig_1:56266-56733
gene-BB_RS00300		56832	57185	complete	contig_1:56817-57170
gene-BB_RS00305		57259	57975	complete	contig_1:57244-57960
gene-BB_RS00310		58029	59036	complete	contig_1:58014-59021
gene-BB_RS00315		59101	60039	complete	contig_1:59086-60024
gene-BB_RS00320		60036	60533	complete	contig_1:60021-60518
gene-BB_RS00325		60568	61257	complete	contig_1:60553-61242
gene-BB_RS00330		61254	63032	complete	contig_1:61239-63017
gene-BB_RS00335		63147	64028	complete	contig_1:63132-64013
gene-BB_RS00340		64038	65276	complete	contig_1:64023-65261
gene-BB_RS00345		65291	65752	complete	contig_1:65276-65737
gene-BB_RS00350		65768	67240	complete	contig_1:65753-67225
gene-BB_RS00355		67248	69569	complete	contig_1:67233-69554
gene-BB_RS00360		69566	70126	complete	contig_1:69551-70111
gene-BB_RS00365		70142	71219	complete	contig_1:70127-71204
gene-BB_RS00370		71201	72610	complete	contig_1:71186-72595
gene-BB_RS00375		72647	73492	complete	contig_1:72632-73477
gene-BB_RS00380		73489	74517	complete	contig_1:73474-74502
gene-BB_RS00385		74518	75772	complete	contig_1:74503-75757
gene-BB_RS00390		75774	76454	complete	contig_1:75759-76439
gene-BB_RS00395		76451	77701	complete	contig_1:76436-77686
gene-BB_RS00400		77711	79009	complete	contig_1:77696-78994
gene-BB_RS00405		79002	79322	complete	contig_1:78987-79307
gene-BB_RS00410		79505	80773	complete	contig_1:79490-80758
gene-BB_RS00415		80983	81408	complete	contig_1:80968-81393
gene-BB_RS00420		81405	82940	complete	contig_1:81390-82925
gene-BB_RS00425		82970	83920	complete	contig_1:82955-83905
gene-BB_RS00430		84041	85840	complete	contig_1:84026-85825
gene-BB_RS00435		85880	86854	complete	contig_1:85865-86839
gene-BB_RS00440		86926	87360	complete	contig_1:86911-87345
gene-BB_RS00445		87377	89203	complete	contig_1:87362-89188
