ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:3-904649,contig_16:6256-5558,contig_16:5557-12
gene-BB_RS00005		105	677	complete	contig_1:65-637
gene-BB_RS00010		768	1796	complete	contig_1:728-1756
gene-BB_RS00015		1784	3249	complete	contig_1:1744-3209
gene-BB_RS00020		3395	5188	complete	contig_1:3355-5148
gene-BB_RS00025		5251	6306	complete	contig_1:5211-6266
gene-BB_RS00030		6309	7397	complete	contig_1:6269-7357
gene-BB_RS00035		7458	8315	complete	contig_1:7418-8275
gene-BB_RS00040		8427	9197	complete	contig_1:8387-9157
gene-BB_RS00045		9202	10206	complete	contig_1:9162-10166
gene-BB_RS00050		10203	10577	complete	contig_1:10163-10537
gene-BB_RS00055		10581	11420	complete	contig_1:10541-11380
gene-BB_RS00060		11421	12161	complete	contig_1:11381-12121
gene-BB_RS00065		12154	12753	complete	contig_1:12114-12713
gene-BB_RS00070		12746	14728	complete	contig_1:12706-14688
gene-BB_RS00075		14725	15345	complete	contig_1:14685-15305
gene-BB_RS00080		15345	15716	complete	contig_1:15305-15676
gene-BB_RS00085		15845	16804	complete	contig_1:15805-16764
gene-BB_RS00090		16807	17787	complete	contig_1:16767-17747
gene-BB_RS00095		17792	18304	complete	contig_1:17752-18264
gene-BB_RS00100		18312	19979	complete	contig_1:18272-19939
gene-BB_RS00105		20051	21083	complete	contig_1:20011-21043
gene-BB_RS00110		21058	22101	complete	contig_1:21018-22061
gene-BB_RS00115		22146	22739	complete	contig_1:22106-22699
gene-BB_RS00120		22819	23958	complete	contig_1:22779-23918
gene-BB_RS00125		23965	24696	complete	contig_1:23925-24656
gene-BB_RS00130		24697	25602	complete	contig_1:24657-25562
gene-BB_RS00135		25753	26391	complete	contig_1:25713-26351
gene-BB_RS00140		26399	27448	complete	contig_1:26359-27408
gene-BB_RS00145		27434	27865	complete	contig_1:27394-27825
gene-BB_RS00150		27855	28490	complete	contig_1:27815-28450
gene-BB_RS00155		28492	29472	complete	contig_1:28452-29432
gene-BB_RS00160		29543	31015	complete	contig_1:29503-30975
gene-BB_RS00165		31027	31479	complete	contig_1:30987-31439
gene-BB_RS00170		31550	32089	complete	contig_1:31510-32049
gene-BB_RS00175		32157	34037	complete	contig_1:32117-33997
gene-BB_RS00180		34037	35836	complete	contig_1:33997-35796
gene-BB_RS00185		35857	36609	complete	contig_1:35817-36569
gene-BB_RS00190		36606	38123	complete	contig_1:36566-38083
gene-BB_RS00195		38136	39638	complete	contig_1:38096-39598
gene-BB_RS00200		39826	40677	complete	contig_1:39786-40637
gene-BB_RS00205		40761	41432	complete	contig_1:40721-41392
gene-BB_RS00210		41443	42483	complete	contig_1:41403-42443
gene-BB_RS00215		42480	42881	complete	contig_1:42440-42841
gene-BB_RS00220		42907	45354	complete	contig_1:42867-45314
gene-BB_RS00225		45446	45991	complete	contig_1:45406-45951
gene-BB_RS00230		46011	46379	complete	contig_1:45971-46339
gene-BB_RS00235		46530	46601	complete	contig_1:46490-46561
rna-BB_RS00235		46530	46601	complete	contig_1:46490-46561
exon-BB_RS00235-1		46530	46601	complete	contig_1:46490-46561
gene-BB_RS00240		46688	47049	complete	contig_1:46648-47009
rna-BB_RS00240		46688	47049	complete	contig_1:46648-47009
exon-BB_RS00240-1		46688	47049	complete	contig_1:46648-47009
gene-BB_RS00245		47167	47841	complete	contig_1:47127-47801
gene-BB_RS00250		47917	48606	complete	contig_1:47877-48566
gene-BB_RS00255		48603	49259	complete	contig_1:48563-49219
gene-BB_RS00260		49341	50012	complete	contig_1:49301-49972
gene-BB_RS00265		50112	50474	complete	contig_1:50072-50434
gene-BB_RS00270		50490	51251	complete	contig_1:50450-51211
gene-BB_RS00275		51253	52434	complete	contig_1:51213-52394
gene-BB_RS00280		52454	53461	complete	contig_1:52414-53421
gene-BB_RS00285		53534	55504	complete	contig_1:53494-55464
gene-BB_RS00290		55501	56280	complete	contig_1:55461-56240
gene-BB_RS00295		56281	56748	complete	contig_1:56241-56708
gene-BB_RS00300		56832	57185	complete	contig_1:56792-57145
gene-BB_RS00305		57259	57975	complete	contig_1:57219-57935
gene-BB_RS00310		58029	59036	complete	contig_1:57989-58996
gene-BB_RS00315		59101	60039	complete	contig_1:59061-59999
gene-BB_RS00320		60036	60533	complete	contig_1:59996-60493
gene-BB_RS00325		60568	61257	complete	contig_1:60528-61217
gene-BB_RS00330		61254	63032	complete	contig_1:61214-62992
gene-BB_RS00335		63147	64028	complete	contig_1:63107-63988
gene-BB_RS00340		64038	65276	complete	contig_1:63998-65236
gene-BB_RS00345		65291	65752	complete	contig_1:65251-65712
gene-BB_RS00350		65768	67240	complete	contig_1:65728-67200
gene-BB_RS00355		67248	69569	complete	contig_1:67208-69529
gene-BB_RS00360		69566	70126	complete	contig_1:69526-70086
gene-BB_RS00365		70142	71219	complete	contig_1:70102-71179
gene-BB_RS00370		71201	72610	complete	contig_1:71161-72570
gene-BB_RS00375		72647	73492	complete	contig_1:72607-73452
gene-BB_RS00380		73489	74517	complete	contig_1:73449-74477
gene-BB_RS00385		74518	75772	complete	contig_1:74478-75732
gene-BB_RS00390		75774	76454	complete	contig_1:75734-76414
gene-BB_RS00395		76451	77701	complete	contig_1:76411-77661
gene-BB_RS00400		77711	79009	complete	contig_1:77671-78969
gene-BB_RS00405		79002	79322	complete	contig_1:78962-79282
gene-BB_RS00410		79505	80773	complete	contig_1:79465-80733
gene-BB_RS00415		80983	81408	complete	contig_1:80943-81368
gene-BB_RS00420		81405	82940	complete	contig_1:81365-82900
gene-BB_RS00425		82970	83920	complete	contig_1:82930-83880
gene-BB_RS00430		84041	85840	complete	contig_1:84001-85800
gene-BB_RS00435		85880	86854	complete	contig_1:85840-86814
gene-BB_RS00440		86926	87360	complete	contig_1:86886-87320
gene-BB_RS00445		87377	89203	complete	contig_1:87337-89163
gene-BB_RS00450		89200	89808	complete	contig_1:89160-89768
gene-BB_RS00455		89811	91115	complete	contig_1:89771-91075
gene-BB_RS00460		91137	92864	complete	contig_1:91097-92824
gene-BB_RS00465		92878	93423	complete	contig_1:92838-93383
gene-BB_RS00470		93433	94032	complete	contig_1:93393-93992
