ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	NZ_ABGI02000002.1:104044-1,NZ_ABGI02000005.1:66837-1,NZ_ABGI02000003.1:1-48097,NZ_ABGI02000007.1:1-186943,NZ_ABGI02000001.1:231415-204463,NZ_ABGI02000001.1:204462-1,NZ_ABGI02000006.1:4-179795,NZ_ABGI02000004.1:1-921,NZ_ABGI02000008.1:85309-6284,NZ_ABGI02000008.1:1-1458,NZ_ABGI02000008.1:1459-5051
gene-BB_RS00005		105	677	complete	NZ_ABGI02000002.1:103990-103418
gene-BB_RS00010		768	1796	complete	NZ_ABGI02000002.1:103327-102299
gene-BB_RS00015		1784	3249	complete	NZ_ABGI02000002.1:102311-100846
gene-BB_RS00020		3395	5188	complete	NZ_ABGI02000002.1:100700-98907
gene-BB_RS00025		5251	6306	complete	NZ_ABGI02000002.1:98844-97789
gene-BB_RS00030		6309	7397	complete	NZ_ABGI02000002.1:97786-96698
gene-BB_RS00035		7458	8315	complete	NZ_ABGI02000002.1:96637-95780
gene-BB_RS00040		8427	9197	complete	NZ_ABGI02000002.1:95668-94898
gene-BB_RS00045		9202	10206	complete	NZ_ABGI02000002.1:94893-93889
gene-BB_RS00050		10203	10577	complete	NZ_ABGI02000002.1:93892-93518
gene-BB_RS00055		10581	11420	complete	NZ_ABGI02000002.1:93514-92675
gene-BB_RS00060		11421	12161	complete	NZ_ABGI02000002.1:92674-91934
gene-BB_RS00065		12154	12753	complete	NZ_ABGI02000002.1:91941-91342
gene-BB_RS00070		12746	14728	complete	NZ_ABGI02000002.1:91349-89367
gene-BB_RS00075		14725	15345	complete	NZ_ABGI02000002.1:89370-88750
gene-BB_RS00080		15345	15716	complete	NZ_ABGI02000002.1:88750-88379
gene-BB_RS00085		15845	16804	complete	NZ_ABGI02000002.1:88250-87291
gene-BB_RS00090		16807	17787	complete	NZ_ABGI02000002.1:87288-86308
gene-BB_RS00095		17792	18304	complete	NZ_ABGI02000002.1:86303-85791
gene-BB_RS00100		18312	19979	complete	NZ_ABGI02000002.1:85783-84116
gene-BB_RS00105		20051	21083	complete	NZ_ABGI02000002.1:84044-83012
gene-BB_RS00110		21058	22101	complete	NZ_ABGI02000002.1:83037-81994
gene-BB_RS00115		22146	22739	complete	NZ_ABGI02000002.1:81949-81356
gene-BB_RS00120		22819	23958	complete	NZ_ABGI02000002.1:81276-80137
gene-BB_RS00125		23965	24696	complete	NZ_ABGI02000002.1:80130-79399
gene-BB_RS00130		24697	25602	complete	NZ_ABGI02000002.1:79398-78493
gene-BB_RS00135		25753	26391	complete	NZ_ABGI02000002.1:78342-77704
gene-BB_RS00140		26399	27448	complete	NZ_ABGI02000002.1:77696-76647
gene-BB_RS00145		27434	27865	complete	NZ_ABGI02000002.1:76661-76230
gene-BB_RS00150		27855	28490	complete	NZ_ABGI02000002.1:76240-75605
gene-BB_RS00155		28492	29472	complete	NZ_ABGI02000002.1:75603-74623
gene-BB_RS00160		29543	31015	complete	NZ_ABGI02000002.1:74552-73080
gene-BB_RS00165		31027	31479	complete	NZ_ABGI02000002.1:73068-72616
gene-BB_RS00170		31550	32089	complete	NZ_ABGI02000002.1:72545-72006
gene-BB_RS00175		32157	34037	complete	NZ_ABGI02000002.1:71938-70058
gene-BB_RS00180		34037	35836	complete	NZ_ABGI02000002.1:70058-68259
gene-BB_RS00185		35857	36609	complete	NZ_ABGI02000002.1:68238-67486
gene-BB_RS00190		36606	38123	complete	NZ_ABGI02000002.1:67489-65972
gene-BB_RS00195		38136	39638	complete	NZ_ABGI02000002.1:65959-64457
gene-BB_RS00200		39826	40677	complete	NZ_ABGI02000002.1:64269-63418
gene-BB_RS00205		40761	41432	complete	NZ_ABGI02000002.1:63334-62663
gene-BB_RS00210		41443	42483	complete	NZ_ABGI02000002.1:62652-61612
gene-BB_RS00215		42480	42881	complete	NZ_ABGI02000002.1:61615-61214
gene-BB_RS00220		42907	45354	complete	NZ_ABGI02000002.1:61188-58741
gene-BB_RS00225		45446	45991	complete	NZ_ABGI02000002.1:58649-58104
gene-BB_RS00230		46011	46379	complete	NZ_ABGI02000002.1:58084-57716
gene-BB_RS00235		46530	46601	complete	NZ_ABGI02000002.1:57565-57494
rna-BB_RS00235		46530	46601	complete	NZ_ABGI02000002.1:57565-57494
exon-BB_RS00235-1		46530	46601	complete	NZ_ABGI02000002.1:57565-57494
gene-BB_RS00240		46688	47049	complete	NZ_ABGI02000002.1:57407-57046
rna-BB_RS00240		46688	47049	complete	NZ_ABGI02000002.1:57407-57046
exon-BB_RS00240-1		46688	47049	complete	NZ_ABGI02000002.1:57407-57046
gene-BB_RS00245		47167	47841	complete	NZ_ABGI02000002.1:56928-56254
gene-BB_RS00250		47917	48606	complete	NZ_ABGI02000002.1:56178-55489
gene-BB_RS00255		48603	49259	complete	NZ_ABGI02000002.1:55492-54836
gene-BB_RS00260		49341	50012	complete	NZ_ABGI02000002.1:54754-54083
