ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	partial	contig_1:910720-13
gene-BB_RS00005		105	677	complete	contig_1:910643-910071
gene-BB_RS00010		768	1796	complete	contig_1:909980-908952
gene-BB_RS00015		1784	3249	complete	contig_1:908964-907499
gene-BB_RS00020		3395	5188	complete	contig_1:907353-905560
gene-BB_RS00025		5251	6306	complete	contig_1:905497-904442
gene-BB_RS00030		6309	7397	complete	contig_1:904439-903351
gene-BB_RS00035		7458	8315	complete	contig_1:903290-902433
gene-BB_RS00040		8427	9197	complete	contig_1:902321-901551
gene-BB_RS00045		9202	10206	complete	contig_1:901546-900542
gene-BB_RS00050		10203	10577	complete	contig_1:900545-900171
gene-BB_RS00055		10581	11420	complete	contig_1:900167-899328
gene-BB_RS00060		11421	12161	complete	contig_1:899327-898587
gene-BB_RS00065		12154	12753	complete	contig_1:898594-897995
gene-BB_RS00070		12746	14728	complete	contig_1:898002-896020
gene-BB_RS00075		14725	15345	complete	contig_1:896023-895403
gene-BB_RS00080		15345	15716	complete	contig_1:895403-895032
gene-BB_RS00085		15845	16804	complete	contig_1:894903-893944
gene-BB_RS00090		16807	17787	complete	contig_1:893941-892961
gene-BB_RS00095		17792	18304	complete	contig_1:892956-892444
gene-BB_RS00100		18312	19979	complete	contig_1:892436-890769
gene-BB_RS00105		20051	21083	complete	contig_1:890697-889665
gene-BB_RS00110		21058	22101	complete	contig_1:889690-888647
gene-BB_RS00115		22146	22739	complete	contig_1:888602-888009
gene-BB_RS00120		22819	23958	complete	contig_1:887929-886790
gene-BB_RS00125		23965	24696	complete	contig_1:886783-886052
gene-BB_RS00130		24697	25602	complete	contig_1:886051-885146
gene-BB_RS00135		25753	26391	complete	contig_1:884995-884357
gene-BB_RS00140		26399	27448	complete	contig_1:884349-883300
gene-BB_RS00145		27434	27865	complete	contig_1:883314-882883
gene-BB_RS00150		27855	28490	complete	contig_1:882893-882258
gene-BB_RS00155		28492	29472	complete	contig_1:882256-881276
gene-BB_RS00160		29543	31015	complete	contig_1:881205-879733
gene-BB_RS00165		31027	31479	complete	contig_1:879721-879269
gene-BB_RS00170		31550	32089	complete	contig_1:879198-878659
gene-BB_RS00175		32157	34037	complete	contig_1:878591-876711
gene-BB_RS00180		34037	35836	complete	contig_1:876711-874912
gene-BB_RS00185		35857	36609	complete	contig_1:874891-874139
gene-BB_RS00190		36606	38123	complete	contig_1:874142-872625
gene-BB_RS00195		38136	39638	complete	contig_1:872612-871110
gene-BB_RS00200		39826	40677	complete	contig_1:870922-870071
gene-BB_RS00205		40761	41432	complete	contig_1:869987-869316
gene-BB_RS00210		41443	42483	complete	contig_1:869305-868265
gene-BB_RS00215		42480	42881	complete	contig_1:868268-867867
gene-BB_RS00220		42907	45354	complete	contig_1:867841-865394
gene-BB_RS00225		45446	45991	complete	contig_1:865302-864757
gene-BB_RS00230		46011	46379	complete	contig_1:864737-864369
gene-BB_RS00235		46530	46601	complete	contig_1:864218-864147
rna-BB_RS00235		46530	46601	complete	contig_1:864218-864147
exon-BB_RS00235-1		46530	46601	complete	contig_1:864218-864147
gene-BB_RS00240		46688	47049	complete	contig_1:864060-863699
rna-BB_RS00240		46688	47049	complete	contig_1:864060-863699
exon-BB_RS00240-1		46688	47049	complete	contig_1:864060-863699
gene-BB_RS00245		47167	47841	complete	contig_1:863581-862907
gene-BB_RS00250		47917	48606	complete	contig_1:862831-862142
gene-BB_RS00255		48603	49259	complete	contig_1:862145-861489
gene-BB_RS00260		49341	50012	complete	contig_1:861407-860736
gene-BB_RS00265		50112	50474	complete	contig_1:860636-860274
gene-BB_RS00270		50490	51251	complete	contig_1:860258-859497
gene-BB_RS00275		51253	52434	complete	contig_1:859495-858314
gene-BB_RS00280		52454	53461	complete	contig_1:858294-857287
gene-BB_RS00285		53534	55504	complete	contig_1:857214-855244
gene-BB_RS00290		55501	56280	complete	contig_1:855247-854468
gene-BB_RS00295		56281	56748	complete	contig_1:854467-854000
gene-BB_RS00300		56832	57185	complete	contig_1:853916-853563
gene-BB_RS00305		57259	57975	complete	contig_1:853489-852773
gene-BB_RS00310		58029	59036	complete	contig_1:852719-851712
gene-BB_RS00315		59101	60039	complete	contig_1:851647-850709
gene-BB_RS00320		60036	60533	complete	contig_1:850712-850215
gene-BB_RS00325		60568	61257	complete	contig_1:850180-849491
gene-BB_RS00330		61254	63032	complete	contig_1:849494-847716
gene-BB_RS00335		63147	64028	complete	contig_1:847601-846720
gene-BB_RS00340		64038	65276	complete	contig_1:846710-845472
gene-BB_RS00345		65291	65752	complete	contig_1:845457-844996
gene-BB_RS00350		65768	67240	complete	contig_1:844980-843508
gene-BB_RS00355		67248	69569	complete	contig_1:843500-841179
gene-BB_RS00360		69566	70126	complete	contig_1:841182-840622
gene-BB_RS00365		70142	71219	complete	contig_1:840606-839529
gene-BB_RS00370		71201	72610	complete	contig_1:839547-838138
gene-BB_RS00375		72647	73492	complete	contig_1:838101-837256
gene-BB_RS00380		73489	74517	complete	contig_1:837259-836231
gene-BB_RS00385		74518	75772	complete	contig_1:836230-834976
gene-BB_RS00390		75774	76454	complete	contig_1:834974-834294
gene-BB_RS00395		76451	77701	complete	contig_1:834297-833047
gene-BB_RS00400		77711	79009	complete	contig_1:833037-831739
gene-BB_RS00405		79002	79322	complete	contig_1:831746-831426
gene-BB_RS00410		79505	80773	complete	contig_1:831243-829975
gene-BB_RS00415		80983	81408	complete	contig_1:829765-829340
gene-BB_RS00420		81405	82940	complete	contig_1:829343-827808
gene-BB_RS00425		82970	83920	complete	contig_1:827778-826828
gene-BB_RS00430		84041	85840	complete	contig_1:826707-824908
gene-BB_RS00435		85880	86854	complete	contig_1:824868-823894
gene-BB_RS00440		86926	87360	complete	contig_1:823822-823388
gene-BB_RS00445		87377	89203	complete	contig_1:823371-821545
gene-BB_RS00450		89200	89808	complete	contig_1:821548-820940
gene-BB_RS00455		89811	91115	complete	contig_1:820937-819633
gene-BB_RS00460		91137	92864	complete	contig_1:819611-817884
gene-BB_RS00465		92878	93423	complete	contig_1:817870-817325
gene-BB_RS00470		93433	94032	complete	contig_1:817315-816716
gene-BB_RS00475		94219	94605	complete	contig_1:816529-816143
gene-BB_RS00480		94611	96953	complete	contig_1:816137-813795
gene-BB_RS00485		96943	97866	complete	contig_1:813805-812882
gene-BB_RS00490		97863	98648	complete	contig_1:812885-812100
gene-BB_RS00495		98817	100205	complete	contig_1:811931-810543
gene-BB_RS00500		100228	100749	complete	contig_1:810520-809999
gene-BB_RS00505		100746	101339	complete	contig_1:810002-809409
gene-BB_RS00510		101525	102949	complete	contig_1:809223-807799
gene-BB_RS00515		103016	103771	complete	contig_1:807732-806977
gene-BB_RS00520		103764	105431	complete	contig_1:806984-805317
gene-BB_RS00525		105418	105846	complete	contig_1:805330-804902
gene-BB_RS00530		105884	106894	complete	contig_1:804864-803854
gene-BB_RS00535		106974	108170	complete	contig_1:803774-802578
gene-BB_RS00540		108307	109671	complete	contig_1:802441-801077
gene-BB_RS00545		109675	111042	complete	contig_1:801073-799706
gene-BB_RS00550		111046	111567	complete	contig_1:799702-799181
gene-BB_RS00555		111585	111875	complete	contig_1:799163-798873
gene-BB_RS00560		111889	112338	complete	contig_1:798859-798410
gene-BB_RS00565		112350	112769	complete	contig_1:798398-797979
gene-BB_RS00570		112909	114603	complete	contig_1:797839-796145
gene-BB_RS00575		114807	115508	complete	contig_1:795941-795240
gene-BB_RS00580		115505	116806	complete	contig_1:795243-793942
gene-BB_RS00585		116825	117676	complete	contig_1:793923-793072
gene-BB_RS00590		117678	118370	complete	contig_1:793070-792378
gene-BB_RS00595		118375	118929	complete	contig_1:792373-791819
gene-BB_RS00600		118964	119803	complete	contig_1:791784-790945
gene-BB_RS00605		119807	120589	complete	contig_1:790941-790159
gene-BB_RS00610		120804	121082	complete	contig_1:789944-789666
gene-BB_RS00615		121101	121823	complete	contig_1:789647-788925
gene-BB_RS00620		121880	122491	complete	contig_1:788868-788257
gene-BB_RS00625		122491	124146	complete	contig_1:788257-786602
gene-BB_RS00630		124149	124814	complete	contig_1:786599-785934
gene-BB_RS00635		124798	125547	complete	contig_1:785950-785201
gene-BB_RS00640		125534	126301	complete	contig_1:785214-784447
gene-BB_RS00645		126316	127413	complete	contig_1:784432-783335
gene-BB_RS00650		127427	130132	complete	contig_1:783321-780616
gene-BB_RS00655		130170	131114	complete	contig_1:780578-779634
gene-BB_RS00660		131298	132425	complete	contig_1:779450-778323
gene-BB_RS00665		132472	133842	complete	contig_1:778276-776906
gene-BB_RS00670		133975	135864	complete	contig_1:776773-774884
gene-BB_RS00675		135874	137766	complete	contig_1:774874-772982
gene-BB_RS00685		138434	138745	complete	contig_1:772314-772003
gene-BB_RS00690		138747	141960	complete	contig_1:772001-768788
gene-BB_RS00695		141979	142932	complete	contig_1:768769-767816
gene-BB_RS00700		142944	144230	complete	contig_1:767804-766518
gene-BB_RS00705		144307	144597	complete	contig_1:766441-766151
gene-BB_RS00710		144586	145458	complete	contig_1:766162-765290
gene-BB_RS00715		145471	146370	complete	contig_1:765277-764378
gene-BB_RS00720		146377	147495	complete	contig_1:764371-763253
gene-BB_RS00725		147649	148659	complete	contig_1:763099-762089
gene-BB_RS00730		148786	150783	complete	contig_1:761962-759965
gene-BB_RS00735		150974	152179	complete	contig_1:759774-758569
gene-BB_RS00740		152206	153012	complete	contig_1:758542-757736
gene-BB_RS00745		153075	153686	complete	contig_1:757673-757062
gene-BB_RS00750		153701	156400	complete	contig_1:757047-754348
gene-BB_RS00755		156462	157598	complete	contig_1:754286-753150
gene-BB_RS00760		157627	158061	complete	contig_1:753121-752687
gene-BB_RS00765		158058	158474	complete	contig_1:752690-752274
gene-BB_RS00770		158628	159344	complete	contig_1:752120-751404
gene-BB_RS00775		159368	160042	complete	contig_1:751380-750706
gene-BB_RS00780		160090	161208	complete	contig_1:750658-749540
gene-BB_RS00785		161200	162801	complete	contig_1:749548-747947
gene-BB_RS07735		162878	163045	complete	contig_1:747870-747703
gene-BB_RS00790		163072	164820	complete	contig_1:747676-745928
gene-BB_RS00795		164901	165887	complete	contig_1:745847-744861
gene-BB_RS00800		165915	167759	complete	contig_1:744833-742989
gene-BB_RS00805		167879	169399	complete	contig_1:742869-741349
gene-BB_RS00810		169539	170708	complete	contig_1:741209-740040
gene-BB_RS00815		170720	171097	complete	contig_1:740028-739651
gene-BB_RS00820		171263	171484	complete	contig_1:739485-739264
gene-BB_RS00825		171532	173535	complete	contig_1:739216-737213
gene-BB_RS00830		173529	174116	complete	contig_1:737219-736632
gene-BB_RS00835		174098	175084	complete	contig_1:736650-735664
gene-BB_RS00840		175081	176082	complete	contig_1:735667-734666
gene-BB_RS00845		176069	176974	complete	contig_1:734679-733774
gene-BB_RS00850		176978	177853	complete	contig_1:733770-732895
gene-BB_RS00855		177868	178860	complete	contig_1:732880-731888
gene-BB_RS00860		178917	179543	complete	contig_1:731831-731205
gene-BB_RS00865		179540	181405	complete	contig_1:731208-729343
gene-BB_RS00870		181408	182802	complete	contig_1:729340-727946
gene-BB_RS00875		182886	183380	complete	contig_1:727862-727368
gene-BB_RS00880		183392	185275	complete	contig_1:727356-725473
gene-BB_RS00885		185278	186552	complete	contig_1:725470-724196
gene-BB_RS00890		186554	186946	complete	contig_1:724194-723802
gene-BB_RS00895		186949	187194	complete	contig_1:723799-723554
gene-BB_RS00900		187178	187831	complete	contig_1:723570-722917
gene-BB_RS00905		187824	188237	complete	contig_1:722924-722511
gene-BB_RS00910		188234	188494	complete	contig_1:722514-722254
gene-BB_RS00915		188708	189055	complete	contig_1:722040-721693
gene-BB_RS00920		189076	189276	complete	contig_1:721672-721472
gene-BB_RS00925		189299	189859	complete	contig_1:721449-720889
gene-BB_RS00930		190064	190717	complete	contig_1:720684-720031
gene-BB_RS00935		190719	191459	complete	contig_1:720029-719289
gene-BB_RS00940		191518	192327	complete	contig_1:719230-718421
gene-BB_RS00945		192324	193463	complete	contig_1:718424-717285
gene-BB_RS00950		193800	194873	complete	contig_1:716948-715875
gene-BB_RS00955		194876	195736	complete	contig_1:715872-715012
gene-BB_RS00960		195693	197696	complete	contig_1:715055-713052
gene-BB_RS00965		197686	199950	complete	contig_1:713062-710798
gene-BB_RS00970		199965	201050	complete	contig_1:710783-709698
gene-BB_RS00975		201052	202578	complete	contig_1:709696-708170
gene-BB_RS00980		202693	202765	complete	contig_1:708055-707983
rna-BB_RS00980		202693	202765	complete	contig_1:708055-707983
exon-BB_RS00980-1		202693	202765	complete	contig_1:708055-707983
gene-BB_RS00985		202850	204088	complete	contig_1:707898-706660
gene-BB_RS00990		204137	205072	complete	contig_1:706611-705676
gene-BB_RS00995		205073	206044	complete	contig_1:705675-704704
gene-BB_RS01000		206333	206405	complete	contig_1:704415-704343
rna-BB_RS01000		206333	206405	complete	contig_1:704415-704343
exon-BB_RS01000-1		206333	206405	complete	contig_1:704415-704343
gene-BB_RS01005		206428	206500	complete	contig_1:704320-704248
rna-BB_RS01005		206428	206500	complete	contig_1:704320-704248
exon-BB_RS01005-1		206428	206500	complete	contig_1:704320-704248
gene-BB_RS01010		206529	208106	complete	contig_1:704219-702642
gene-BB_RS01015		208084	208653	complete	contig_1:702664-702095
gene-BB_RS01020		208706	209542	complete	contig_1:702042-701206
gene-BB_RS01025		209529	211274	complete	contig_1:701219-699474
gene-BB_RS01030		211301	212068	complete	contig_1:699447-698680
gene-BB_RS01035		212061	215420	complete	contig_1:698687-695328
gene-BB_RS01040		215427	217259	complete	contig_1:695321-693489
gene-BB_RS01045		217278	218312	complete	contig_1:693470-692436
gene-BB_RS01050		218340	218413	complete	contig_1:692408-692335
rna-BB_RS01050		218340	218413	complete	contig_1:692408-692335
exon-BB_RS01050-1		218340	218413	complete	contig_1:692408-692335
gene-BB_RS01055		218425	219078	complete	contig_1:692323-691670
gene-BB_RS01060		219056	219634	complete	contig_1:691692-691114
gene-BB_RS01065		219800	220639	complete	contig_1:690948-690109
gene-BB_RS01070		220729	221637	complete	contig_1:690019-689111
gene-BB_RS01075		221742	223178	complete	contig_1:689006-687570
gene-BB_RS01080		223179	223961	complete	contig_1:687569-686787
gene-BB_RS01085		223964	224785	complete	contig_1:686784-685963
gene-BB_RS01090		224826	226610	complete	contig_1:685922-684138
gene-BB_RS01095		226610	227827	complete	contig_1:684138-682921
gene-BB_RS01100		227814	228521	complete	contig_1:682934-682227
gene-BB_RS01105		228542	228895	complete	contig_1:682206-681853
gene-BB_RS01110		228864	229148	complete	contig_1:681884-681600
gene-BB_RS01115		229217	230224	complete	contig_1:681531-680524
gene-BB_RS01120		230214	231491	complete	contig_1:680534-679257
gene-BB_RS01125		231621	232322	complete	contig_1:679127-678426
gene-BB_RS01130		232338	235253	complete	contig_1:678410-675495
gene-BB_RS01135		235289	235534	complete	contig_1:675459-675214
gene-BB_RS01140		235595	237142	complete	contig_1:675153-673606
gene-BB_RS01145		237222	237629	complete	contig_1:673526-673119
gene-BB_RS01150		237630	237956	complete	contig_1:673118-672792
gene-BB_RS01155		237969	238226	complete	contig_1:672779-672522
gene-BB_RS01160		238301	239128	complete	contig_1:672447-671620
gene-BB_RS01165		239144	240250	complete	contig_1:671604-670498
gene-BB_RS01170		240283	242289	complete	contig_1:670465-668459
gene-BB_RS01175		242438	244003	complete	contig_1:668310-666745
