ID or #		Start	End	Type	Contig
==================================================
NC_001318.1:1..910724		1	910724	complete	CP019844.1:1-909921
gene-BB_RS00005		105	677	complete	CP019844.1:105-677
gene-BB_RS00010		768	1796	complete	CP019844.1:768-1796
gene-BB_RS00015		1784	3249	complete	CP019844.1:1784-3249
gene-BB_RS00020		3395	5188	complete	CP019844.1:3395-5188
gene-BB_RS00025		5251	6306	complete	CP019844.1:5251-6306
gene-BB_RS00030		6309	7397	complete	CP019844.1:6309-7397
gene-BB_RS00035		7458	8315	complete	CP019844.1:7458-8315
gene-BB_RS00040		8427	9197	complete	CP019844.1:8427-9197
gene-BB_RS00045		9202	10206	complete	CP019844.1:9202-10206
gene-BB_RS00050		10203	10577	complete	CP019844.1:10203-10577
gene-BB_RS00055		10581	11420	complete	CP019844.1:10581-11420
gene-BB_RS00060		11421	12161	complete	CP019844.1:11421-12161
gene-BB_RS00065		12154	12753	complete	CP019844.1:12154-12753
gene-BB_RS00070		12746	14728	complete	CP019844.1:12746-14728
gene-BB_RS00075		14725	15345	complete	CP019844.1:14725-15345
gene-BB_RS00080		15345	15716	complete	CP019844.1:15345-15716
gene-BB_RS00085		15845	16804	complete	CP019844.1:15845-16804
gene-BB_RS00090		16807	17787	complete	CP019844.1:16807-17787
gene-BB_RS00095		17792	18304	complete	CP019844.1:17792-18304
gene-BB_RS00100		18312	19979	complete	CP019844.1:18312-19979
gene-BB_RS00105		20051	21083	complete	CP019844.1:20051-21083
gene-BB_RS00110		21058	22101	complete	CP019844.1:21058-22101
gene-BB_RS00115		22146	22739	complete	CP019844.1:22146-22739
gene-BB_RS00120		22819	23958	complete	CP019844.1:22819-23958
gene-BB_RS00125		23965	24696	complete	CP019844.1:23965-24696
gene-BB_RS00130		24697	25602	complete	CP019844.1:24697-25602
gene-BB_RS00135		25753	26391	complete	CP019844.1:25753-26391
gene-BB_RS00140		26399	27448	complete	CP019844.1:26399-27448
gene-BB_RS00145		27434	27865	complete	CP019844.1:27434-27865
gene-BB_RS00150		27855	28490	complete	CP019844.1:27855-28490
gene-BB_RS00155		28492	29472	complete	CP019844.1:28492-29472
gene-BB_RS00160		29543	31015	complete	CP019844.1:29543-31015
gene-BB_RS00165		31027	31479	complete	CP019844.1:31027-31479
gene-BB_RS00170		31550	32089	complete	CP019844.1:31550-32089
gene-BB_RS00175		32157	34037	complete	CP019844.1:32157-34037
gene-BB_RS00180		34037	35836	complete	CP019844.1:34037-35836
gene-BB_RS00185		35857	36609	complete	CP019844.1:35857-36609
gene-BB_RS00190		36606	38123	complete	CP019844.1:36606-38123
gene-BB_RS00195		38136	39638	complete	CP019844.1:38136-39638
gene-BB_RS00200		39826	40677	complete	CP019844.1:39826-40677
gene-BB_RS00205		40761	41432	complete	CP019844.1:40761-41432
gene-BB_RS00210		41443	42483	complete	CP019844.1:41443-42483
gene-BB_RS00215		42480	42881	complete	CP019844.1:42480-42881
gene-BB_RS00220		42907	45354	complete	CP019844.1:42907-45354
gene-BB_RS00225		45446	45991	complete	CP019844.1:45446-45991
gene-BB_RS00230		46011	46379	complete	CP019844.1:46011-46379
gene-BB_RS00235		46530	46601	complete	CP019844.1:46530-46601
rna-BB_RS00235		46530	46601	complete	CP019844.1:46530-46601
exon-BB_RS00235-1		46530	46601	complete	CP019844.1:46530-46601
gene-BB_RS00240		46688	47049	complete	CP019844.1:46688-47049
rna-BB_RS00240		46688	47049	complete	CP019844.1:46688-47049
exon-BB_RS00240-1		46688	47049	complete	CP019844.1:46688-47049
gene-BB_RS00245		47167	47841	complete	CP019844.1:47167-47841
gene-BB_RS00250		47917	48606	complete	CP019844.1:47917-48606
gene-BB_RS00255		48603	49259	complete	CP019844.1:48603-49259
gene-BB_RS00260		49341	50012	complete	CP019844.1:49341-50012
gene-BB_RS00265		50112	50474	complete	CP019844.1:50112-50474
gene-BB_RS00270		50490	51251	complete	CP019844.1:50490-51251
gene-BB_RS00275		51253	52434	complete	CP019844.1:51253-52434
gene-BB_RS00280		52454	53461	complete	CP019844.1:52454-53461
gene-BB_RS00285		53534	55504	complete	CP019844.1:53534-55504
gene-BB_RS00290		55501	56280	complete	CP019844.1:55501-56280
gene-BB_RS00295		56281	56748	complete	CP019844.1:56281-56748
gene-BB_RS00300		56832	57185	complete	CP019844.1:56832-57185
gene-BB_RS00305		57259	57975	complete	CP019844.1:57259-57975
gene-BB_RS00310		58029	59036	complete	CP019844.1:58029-59036
gene-BB_RS00315		59101	60039	complete	CP019844.1:59101-60039
gene-BB_RS00320		60036	60533	complete	CP019844.1:60036-60533
gene-BB_RS00325		60568	61257	complete	CP019844.1:60568-61257
gene-BB_RS00330		61254	63032	complete	CP019844.1:61254-63032
gene-BB_RS00335		63147	64028	complete	CP019844.1:63147-64028
gene-BB_RS00340		64038	65276	complete	CP019844.1:64038-65276
gene-BB_RS00345		65291	65752	complete	CP019844.1:65291-65752
gene-BB_RS00350		65768	67240	complete	CP019844.1:65768-67240
gene-BB_RS00355		67248	69569	complete	CP019844.1:67248-69569
gene-BB_RS00360		69566	70126	complete	CP019844.1:69566-70126
gene-BB_RS00365		70142	71219	complete	CP019844.1:70142-71219
gene-BB_RS00370		71201	72610	complete	CP019844.1:71201-72610
gene-BB_RS00375		72647	73492	complete	CP019844.1:72647-73492
